id,college_id,ranking_body,ranking_category,ranking_year,rank,score,source_url,created_at
339684aa-d02d-4bec-92a5-03bd49415518,899f2fa1-d0e8-4a2f-9470-dfe4f39238cb,Reference Catalog,overall,2026,2856,97.280,,2026-06-14 05:26:28.246259+00
3d3eb4f9-cb65-46c8-beb0-deb24978c0ae,313099ac-2985-48ad-ac42-9606191ab9c7,Reference Catalog,overall,2026,1723,61.130,,2026-06-14 05:26:28.246259+00
43f06c27-801e-435a-ba02-ebfdeecbaa0e,5ecc4752-ca62-4e56-be23-e956c04d3b74,Reference Catalog,overall,2026,8,97.630,,2026-06-14 05:26:28.246259+00
75ee2a69-5de0-4251-b9cc-4dbc60afef5c,e3f70e17-a2d7-4f22-9ea5-e42a4710651c,Reference Catalog,overall,2026,2864,99.180,,2026-06-14 05:26:28.246259+00
09203910-b5ec-4125-93a3-3fd863ed4744,3f4adbac-b85e-431f-8360-deca027478d0,Reference Catalog,overall,2026,2387,58.120,,2026-06-14 05:26:28.246259+00
a4605128-7e1a-4f1b-9279-ab15bf4eebc1,3bbf52be-6949-443e-a1e8-e6b9a1069245,Reference Catalog,overall,2026,4777,89.600,,2026-06-14 05:26:28.246259+00
026b6731-f054-433c-b1f2-eebf8a03970c,c69bcc59-345d-4e08-8bd9-3473b3b4fffa,Reference Catalog,overall,2026,3044,52.200,,2026-06-14 05:26:28.246259+00
40d201dc-7daf-49d0-b265-8ba4730de3d4,7d6c33cb-a947-40ce-87f0-8d4d1d6f2a2e,Reference Catalog,overall,2026,2902,85.220,,2026-06-14 05:26:28.246259+00
306d7f33-51f0-435f-988a-ee4d1cf1fe7e,e561d222-0159-4ab4-bcef-32a6e79896cf,Reference Catalog,overall,2026,2174,93.300,,2026-06-14 05:26:28.246259+00
b9d2f8b8-564e-4bb6-932d-9a18a9863bf7,f979fadf-40aa-496b-b7f1-f42fec0324b8,Reference Catalog,overall,2026,2154,60.180,,2026-06-14 05:26:28.246259+00
ed5d26b0-4a5f-4573-bad6-c243163628bd,de88191c-aeab-46a0-971c-362aa60e5fcd,Reference Catalog,overall,2026,3344,98.210,,2026-06-14 05:26:28.246259+00
e94afb17-6365-4145-94f7-8f8ae0eb27fb,6a3bcf96-bc26-4f60-8565-532be498324f,Reference Catalog,overall,2026,4096,82.310,,2026-06-14 05:26:28.246259+00
8638df38-7a92-48ea-aa10-7cfd24f700a5,ee4373a5-7d8c-4f3b-89bb-7f95fcc0afc6,Reference Catalog,overall,2026,1873,97.460,,2026-06-14 05:26:28.246259+00
dd32df6c-33ca-427e-9b0e-08f57c8d3408,2fc0e7da-cc9b-4ff1-9861-f716be4c4d01,Reference Catalog,overall,2026,1385,88.610,,2026-06-14 05:26:28.246259+00
9b955fec-ddfe-4760-b2c3-512a32e478d0,fc465c14-244a-4a7c-a404-6da54f1750ab,Reference Catalog,overall,2026,3608,82.580,,2026-06-14 05:26:28.246259+00
5ebe38fc-1548-4b61-955b-82b367db6024,05a47370-cf03-4660-b4cd-7eb8688fe8b1,Reference Catalog,overall,2026,4039,57.380,,2026-06-14 05:26:28.246259+00
99cf44dd-159a-49bc-b3a9-3aece3d1cf8e,d878c629-f29b-4459-83e2-1c28b285c759,Reference Catalog,overall,2026,1153,97.450,,2026-06-14 05:26:28.246259+00
5bf4219d-c7e5-4c34-9e7a-68db76bd149e,bb5433c0-06d3-4fc3-b4b3-ba45aaa2e777,Reference Catalog,overall,2026,4744,67.030,,2026-06-14 05:26:28.246259+00
19d4b952-6ef5-4b50-a466-114eefa33682,ce0bbce5-6d2c-4d10-824d-a8e9787f9e7b,Reference Catalog,overall,2026,4890,63.370,,2026-06-14 05:26:28.246259+00
3552cd00-a924-4d82-bf0a-3e1df05c0a57,505af1cd-3bf7-48ab-aa0a-59aae14c02a1,Reference Catalog,overall,2026,837,86.360,,2026-06-14 05:26:28.246259+00
4c2fc5be-6d01-48e1-8323-8f6db56d73f3,4632cc27-d6a3-4b0c-a8ec-77236ff0dd81,Reference Catalog,overall,2026,3361,64.310,,2026-06-14 05:26:28.246259+00
76819f0a-2957-4ea9-a3db-a31890c75538,56af3821-87cf-45cc-83e8-1a4c8c62453d,Reference Catalog,overall,2026,3518,76.350,,2026-06-14 05:26:28.246259+00
ba9c1200-eef9-4e37-be58-1d763094199c,2b16709e-231f-4e0d-a74d-dd965fe6e071,Reference Catalog,overall,2026,2058,82.440,,2026-06-14 05:26:28.246259+00
52736754-8b3d-45c2-95d2-2c448dac51f4,94154d2e-b5da-4e72-92b2-aea5e47cc853,Reference Catalog,overall,2026,1542,92.770,,2026-06-14 05:26:28.246259+00
461e0341-d848-4957-b91f-5a86f2322b56,7ee085cc-6e53-4c6f-be68-1942cc9864ed,Reference Catalog,overall,2026,606,42.340,,2026-06-14 05:26:28.246259+00
a84a8711-f713-4654-87f7-9415399b9475,9f13e41a-7d86-4b34-8ad7-b8553baaa84f,Reference Catalog,overall,2026,4355,48.200,,2026-06-14 05:26:28.246259+00
712d19b1-393a-4fce-afff-84bce9b0ea45,edb871a4-ff3c-4b78-be89-362ec87604f6,Reference Catalog,overall,2026,1530,47.650,,2026-06-14 05:26:28.246259+00
71ca8333-baab-4229-99ca-990e63fbe731,d26a3820-7279-4afd-8c6b-9673afe43f80,Reference Catalog,overall,2026,4462,58.780,,2026-06-14 05:26:28.246259+00
d42bb0c6-7f96-4cf1-81f5-a3c293391260,40a888f6-cc64-46e0-b0cd-8b3ad65d0a41,Reference Catalog,overall,2026,100,85.950,,2026-06-14 05:26:28.246259+00
d8e0639c-42b1-45f2-97b8-244545f4b18b,c0460f51-c4be-4aba-ba53-04c12c9b59a3,Reference Catalog,overall,2026,3345,43.950,,2026-06-14 05:26:28.246259+00
76e2b926-3d6c-479e-aa8e-f9b0e34f5702,e4b2880c-35ba-4d3b-a616-8c7136b05dcb,Reference Catalog,overall,2026,3811,45.800,,2026-06-14 05:26:28.246259+00
00914cc3-b5c2-4f72-9829-850dfc795528,658f6afd-4dda-43c2-b1f6-166612b7265b,Reference Catalog,overall,2026,4908,71.810,,2026-06-14 05:26:28.246259+00
4665a1d8-dcdb-4dee-af1a-21b971231112,69927a09-c1d9-4b01-a797-b3a255e369ed,Reference Catalog,overall,2026,2625,76.700,,2026-06-14 05:26:28.246259+00
650827f7-f4d0-463f-9463-09ab8c8545a1,aaa1b8f7-91bc-47b8-9e2f-2240e3878d3c,Reference Catalog,overall,2026,3381,80.860,,2026-06-14 05:26:28.246259+00
2cd66a46-d4f9-48e2-a3a9-f0b86afbe2ca,c0a45525-cbb0-440d-a01a-def9729e041a,Reference Catalog,overall,2026,1,72.290,,2026-06-14 05:26:28.246259+00
baf20a1c-38d6-4e7b-975b-32d770dde4e0,36e9ad0c-468f-4bec-832a-ba33c18e787e,Reference Catalog,overall,2026,1804,66.410,,2026-06-14 05:26:28.246259+00
9c07b4b2-6296-4dd4-9ecc-86815d3e680a,bbc39d85-6995-41d1-b8ff-c477000205aa,Reference Catalog,overall,2026,4012,50.370,,2026-06-14 05:26:28.246259+00
f1043b40-babf-4e2e-a055-b809c027a48d,e7e1638c-044e-4b94-b210-5a4721a78322,Reference Catalog,overall,2026,3231,91.700,,2026-06-14 05:26:28.246259+00
8e339d32-37d1-4314-ae91-83ea83c195a2,163feb7e-3822-4e07-af3e-972d7cf1d07e,Reference Catalog,overall,2026,1304,58.810,,2026-06-14 05:26:28.246259+00
e5d0e452-35f3-42e3-b89e-1fc71fb27c36,977d776f-d414-4155-9efe-dcedd89d12cd,Reference Catalog,overall,2026,4924,50.270,,2026-06-14 05:26:28.246259+00
b884c0e7-1011-435e-bd2f-9eefdd119efd,9c38575f-5774-4dcf-9c4f-a5f99ba1ec3b,Reference Catalog,overall,2026,1042,93.570,,2026-06-14 05:26:28.246259+00
62b09d16-f3dc-4ddb-a0bd-7c7ec7c6a85b,18250794-960e-4732-aeb5-5e0ce5ee8354,Reference Catalog,overall,2026,1107,78.040,,2026-06-14 05:26:28.246259+00
3f8a89da-6739-422e-93e2-6427329baebd,49fc2344-ff5b-45ea-8ae8-e11d80d769df,Reference Catalog,overall,2026,4760,81.570,,2026-06-14 05:26:28.246259+00
d2dfdb88-83dd-4d88-b017-8a66541173dc,2b942950-ca43-4826-b746-9a9d302f4698,Reference Catalog,overall,2026,2974,79.670,,2026-06-14 05:26:28.246259+00
b0889293-9290-4c47-b84d-51254d1d357c,17c33c15-2cfb-4796-b797-ea0ff0782484,Reference Catalog,overall,2026,3377,48.290,,2026-06-14 05:26:28.246259+00
8312ae84-cf3b-4f03-aeea-56db16fc180c,e1dd516a-202d-4be8-bdba-934d03363055,Reference Catalog,overall,2026,1400,78.960,,2026-06-14 05:26:28.246259+00
c155395c-3782-4894-b287-2b0dd293f73f,75b69fb0-a645-4b01-83f1-20abcf50c8ae,Reference Catalog,overall,2026,1489,79.890,,2026-06-14 05:26:28.246259+00
fc7acc9d-982a-49d2-a1d7-9eacdc406e83,c535d65c-00a1-4242-b9ea-877420a3a6a2,Reference Catalog,overall,2026,1297,90.190,,2026-06-14 05:26:28.246259+00
ab4d04f9-2034-47fa-95b8-f3a305be7ec3,3dc032a1-b783-4f24-8028-d2cd4c2d64e7,Reference Catalog,overall,2026,1284,64.600,,2026-06-14 05:26:28.246259+00
20dffbcb-17fd-4e56-808d-5f19d8e47bc3,f81c7fdb-eb55-40fe-8be5-baa382864ab0,Reference Catalog,overall,2026,1324,95.970,,2026-06-14 05:26:28.246259+00
fc2f7765-a12c-40d1-a768-b6fec092e1d4,dcc628d8-dad9-4979-9a1b-17aad119408c,Reference Catalog,overall,2026,2079,93.700,,2026-06-14 05:26:28.246259+00
f67f5976-cc20-408d-89d9-ec086c8280ca,7922f334-9ab0-4f81-9b70-441c1d39b729,Reference Catalog,overall,2026,2061,69.360,,2026-06-14 05:26:28.246259+00
12fd44d9-b164-4bf8-a847-b3b1a72e5ce7,f0c06b7d-d4f8-4be0-abd4-226851d89041,Reference Catalog,overall,2026,3476,48.140,,2026-06-14 05:26:28.246259+00
83196635-6848-470b-b88a-7be1aad80b70,30437499-9143-4f7c-bf29-c6581cfcd9b4,Reference Catalog,overall,2026,2897,49.930,,2026-06-14 05:26:28.246259+00
1cd87418-2048-4a25-bd41-292a6ad0e4f9,cef378ce-eabf-4ceb-ad5c-c404f363f237,Reference Catalog,overall,2026,1275,72.620,,2026-06-14 05:26:28.246259+00
b3c7f786-df8e-419b-ac29-854dc77cc242,ba09f775-82ca-4b74-9860-0aad65443e67,Reference Catalog,overall,2026,3260,62.990,,2026-06-14 05:26:28.246259+00
bf668597-01a3-4928-9cf4-6c28d4969aef,8f0afc82-3105-48f9-808a-96b2719b9012,Reference Catalog,overall,2026,2764,45.470,,2026-06-14 05:26:28.246259+00
3d2899e2-15a6-41ea-9560-67fc2166f0b1,fe24805e-ff72-4773-8084-10f95979221b,Reference Catalog,overall,2026,1111,67.310,,2026-06-14 05:26:28.246259+00
1f11ca29-4b73-4660-904a-aeb6c1241e71,4c8b27f0-9a51-4fe6-b849-2c19c9faab34,Reference Catalog,overall,2026,2035,90.330,,2026-06-14 05:26:28.246259+00
a6333927-fb03-436a-a8f3-936a4a568896,bf7c4ae6-86b6-4f01-8c52-df251f73454c,Reference Catalog,overall,2026,4070,50.710,,2026-06-14 05:26:28.246259+00
e759997b-422b-411c-88ac-1af505109ca1,85207f49-b9d2-4a0f-8d59-1edcb8caefcb,Reference Catalog,overall,2026,3852,54.840,,2026-06-14 05:26:28.246259+00
5735afe8-696c-468b-b014-eace5bcc038e,591510be-c702-4800-bb74-65cbd320c0c5,Reference Catalog,overall,2026,4838,86.900,,2026-06-14 05:26:28.246259+00
9f814c4f-a82d-4c61-a3e0-699ee41e440c,8812d193-7a05-408d-98c1-682ad49f08a4,Reference Catalog,overall,2026,4927,94.660,,2026-06-14 05:26:28.246259+00
550b60a3-2d0d-44b1-aa5e-4deb722b4914,132e4887-f653-4930-8f59-17c5a5013d37,Reference Catalog,overall,2026,1680,90.430,,2026-06-14 05:26:28.246259+00
726d602b-e6e1-4dba-b32e-78012413a0a0,06ac7eff-e31f-4139-9841-a10875fd2168,Reference Catalog,overall,2026,4114,40.520,,2026-06-14 05:26:28.246259+00
a42ce232-6705-4ffb-a6f6-9cecb7dbe342,6a34daf9-1dd4-4f9d-84e3-5594272b13eb,Reference Catalog,overall,2026,2777,86.000,,2026-06-14 05:26:28.246259+00
0d52b8b8-f5e6-41b3-aff8-975657067eb6,eaba6e29-b38b-44dd-86bf-b7654bdf2b81,Reference Catalog,overall,2026,4162,95.000,,2026-06-14 05:26:28.246259+00
e3ed8a3b-da56-458d-afc3-a82c5b00c3d1,1e042863-6b48-4eb6-a902-abf863598205,Reference Catalog,overall,2026,4763,54.570,,2026-06-14 05:26:28.246259+00
94e79d33-f8db-46ee-a837-0a6220cd49fc,9ac53ee6-c3f9-46ee-a3da-a763abbf0211,Reference Catalog,overall,2026,273,69.300,,2026-06-14 05:26:28.246259+00
022bfcec-bd21-4c6c-9ccf-e305149a4c51,cbdb1a8f-61a4-4b1f-bc78-99c4e0e8a0c8,Reference Catalog,overall,2026,1513,59.930,,2026-06-14 05:26:28.246259+00
76453f16-5ad7-40e7-99af-7344128dba91,55d60068-537e-4563-a8ef-030389543109,Reference Catalog,overall,2026,1803,51.540,,2026-06-14 05:26:28.246259+00
7aa4ea21-8a6e-4459-a65f-d62e371d9192,bdf2a738-aa4a-40a2-a444-d6fa2e697f7f,Reference Catalog,overall,2026,2660,60.310,,2026-06-14 05:26:28.246259+00
7074108b-2274-447b-962d-d47b48ea5993,13a96494-70b0-4866-a5d7-70a62217e30c,Reference Catalog,overall,2026,4363,96.250,,2026-06-14 05:26:28.246259+00
06a86c77-4bc3-48c4-b698-628522ca2ad2,4d35f3af-7b3b-44cc-9d9e-d55d4733cf5e,Reference Catalog,overall,2026,4346,93.160,,2026-06-14 05:26:28.246259+00
767e79bd-0cd3-4ea7-b106-6fb58edfcbaf,52a9b0df-6519-4c30-bcb7-bbead580bd36,Reference Catalog,overall,2026,2840,44.440,,2026-06-14 05:26:28.246259+00
1ae46f34-ea9a-41ee-9ccb-f423b034647c,47236492-d272-4927-a068-5fd1b9cded09,Reference Catalog,overall,2026,174,78.240,,2026-06-14 05:26:28.246259+00
22f1b5e9-351e-4b15-8631-8e2f561ca28c,62bd01e5-a933-44e6-b36a-1e30f35716bc,Reference Catalog,overall,2026,1446,57.160,,2026-06-14 05:26:28.246259+00
c0a19be1-7190-4cb9-97ee-eb355ab9372d,6f362665-2c6d-4fbd-8654-474428500e73,Reference Catalog,overall,2026,715,84.040,,2026-06-14 05:26:28.246259+00
ab957b33-5d9a-4e22-aad9-23957619f752,76786b62-33c7-4bf4-9bea-b949cc5fbad8,Reference Catalog,overall,2026,1734,47.410,,2026-06-14 05:26:28.246259+00
2edc9c80-059c-432f-92ed-9ca448feb3c9,6fe5705b-6907-406f-a2ba-f7d745436153,Reference Catalog,overall,2026,1387,78.850,,2026-06-14 05:26:28.246259+00
3c1c4012-1a85-4276-8212-572b6fa34800,585c7aba-8da7-4605-85da-1f2cba19e352,Reference Catalog,overall,2026,2200,53.260,,2026-06-14 05:26:28.246259+00
027c7201-61f9-4936-b6f3-befcd0895125,475fb429-ef6d-431f-b64a-ca4d4269e9e0,Reference Catalog,overall,2026,2884,75.800,,2026-06-14 05:26:28.246259+00
7300ed43-fa88-489a-8747-cb6c254b98af,99bae942-fe3d-49bc-b1a1-fb1eaa924867,Reference Catalog,overall,2026,1535,63.730,,2026-06-14 05:26:28.246259+00
132bc0a1-46fa-460e-b175-21c51285d4ff,f76cf0ef-912f-415b-855c-dfb7f7dee3a1,Reference Catalog,overall,2026,2788,75.740,,2026-06-14 05:26:28.246259+00
8c61c5c6-2837-477f-ad90-231b40d57774,021e3dfd-9e66-4320-8475-989e8744971e,Reference Catalog,overall,2026,317,97.930,,2026-06-14 05:26:28.246259+00
f911bd64-db85-4bf6-a677-4f3178e95c7b,35ae1cd1-a2d9-418e-864e-40be2c968c2d,Reference Catalog,overall,2026,1674,86.250,,2026-06-14 05:26:28.246259+00
fa978602-9701-4026-9663-0604d4237aab,3908f716-6200-4352-a1ca-ab5bf5f8603d,Reference Catalog,overall,2026,2394,65.300,,2026-06-14 05:26:28.246259+00
96c64dd7-d420-4a95-8e77-96f614bfe4ed,321ecf2a-7c57-4780-bbf2-29f0c2f56f95,Reference Catalog,overall,2026,2213,74.990,,2026-06-14 05:26:28.246259+00
a7b31628-d64a-44d0-8cb4-45e82aaf2263,9729e717-f053-4c9c-bb35-755895e5e5fc,Reference Catalog,overall,2026,2410,55.140,,2026-06-14 05:26:28.246259+00
e5fc1adf-c468-4ea0-a89c-435fbe763a93,212a0df3-fd96-43ab-8a63-47402303b961,Reference Catalog,overall,2026,3204,74.930,,2026-06-14 05:26:28.246259+00
4e398783-e57b-4d45-805c-b37a2a749f85,9cf612eb-e0ae-4bd9-98a1-b8f53b75e961,Reference Catalog,overall,2026,2649,80.900,,2026-06-14 05:26:28.246259+00
56642b67-f557-42a2-b737-2180c21eb66a,52ba07dd-0861-4b44-aef0-31f57caca08f,Reference Catalog,overall,2026,2866,87.320,,2026-06-14 05:26:28.246259+00
3949e7ef-7ea1-4573-aa3b-bf1ea8e7eaf8,d8720176-e360-4056-ba9e-c5d73886b902,Reference Catalog,overall,2026,2142,73.180,,2026-06-14 05:26:28.246259+00
55592c76-bb77-4f45-8642-8766a4590cb3,ca484c0f-7d1a-4424-ad8f-b1a7a2037dda,Reference Catalog,overall,2026,5102,66.960,,2026-06-14 05:26:28.246259+00
6f658b05-01ec-4993-9671-b9377f6e199b,6851f9d3-8749-4feb-8ae9-b1fb9c0b02f9,Reference Catalog,overall,2026,3729,80.890,,2026-06-14 05:26:28.246259+00
df687030-4a96-4393-9945-13550bf7022e,1014ae11-698d-4843-a8d7-2767844f5aa0,Reference Catalog,overall,2026,1395,59.090,,2026-06-14 05:26:28.246259+00
07fd7d4a-a465-4db4-b7f5-c3532d01756b,fca0547d-021a-41b1-ab23-e9b138a25efa,Reference Catalog,overall,2026,1160,82.770,,2026-06-14 05:26:28.246259+00
39c0b81b-b55b-468d-91dd-e35f9cc1db81,6c82f9f4-c64d-4daa-9007-12bdf58a4771,Reference Catalog,overall,2026,836,61.210,,2026-06-14 05:26:28.246259+00
bc304ffd-0f79-4eca-b599-17ece262a1e8,9d162fc1-48f1-4d87-809d-4f322d3c4229,Reference Catalog,overall,2026,485,63.220,,2026-06-14 05:26:28.246259+00
130d0756-4830-418d-92b5-6604e31bcae0,5d808169-b3e9-41c3-9943-13c4fd8321bb,Reference Catalog,overall,2026,64,88.710,,2026-06-14 05:26:28.246259+00
a15bcb8d-7415-4ad0-b49a-1387b8558529,cf45d4f2-4b01-4a5d-98f2-40923244e0bb,Reference Catalog,overall,2026,953,94.100,,2026-06-14 05:26:28.246259+00
742d588f-324d-4a5e-9e7e-ab062380cb7c,1a954b98-2969-4b12-9892-ced6e7475b14,Reference Catalog,overall,2026,152,82.020,,2026-06-14 05:26:28.246259+00
ab866cf3-15fc-44ea-9f97-a3e980a7f096,13cf3a20-d5d7-48c0-9fd3-b89f4904e01f,Reference Catalog,overall,2026,4967,52.430,,2026-06-14 05:26:28.246259+00
012c2576-707a-4650-84a2-8d247b9d51c0,141518d3-9cf5-4fff-8647-4e55fc43a928,Reference Catalog,overall,2026,4439,76.170,,2026-06-14 05:26:28.246259+00
fc4ce6a1-5b21-41ad-ad90-42b8d24fe4a6,2aac3fef-4d22-48d6-a6a4-ada6b279e87b,Reference Catalog,overall,2026,4953,83.870,,2026-06-14 05:26:28.246259+00
e5fc5b0e-2d72-47a2-8d24-d9c4e54fde22,74f74da5-69e2-454a-9dcd-df2c1023938c,Reference Catalog,overall,2026,3756,61.440,,2026-06-14 05:26:28.246259+00
05cffd3b-3f53-4c7a-9605-d2ce0c3ad63f,216bf290-a7ed-4ced-aad2-53ff43766790,Reference Catalog,overall,2026,614,78.700,,2026-06-14 05:26:28.246259+00
33732d47-2c83-4023-85ac-34648e580df7,38b06976-3954-4f4f-aae8-22d70470b790,Reference Catalog,overall,2026,362,85.180,,2026-06-14 05:26:28.246259+00
ebcc9b97-c7c4-4530-86c6-f74a6fae1eba,6400500b-7ea6-4a93-a835-a25a89b57a63,Reference Catalog,overall,2026,534,93.950,,2026-06-14 05:26:28.246259+00
d417c221-c25c-4332-bb60-69c5a6dc5d52,4fffa168-58f1-4ba6-876f-8b35e8558f97,Reference Catalog,overall,2026,111,77.260,,2026-06-14 05:26:28.246259+00
973e72d2-6f51-4a74-b840-04af5e957b9a,ae48fbee-6389-486d-a386-07158b61705f,Reference Catalog,overall,2026,2729,63.430,,2026-06-14 05:26:28.246259+00
cdb23d4f-8c87-49e0-adff-0c3314c3bfb2,054ca7bb-b9cc-4fdb-8160-ea198f20bd54,Reference Catalog,overall,2026,2317,97.300,,2026-06-14 05:26:28.246259+00
e79e895b-ff2d-429d-8058-cc48b98deeab,0b7ab087-1bbf-42cb-8228-05e2d25e83fe,Reference Catalog,overall,2026,3404,69.110,,2026-06-14 05:26:28.246259+00
90272d32-8388-40eb-8adc-0bffcfbcee68,b451f832-95d6-4b2c-bd7a-1d547c50978b,Reference Catalog,overall,2026,481,46.020,,2026-06-14 05:26:28.246259+00
e100591f-ec29-415f-baf0-2d8f2ba25c65,7ce733d7-055b-40c9-8276-a25028d18cb5,Reference Catalog,overall,2026,423,87.760,,2026-06-14 05:26:28.246259+00
ca8ecac3-b2ab-4d60-9c73-c7755fa89436,1feed231-6428-434d-9f7f-7e7b2b0ae896,Reference Catalog,overall,2026,2093,94.380,,2026-06-14 05:26:28.246259+00
810459e2-c712-4669-b4dc-a9b7104ee030,825ae14b-fd97-46f5-b442-feaafbfc7260,Reference Catalog,overall,2026,610,80.030,,2026-06-14 05:26:28.246259+00
ed170257-7f20-4d91-8ae1-84cef887be29,8e10cd92-2b31-40ef-a763-b33ca3e438fc,Reference Catalog,overall,2026,2855,80.910,,2026-06-14 05:26:28.246259+00
beb3916e-3800-4886-be44-958a331d9402,46dac698-017a-4005-9f74-13dcf21484e3,Reference Catalog,overall,2026,110,99.480,,2026-06-14 05:26:28.246259+00
d892af44-5519-46fb-b717-0fb6a431e081,e16075de-f2cd-42ef-9242-8a5b3e69d63d,Reference Catalog,overall,2026,5172,71.350,,2026-06-14 05:26:28.246259+00
c68939c9-97f0-4b23-913b-34450b148dec,fc62d837-17b6-4fbf-a48f-0001af3a6169,Reference Catalog,overall,2026,4446,92.090,,2026-06-14 05:26:28.246259+00
47b07646-0c25-402f-a116-21284c9e8d31,824deac8-5874-4003-8713-6f746720c0d3,Reference Catalog,overall,2026,4620,96.730,,2026-06-14 05:26:28.246259+00
595d73db-652e-4105-9abd-0a2bea19059c,0de53f81-5eb1-441c-9da6-d5fc01b19d4b,Reference Catalog,overall,2026,3473,48.350,,2026-06-14 05:26:28.246259+00
f0513c73-d6b1-453f-a60c-f5784e576576,b7f6c151-acf6-4a98-9f77-a5f187791d41,Reference Catalog,overall,2026,4751,46.760,,2026-06-14 05:26:28.246259+00
9e83eb75-0f70-44f9-9e21-29d481179491,0b6793a5-2e7b-4ea5-a4ce-e9d33426a31f,Reference Catalog,overall,2026,1990,44.670,,2026-06-14 05:26:28.246259+00
bddea577-dd11-4806-99c3-613daa4806da,d4bdfcba-83bb-44f3-a7f9-13c813262fac,Reference Catalog,overall,2026,1723,74.530,,2026-06-14 05:26:28.246259+00
af0ade11-c509-45ac-8726-f3a39acf120e,362b26bf-4a3b-467d-9d17-3a9573c20bee,Reference Catalog,overall,2026,1557,64.780,,2026-06-14 05:26:28.246259+00
4e27f5b0-437a-45df-901b-1bdcc97b35f3,6553d876-a8b4-4c62-9ee9-b46362b8d9c2,Reference Catalog,overall,2026,444,68.920,,2026-06-14 05:26:28.246259+00
26564e24-d85b-49cb-8ccf-1ddda788e6ea,7916e9f7-60ab-4daf-b82e-5bbadb0f176b,Reference Catalog,overall,2026,281,49.510,,2026-06-14 05:26:28.246259+00
6d5b5f4c-f367-4a4f-983d-02a060120d39,ce5555f3-6a2b-4d6b-a636-3aaef8aafe17,Reference Catalog,overall,2026,2673,85.670,,2026-06-14 05:26:28.246259+00
3d68f6a6-4149-48cc-9c07-3c14b79b0563,50fd5413-d2c3-44ef-bfa7-4ebbd5ee00fd,Reference Catalog,overall,2026,1086,75.540,,2026-06-14 05:26:28.246259+00
f3a8cdbb-8b3b-4273-838b-0a8f5fc7eae6,bde5d103-c869-4740-970d-d78ccd62fd45,Reference Catalog,overall,2026,896,55.980,,2026-06-14 05:26:28.246259+00
36c33e13-444e-406e-a302-c8b3b0819c84,fceb657b-f9bf-460e-b6b6-ad35421925da,Reference Catalog,overall,2026,1580,76.300,,2026-06-14 05:26:28.246259+00
3111c68d-9e88-4658-87c7-c65f72804f2a,5a6d7076-373d-4b2c-813d-fe8febb0f83a,Reference Catalog,overall,2026,2682,47.550,,2026-06-14 05:26:28.246259+00
aed1b61d-e570-45af-9d82-daa0f93de57d,93391ab9-88fe-467d-84f4-40592e4ca444,Reference Catalog,overall,2026,1991,98.640,,2026-06-14 05:26:28.246259+00
821935a4-9b40-4b1f-a802-0b8e8b140e68,522b8b52-0207-422b-9a13-83ea287ffbc5,Reference Catalog,overall,2026,2397,44.460,,2026-06-14 05:26:28.246259+00
0831c035-cb6e-454f-92bf-4b8e5869da52,75c77bea-6e76-40f2-8d42-0f88c98ab2c1,Reference Catalog,overall,2026,2897,68.670,,2026-06-14 05:26:28.246259+00
e1cde580-1ea3-449f-ac3a-cf2f1daf2640,3866eee1-66e9-4298-be7a-966be37e088b,Reference Catalog,overall,2026,4840,62.300,,2026-06-14 05:26:28.246259+00
6b8f2d51-aed4-4cea-bfbb-23b33d9f8eba,481a6cc4-6d57-4771-8ec2-55b1cb531865,Reference Catalog,overall,2026,727,48.390,,2026-06-14 05:26:28.246259+00
52dd0c3d-bd2d-44ab-8a79-1a7bab8768a6,35a57e2f-01f9-4d09-952c-69ef47c919a9,Reference Catalog,overall,2026,3934,72.150,,2026-06-14 05:26:28.246259+00
fa02cd50-481e-4fdd-826f-d0da9a7774af,aa8d929f-fb73-4ac3-9560-431f62bd9df1,Reference Catalog,overall,2026,3215,67.930,,2026-06-14 05:26:28.246259+00
085ec9b0-e675-4f7e-8b00-b508585b255f,8d1ac812-610b-4e10-b6e7-3bafeabe9738,Reference Catalog,overall,2026,1602,66.050,,2026-06-14 05:26:28.246259+00
fc980804-cd56-4c2c-afe7-541063e27577,5e6a5730-b9e0-4a09-8cb5-d0f3a0b17b08,Reference Catalog,overall,2026,1514,85.850,,2026-06-14 05:26:28.246259+00
5aa07270-079c-40f3-a906-1bba8c98f6e8,cebebb56-6b5a-4e7b-8e43-59d5eed544fa,Reference Catalog,overall,2026,3397,63.250,,2026-06-14 05:26:28.246259+00
3921e0ff-f01f-416f-841e-b40a4ce3df46,8b021855-fb76-4736-b025-2363670a8e4c,Reference Catalog,overall,2026,1164,65.990,,2026-06-14 05:26:28.246259+00
22fc1721-3de3-4cd9-953b-24b1d8238b7d,e269edbf-5715-4c66-9850-34b6ed4b8db5,Reference Catalog,overall,2026,208,75.740,,2026-06-14 05:26:28.246259+00
d3063f05-5dce-4607-82d0-4f3b908cc135,ad8f18e6-955e-4c8e-8655-5e67facb3814,Reference Catalog,overall,2026,3494,43.530,,2026-06-14 05:26:28.246259+00
0933e1c1-589a-4c47-9d31-9304b899ddee,e5c9f9b8-40c9-4808-a748-52c4188c0160,Reference Catalog,overall,2026,3896,87.380,,2026-06-14 05:26:28.246259+00
