id,college_id,accreditation_body,accreditation_name,grade,valid_from,valid_until,credential_url,source_reference,created_at
6563fe61-e7e4-4919-bbdb-b9aa48608561,110186d1-210a-4182-852b-b4c90e09a6d3,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
4d8b7578-bd77-4fa9-a87d-8226a52f580e,8c8fac0e-27b8-4f61-bd05-e327b9877b51,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
827bd6b3-d5db-4efd-b3aa-4c3836081166,b15d039a-18eb-46ef-93bc-3565c317cc7f,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
f188ae04-0bd9-4460-bc84-8f27dd7bff92,ce54c77a-a6cc-4748-ab58-92a7fe4b6a43,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
d9ac0313-a489-48d3-b124-bf8a85ec5d2e,f97d854c-efb1-4c7e-a807-06b688128b73,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
fa5ea4de-192d-4b75-9fef-9401a21d8534,767dde34-517a-457c-aa19-d1881d295e8c,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
c28062b6-44ce-49d2-b226-72c422c5a436,7e6ea76c-183c-49ea-835a-4ebf5e7b742e,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
ebf77ec2-8067-4b77-b3af-0b847567033e,2387ece1-3938-4786-8846-5c2b5fabd2a3,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
b85f225c-b1ab-4f01-b46e-a6d08a00a562,c6cf573c-553c-493b-8824-4830281f0e35,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
20d6b471-a5e1-463f-af40-44b56e384f4c,f7538bfe-9de1-4ddd-8a17-b23909084846,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
86cca1b1-6a41-4586-9538-1cac7bbf851f,f59216b2-0ba0-49c4-9359-4fdd707b4d07,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
44c6b45a-253c-440d-9559-d18d54b1fad1,ae32b814-eea3-4493-b938-be9fe139012e,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
1289bc7a-c674-495f-b503-93b379ff2fd1,fb69e582-9bf0-4aec-8d01-bbe86787d96a,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
b2bfd979-0053-4ead-b8b8-50756af000f1,86f25ec9-77b6-4ec9-ba7d-3de4fdc92010,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
adfd04f9-9ff0-4ef3-b398-177199e71f64,23478c06-6048-47d7-8b17-3081ad74f1c5,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
06b7f73e-6935-4591-945f-e1ea660c2531,d5c5fc21-f2fb-452f-a6df-034efe2c7104,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
1958f52d-db43-441d-946b-de77dc2109f5,47973079-5e7f-4de8-9b82-421a68f8d626,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
740ae637-9425-4fc2-9b34-be9ab648c38f,3f22b998-337b-4588-a275-97637c0e7f78,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
68088930-7882-4403-bc65-3a8958f62bf2,b8323e0c-3e7e-4d43-94ec-c4f273bf7538,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
4e98bd23-4154-4f76-9a15-220deafc9827,ab7d4aa9-147d-4855-997f-5a39173d0ada,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
c1272f00-0b7f-4989-8aa2-9a41b61c4e34,77346320-64d9-4ee9-88b6-972b62807a28,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
642bb94d-732b-4f62-81aa-8ae816c93804,8d321826-a449-4235-ae6f-2e42121453b1,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
3ed58674-7ed4-499f-820a-94fe45c8a7d4,588bd41e-5003-4927-a2d2-42eafbe03a26,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
5c2889ef-f2af-436f-b3eb-bc58581f6d69,a5638129-24b1-4fab-8347-dacf1a06787e,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
5460b290-0d5f-4af3-bd32-5310457d3a3d,bca4c4c7-c79f-4c00-a03b-abad1fc14b6f,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
37764291-6c98-4970-88ca-74409aeba26d,c2f259fc-3d83-488f-8555-795f62e91500,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
7110dd7a-7d69-45e4-bb32-91ebfeb282da,f6d5f259-bdb0-4dbf-b796-a7387e5794ba,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
e1831723-d2a8-440f-a358-7db9e188717d,fe95e49d-921a-479f-ab69-61cbbdbe5850,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
d4040fa6-bcb2-4a21-97f1-d87fc57efc59,105d9240-684b-4a19-9ef9-aa670bed84d2,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
3ed335be-6ae3-43a8-9157-10ac907c8b93,f4c3a4c0-e326-447f-a114-a707f420d514,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
38da3106-cf46-42bf-8732-3c059a5e1d21,31bb77d2-a2e4-4257-b934-fb02b2af1415,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
f0957936-49fd-4d01-b06a-e68f2202da12,19592174-ff5e-456a-b6af-b6d2447828de,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
15a7ef75-101c-4078-919a-818cfaa1fe63,c74e4f07-cfaa-477e-8eed-c3ca5811178f,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
128759ca-e212-41e2-a4b7-9372ff649d56,5dfda746-0efa-49c1-b273-9b90df75011f,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
35d2a626-56e6-44f1-8c4c-1b632911d47b,269e219b-ce04-4b7e-b032-45ac90dc5fc5,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
045d37ce-576e-4d75-b8b7-8b800f8d852a,62d27969-fe25-4c0a-9400-c8c5dc5e707e,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
e69ae28a-2e1d-4ff1-979b-bed07c410424,6e9f9592-56a8-47f3-b6f5-a4b061e0efaa,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
c9b56027-ff1a-467a-9349-c8b89d27366c,f534d8b4-2e58-483d-a3c5-a32b8f5cb03c,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
7f96e68a-1e09-47f5-a1cd-f8a18dca700f,a04f7032-6f5c-4256-bfaa-92470ba73432,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
41485d4d-bd9b-43bb-88a1-df7a12ff8e69,6ae117c1-4f96-4214-8aa9-785610ce7a8a,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
3b396ef9-54b0-40ba-8ac7-99667f8bc4b0,0c33f9e1-eee8-47aa-b4fa-b1085a02fa9b,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
5136d854-ee15-4559-ab35-b61df66ddf73,0aaa1900-e5e3-4034-a4e6-bbc9f3ea38ac,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
47032b5d-2e6d-4fb9-8567-07f9adb1ccd6,b782572c-2c53-4ea6-8207-816874abf9da,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
2bbc60e4-4a15-4407-ad06-a0c30278ca29,0a094022-445c-407b-a8c8-29d42841c168,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
8dabcdec-1ffe-451e-aef0-aaa280c35dd1,8256dd55-b994-425a-8878-968eb72233f4,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
419e1935-f791-4f41-8ef3-21dc469e0dec,3d7550b9-e285-4dcd-b16b-577a3568bc26,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
e39f2aef-7a6b-4137-b75b-e9775e8fbafd,bddff072-cf58-44b7-8022-8a2a62927f09,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
08c5b57a-8d4d-4f27-9e51-f9a1653f380b,18412d39-4ce1-4959-ba92-ef3945aaf04b,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
78149643-64a1-41c2-b1cb-e6237c627ff8,a9c1723a-35e7-4f86-ac09-15547fe51899,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
20c03f5b-186e-4a8c-b60f-a2f38aa20620,875ba53c-60bd-4fed-930d-58375d66bdde,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
74139cd4-cf11-49eb-b260-e8584aee2723,f78f722a-6058-40cd-85e3-329cf53d08f5,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
ac9c9050-c498-40e7-b3d6-adbed96cd4e6,72d05e7f-b836-47b2-80ab-370ac3f92448,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
7897c877-733c-4d2c-9732-8d46b1c118dc,9340639a-5eb1-479f-8e88-b578e02ae471,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
c32d1b68-1d2e-4d03-9df6-9750d340de11,8517981c-8a81-40c6-b77e-7ea9fe871851,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
eb4db3d7-eb29-4d8d-ac2f-91e6e91404e3,65c7c9da-a3fb-49d4-b79f-011bd4f1601f,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
c4d8bf48-2c2b-4804-8f26-0a12d871fd90,7b50ea08-6b5a-485e-b51b-ff9b0b0f04ba,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
5ce407a7-3ff7-4cc8-9a40-7a481718d2fb,2ca4e5ff-6fa7-40e7-931a-170bd10bf66d,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
abc12323-8f91-4bbf-994a-7b92daec4369,f30801fd-d68e-44d3-b2f5-a4156792bf34,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
ceed5b43-7643-47f1-87f0-65b685d9f422,e984a0d3-2dd8-4117-b718-a010954e4118,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
e178d1ea-7d53-410a-8522-fb4ae0cafaeb,7ca81e63-bd9f-406a-a0a7-e118e0bcf046,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
2ea23c9c-9957-42ec-aa98-1ecb2c637580,0c83286f-1eec-4573-a5c4-2a8177d46a6f,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
3227e37a-bb9e-4e4f-a9b4-44000ef081ed,625e7b58-b2e1-49e4-bbea-ae01c270ae15,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
693df7f7-1d6a-410f-8a9b-3af893264ad3,1606e56b-431b-444e-9e3f-cfd967ec9e72,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
548b4786-6b8b-44db-8f59-56f94024f24c,4e22ef72-31f8-4f50-8fe7-0618e76aa052,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
778be165-1fe3-4a12-bdbf-2bdb7c69608a,64945ba9-929e-411e-b1e4-bc5c5fc8f536,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
e7e5402e-0792-4929-8cff-f402a3777e47,6775b488-c38b-4af4-9b8f-b98070dee5b9,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
792dcbcc-9f19-436e-9371-edce1293937b,e0bef0df-3cd7-412e-9f45-020b4b398dcb,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
42611bec-bc66-4d4f-8da9-c6bad6ee16e1,7f789e0d-ede7-42da-af5f-dacb2e42175c,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
734036ae-3a89-405a-ac99-b31cb36e362f,07894ef2-68bb-4da8-adbf-b589b99c3d9c,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
ff29e0fa-d10a-4c24-bb62-24f794f1e7e8,16b6e913-6857-4e4f-8d05-266e3bc2e527,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
70742f53-0c10-4f2a-9a9f-687679d4cd5e,64479863-9d4b-4979-974f-83720e41df77,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
6bc50aea-ddba-4c03-866e-4826848f1cb9,8e9d5200-616f-458a-af5f-1c5748c41f2a,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
6642fd0e-9205-46dc-b9ad-1b559eb86247,bb21498c-26f1-470f-8396-f6bcb631fd42,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
047f1ab9-dc0a-4896-8660-d9d9de9be4b6,8b7b18a6-1e1d-4fb9-82e5-bb4c3475f6a5,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
5220930c-741d-424a-804f-b64f498bb3cc,eac4e985-a406-4410-a074-cbd8d724b8a5,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
eb47ff0c-3371-4b66-bffc-fdd0c29ad438,9c3f98b9-1c73-4ac3-a45e-c6b5ed8b1311,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
3e3e886b-4adb-435e-b8b7-442e7ebc8569,72775954-9be5-461d-9c33-c21982f21746,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
8e643220-2a89-4325-bad9-3192ad9e3a92,f5014d12-062c-4ca3-8c0a-8774ed2ead4c,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
39067c2e-64bc-42d8-b18f-125916f80269,a52bdbbe-9b53-4548-8bef-2a2569d4db71,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
3c977611-28ae-46e1-a15f-2c5b76de050e,c94b1430-88e5-4a2d-872e-aff212057844,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
c415d7dd-6d6b-414d-8ec4-cfd54b475253,f832cd18-6bc0-4fea-91e9-260878188244,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
1677be90-d06e-43d2-8ccf-d260c4235cea,c3816481-9480-4381-86b8-ad95b6d7e9ad,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
ce5acf29-7eae-4eb0-9573-75ac3263c53e,29c0c6f3-084a-40ce-a914-921d0650d515,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
7a736c63-8989-49c5-bf57-1e750c99c707,b553e590-f2c8-456e-8946-338f679837cf,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
b650cd51-22e0-41b6-b998-b7eef5e0ca7b,25853e8d-e873-4155-9313-62a2185ec628,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
ce60fbec-ea4e-4099-b90f-ba130bb00c9c,83f1e2bd-6a4d-47a7-a424-65c98e244e7a,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
ba15fd4d-45bd-4ffe-a9be-032ef4cd345e,9773e1aa-5093-474b-88bf-8f42f48fd37f,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
6d8b621f-74a8-4dd5-90cf-02101aeac143,03b1eb61-a6c1-4ca9-a16c-23bf75c5ac31,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
66cd960f-fc7f-4eaa-b790-854e15eebdd9,8b052e49-c9ec-4701-bcd9-5d422f4e2059,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
a404642d-b050-45e5-877e-3d4c11448e28,069b3db8-c5b5-43f1-9c33-e057f0b89242,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
be066b7a-ad4a-4daf-bf63-69cee9ec6ae8,576e3e7c-e1d7-40d7-b9c3-c2be4d64e643,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
897bb974-4966-4554-b414-b301d73125ac,c17a8eb7-5d75-4e9c-b8f7-e7b268772713,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
9b45e7fc-24a1-433d-8ec7-975e78204952,50b0ac55-077f-4c6c-93fe-4d331cf4f657,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
61b5300c-e2c5-460c-a5c6-3518d5ac59e9,c2be4a43-ca1b-42a5-b624-66f105d75294,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
9b5fed04-f238-44cd-a7f0-28f7d4d69d8c,5819366c-ca30-4824-a08a-1f788c5a89b1,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
287bf6e9-2dc7-4753-8f3f-bc3ff3aa8923,ed132278-c866-47e5-a727-1baf5eb44542,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
19cc2e0b-7eb1-4e6a-bd2d-5aefa8baa1b3,17c0ede8-282d-44b0-86ea-275adcadcd76,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
3006fcc5-281a-4716-9ba1-58fa4a0765fe,0f3d12e9-e5a5-4b1e-b24d-c3411e34cb58,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
b87cb857-91b1-4eb6-975c-d9e59dad282e,20007380-e42e-437e-b42a-9b0c192b5c10,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
959acc8d-7157-4113-a076-35aa57cb1fad,1b47bb1b-2506-486b-b9af-d895420c259e,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
b8559821-ae93-4609-b2b1-940032f6fb53,4e733282-074b-4bca-9430-f18d54fc2f1e,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
3e787ade-8d03-4b22-9f05-20407b2565d6,7730d4e5-04c6-49cf-b289-99e0a9abdce5,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
44cba230-2d57-45a2-8b3c-9806f05fe209,94325dc6-0758-40bf-9b08-29b66d6a093d,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
32ababfb-78cd-451b-825e-36c1bf11077e,78084b3d-a8b4-47f8-8db1-1044fd5fc678,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
3bc3d1b7-28a6-46c1-99f5-c1ebee08ef9f,9eed28b6-1129-413b-9d56-38322448ae67,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
8ff21fe1-49e2-431f-9d9a-470d4abbf1a0,1c5a666b-71b4-4ea4-8528-d5931647d4d3,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
6102d58f-14f0-4991-83c6-33838b0965b1,611c24e5-62b0-49a8-929a-4039a30b8994,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
1f1ffed9-02f3-4e55-8dc0-6f9eab7ff92a,8e03306c-0579-4367-9e26-a23b6e128a51,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
d977a9b7-36a6-451c-9224-3d1b5c7607ac,57554684-773c-4e5a-b1a3-0810dc322b84,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
3bca3333-536e-49b8-8843-2bd114842a41,473fef79-d0c6-4a4e-9b59-0349c1ae08ed,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
87cc2fd7-9906-40e3-94ef-560beb1e75de,1de0ddfe-c405-4090-ae72-f70eed1e0bae,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
1d9c79dd-fbc0-4452-a017-5ad59319c259,884fdec5-61ae-4be3-82db-014ecb6cc213,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
bce6ded9-b6ec-4496-a347-7a58a818631f,42323868-4548-4b64-9ba2-48ffbc4bd6c2,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
5efdcfab-51f3-4ee9-91d4-d6470f43c409,9042b47e-ab56-4a5b-b34f-35d5a26525ff,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
14d8ab7c-4e17-4379-b861-dd4d95c39e4f,b8d0ab7e-1de2-4b17-afdc-b913dcc2ea68,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
692bc537-769c-4110-ac9f-b3d913c03231,25198369-7dcf-4e62-ab8d-cac4e8ca591f,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
2bfde6ed-1668-4ecc-8bda-f30d2d0c3cac,08a433d1-b660-4540-8fda-81a31b19331c,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
0b375dd8-6ef7-4f29-96f3-52bcd032049f,6dd72bf1-7f0f-48f3-9261-48b3d048c981,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
946b0a2e-d886-4226-af36-fe123de82f18,1c08d113-43d5-4875-a87c-204f1e9ee519,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
ba385f99-73bc-4403-9b04-114deeefd45c,28910fee-f224-4630-8838-f9629f112dd3,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
c9889fb5-aa75-4f0c-a42a-9ca5d0daba61,c8489ddf-b08e-48a2-9290-7f3fc070ac73,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
09d6e40a-fd6f-4916-b772-c1b0ef149d03,6e5badec-c4f1-495c-a246-3c7b80d63a12,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
129064f3-74fa-4723-a2a6-823ab95e4990,599f5ac0-12b0-46e9-963d-faedec338c81,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
f8a83f34-526d-4a92-affb-e74d548b5cd5,99814f23-7481-4586-948b-ab306f4d4a0a,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
217aa451-f69c-4a17-abe0-4b63743d45b2,ea1373cf-68bf-407b-8b63-7ec31c357389,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
59605805-664d-4c9e-ba71-cc534bb2faa6,dcbe48f6-3730-42b8-b545-7cf3dc08677b,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
aec1f10d-520b-45f1-80d1-c18fa960a5b3,75bafcd1-36af-4df0-9688-6bd17c1aa030,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
556362e7-2462-4000-9110-a032bb9331c3,572d7e46-edc6-4a85-ba24-9f6473da8d07,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
5d23a790-4ac0-4d92-9b41-f46faac9e819,aaaac9af-4484-4fcd-96d1-6205121d183a,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
158c05b4-01e2-4d8a-8e75-ae7a411f4eb9,3ca99756-56f6-416b-8a9f-4562c29df990,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
a03d3d65-152e-431b-8d00-28faf1cb1f93,ae331176-3832-46d3-b5ac-958b9d8a7014,Verification Pending,Institutional accreditation placeholder,,,,,generated-reference-catalog,2026-06-14 05:26:28.246259+00
