id,name,city,state,type,ranking,avg_fees,website,offered_degrees,description,created_at,updated_at,college_code,canonical_name,country_code,postal_code,source_system,source_reference,data_version,last_reviewed_at,is_published
78084b3d-a8b4-47f8-8db1-1044fd5fc678,Institute of Engineering and Applied Studies — Guwahati Reference Campus 2716,Guwahati,Assam,autonomous,,170000,,{},"Generated reference institution record for import-pipeline validation. Verify identity, website, rankings, accreditation, fees, and outcomes against authoritative sources before publication.",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-college-02716,Institute of Engineering and Applied Studies — Guwahati Reference Campus 2716,IN,102716,generated-reference-catalog,methodology:geographic-distribution-v1,2026.1,2026-06-14,f
9eed28b6-1129-413b-9d56-38322448ae67,College of Professional Education — Ranchi Reference Campus 2717,Ranchi,Jharkhand,government,,190000,,{},"Generated reference institution record for import-pipeline validation. Verify identity, website, rankings, accreditation, fees, and outcomes against authoritative sources before publication.",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-college-02717,College of Professional Education — Ranchi Reference Campus 2717,IN,102717,generated-reference-catalog,methodology:geographic-distribution-v1,2026.1,2026-06-14,f
1c5a666b-71b4-4ea4-8528-d5931647d4d3,Academy of Digital and Design Studies — Raipur Reference Campus 2718,Raipur,Chhattisgarh,private,,210000,,{},"Generated reference institution record for import-pipeline validation. Verify identity, website, rankings, accreditation, fees, and outcomes against authoritative sources before publication.",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-college-02718,Academy of Digital and Design Studies — Raipur Reference Campus 2718,IN,102718,generated-reference-catalog,methodology:geographic-distribution-v1,2026.1,2026-06-14,f
611c24e5-62b0-49a8-929a-4039a30b8994,Institute of Commerce and Economics — Dehradun Reference Campus 2719,Dehradun,Uttarakhand,deemed,,230000,,{},"Generated reference institution record for import-pipeline validation. Verify identity, website, rankings, accreditation, fees, and outcomes against authoritative sources before publication.",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-college-02719,Institute of Commerce and Economics — Dehradun Reference Campus 2719,IN,102719,generated-reference-catalog,methodology:geographic-distribution-v1,2026.1,2026-06-14,f
8e03306c-0579-4367-9e26-a23b6e128a51,College of Health and Life Sciences — Shimla Reference Campus 2720,Shimla,Himachal Pradesh,autonomous,,250000,,{},"Generated reference institution record for import-pipeline validation. Verify identity, website, rankings, accreditation, fees, and outcomes against authoritative sources before publication.",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-college-02720,College of Health and Life Sciences — Shimla Reference Campus 2720,IN,102720,generated-reference-catalog,methodology:geographic-distribution-v1,2026.1,2026-06-14,f
57554684-773c-4e5a-b1a3-0810dc322b84,Institute of Technology and Management — Mumbai Reference Campus 2721,Mumbai,Maharashtra,government,,270000,,{},"Generated reference institution record for import-pipeline validation. Verify identity, website, rankings, accreditation, fees, and outcomes against authoritative sources before publication.",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-college-02721,Institute of Technology and Management — Mumbai Reference Campus 2721,IN,102721,generated-reference-catalog,methodology:geographic-distribution-v1,2026.1,2026-06-14,f
473fef79-d0c6-4a4e-9b59-0349c1ae08ed,College of Arts and Sciences — Bengaluru Reference Campus 2722,Bengaluru,Karnataka,private,,290000,,{},"Generated reference institution record for import-pipeline validation. Verify identity, website, rankings, accreditation, fees, and outcomes against authoritative sources before publication.",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-college-02722,College of Arts and Sciences — Bengaluru Reference Campus 2722,IN,102722,generated-reference-catalog,methodology:geographic-distribution-v1,2026.1,2026-06-14,f
1de0ddfe-c405-4090-ae72-f70eed1e0bae,School of Business and Innovation — Chennai Reference Campus 2723,Chennai,Tamil Nadu,deemed,,310000,,{},"Generated reference institution record for import-pipeline validation. Verify identity, website, rankings, accreditation, fees, and outcomes against authoritative sources before publication.",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-college-02723,School of Business and Innovation — Chennai Reference Campus 2723,IN,102723,generated-reference-catalog,methodology:geographic-distribution-v1,2026.1,2026-06-14,f
884fdec5-61ae-4be3-82db-014ecb6cc213,Institute of Engineering and Applied Studies — Lucknow Reference Campus 2724,Lucknow,Uttar Pradesh,autonomous,,330000,,{},"Generated reference institution record for import-pipeline validation. Verify identity, website, rankings, accreditation, fees, and outcomes against authoritative sources before publication.",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-college-02724,Institute of Engineering and Applied Studies — Lucknow Reference Campus 2724,IN,102724,generated-reference-catalog,methodology:geographic-distribution-v1,2026.1,2026-06-14,f
42323868-4548-4b64-9ba2-48ffbc4bd6c2,College of Professional Education — Ahmedabad Reference Campus 2725,Ahmedabad,Gujarat,government,,350000,,{},"Generated reference institution record for import-pipeline validation. Verify identity, website, rankings, accreditation, fees, and outcomes against authoritative sources before publication.",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-college-02725,College of Professional Education — Ahmedabad Reference Campus 2725,IN,102725,generated-reference-catalog,methodology:geographic-distribution-v1,2026.1,2026-06-14,f
9042b47e-ab56-4a5b-b34f-35d5a26525ff,Academy of Digital and Design Studies — Jaipur Reference Campus 2726,Jaipur,Rajasthan,private,,370000,,{},"Generated reference institution record for import-pipeline validation. Verify identity, website, rankings, accreditation, fees, and outcomes against authoritative sources before publication.",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-college-02726,Academy of Digital and Design Studies — Jaipur Reference Campus 2726,IN,102726,generated-reference-catalog,methodology:geographic-distribution-v1,2026.1,2026-06-14,f
b8d0ab7e-1de2-4b17-afdc-b913dcc2ea68,Institute of Commerce and Economics — Kolkata Reference Campus 2727,Kolkata,West Bengal,deemed,,390000,,{},"Generated reference institution record for import-pipeline validation. Verify identity, website, rankings, accreditation, fees, and outcomes against authoritative sources before publication.",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-college-02727,Institute of Commerce and Economics — Kolkata Reference Campus 2727,IN,102727,generated-reference-catalog,methodology:geographic-distribution-v1,2026.1,2026-06-14,f
25198369-7dcf-4e62-ab8d-cac4e8ca591f,College of Health and Life Sciences — Bhopal Reference Campus 2728,Bhopal,Madhya Pradesh,autonomous,,410000,,{},"Generated reference institution record for import-pipeline validation. Verify identity, website, rankings, accreditation, fees, and outcomes against authoritative sources before publication.",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-college-02728,College of Health and Life Sciences — Bhopal Reference Campus 2728,IN,102728,generated-reference-catalog,methodology:geographic-distribution-v1,2026.1,2026-06-14,f
08a433d1-b660-4540-8fda-81a31b19331c,Institute of Technology and Management — Hyderabad Reference Campus 2729,Hyderabad,Telangana,government,,430000,,{},"Generated reference institution record for import-pipeline validation. Verify identity, website, rankings, accreditation, fees, and outcomes against authoritative sources before publication.",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-college-02729,Institute of Technology and Management — Hyderabad Reference Campus 2729,IN,102729,generated-reference-catalog,methodology:geographic-distribution-v1,2026.1,2026-06-14,f
6dd72bf1-7f0f-48f3-9261-48b3d048c981,College of Arts and Sciences — Visakhapatnam Reference Campus 2730,Visakhapatnam,Andhra Pradesh,private,,450000,,{},"Generated reference institution record for import-pipeline validation. Verify identity, website, rankings, accreditation, fees, and outcomes against authoritative sources before publication.",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-college-02730,College of Arts and Sciences — Visakhapatnam Reference Campus 2730,IN,102730,generated-reference-catalog,methodology:geographic-distribution-v1,2026.1,2026-06-14,f
1c08d113-43d5-4875-a87c-204f1e9ee519,School of Business and Innovation — Kochi Reference Campus 2731,Kochi,Kerala,deemed,,470000,,{},"Generated reference institution record for import-pipeline validation. Verify identity, website, rankings, accreditation, fees, and outcomes against authoritative sources before publication.",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-college-02731,School of Business and Innovation — Kochi Reference Campus 2731,IN,102731,generated-reference-catalog,methodology:geographic-distribution-v1,2026.1,2026-06-14,f
28910fee-f224-4630-8838-f9629f112dd3,Institute of Engineering and Applied Studies — Bhubaneswar Reference Campus 2732,Bhubaneswar,Odisha,autonomous,,490000,,{},"Generated reference institution record for import-pipeline validation. Verify identity, website, rankings, accreditation, fees, and outcomes against authoritative sources before publication.",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-college-02732,Institute of Engineering and Applied Studies — Bhubaneswar Reference Campus 2732,IN,102732,generated-reference-catalog,methodology:geographic-distribution-v1,2026.1,2026-06-14,f
c8489ddf-b08e-48a2-9290-7f3fc070ac73,College of Professional Education — Ludhiana Reference Campus 2733,Ludhiana,Punjab,government,,510000,,{},"Generated reference institution record for import-pipeline validation. Verify identity, website, rankings, accreditation, fees, and outcomes against authoritative sources before publication.",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-college-02733,College of Professional Education — Ludhiana Reference Campus 2733,IN,102733,generated-reference-catalog,methodology:geographic-distribution-v1,2026.1,2026-06-14,f
6e5badec-c4f1-495c-a246-3c7b80d63a12,Academy of Digital and Design Studies — Gurugram Reference Campus 2734,Gurugram,Haryana,private,,530000,,{},"Generated reference institution record for import-pipeline validation. Verify identity, website, rankings, accreditation, fees, and outcomes against authoritative sources before publication.",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-college-02734,Academy of Digital and Design Studies — Gurugram Reference Campus 2734,IN,102734,generated-reference-catalog,methodology:geographic-distribution-v1,2026.1,2026-06-14,f
599f5ac0-12b0-46e9-963d-faedec338c81,Institute of Commerce and Economics — Patna Reference Campus 2735,Patna,Bihar,deemed,,550000,,{},"Generated reference institution record for import-pipeline validation. Verify identity, website, rankings, accreditation, fees, and outcomes against authoritative sources before publication.",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-college-02735,Institute of Commerce and Economics — Patna Reference Campus 2735,IN,102735,generated-reference-catalog,methodology:geographic-distribution-v1,2026.1,2026-06-14,f
99814f23-7481-4586-948b-ab306f4d4a0a,College of Health and Life Sciences — Guwahati Reference Campus 2736,Guwahati,Assam,autonomous,,90000,,{},"Generated reference institution record for import-pipeline validation. Verify identity, website, rankings, accreditation, fees, and outcomes against authoritative sources before publication.",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-college-02736,College of Health and Life Sciences — Guwahati Reference Campus 2736,IN,102736,generated-reference-catalog,methodology:geographic-distribution-v1,2026.1,2026-06-14,f
ea1373cf-68bf-407b-8b63-7ec31c357389,Institute of Technology and Management — Ranchi Reference Campus 2737,Ranchi,Jharkhand,government,,110000,,{},"Generated reference institution record for import-pipeline validation. Verify identity, website, rankings, accreditation, fees, and outcomes against authoritative sources before publication.",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-college-02737,Institute of Technology and Management — Ranchi Reference Campus 2737,IN,102737,generated-reference-catalog,methodology:geographic-distribution-v1,2026.1,2026-06-14,f
dcbe48f6-3730-42b8-b545-7cf3dc08677b,College of Arts and Sciences — Raipur Reference Campus 2738,Raipur,Chhattisgarh,private,,130000,,{},"Generated reference institution record for import-pipeline validation. Verify identity, website, rankings, accreditation, fees, and outcomes against authoritative sources before publication.",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-college-02738,College of Arts and Sciences — Raipur Reference Campus 2738,IN,102738,generated-reference-catalog,methodology:geographic-distribution-v1,2026.1,2026-06-14,f
75bafcd1-36af-4df0-9688-6bd17c1aa030,School of Business and Innovation — Dehradun Reference Campus 2739,Dehradun,Uttarakhand,deemed,,150000,,{},"Generated reference institution record for import-pipeline validation. Verify identity, website, rankings, accreditation, fees, and outcomes against authoritative sources before publication.",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-college-02739,School of Business and Innovation — Dehradun Reference Campus 2739,IN,102739,generated-reference-catalog,methodology:geographic-distribution-v1,2026.1,2026-06-14,f
572d7e46-edc6-4a85-ba24-9f6473da8d07,Institute of Engineering and Applied Studies — Shimla Reference Campus 2740,Shimla,Himachal Pradesh,autonomous,,170000,,{},"Generated reference institution record for import-pipeline validation. Verify identity, website, rankings, accreditation, fees, and outcomes against authoritative sources before publication.",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-college-02740,Institute of Engineering and Applied Studies — Shimla Reference Campus 2740,IN,102740,generated-reference-catalog,methodology:geographic-distribution-v1,2026.1,2026-06-14,f
aaaac9af-4484-4fcd-96d1-6205121d183a,College of Professional Education — Mumbai Reference Campus 2741,Mumbai,Maharashtra,government,,190000,,{},"Generated reference institution record for import-pipeline validation. Verify identity, website, rankings, accreditation, fees, and outcomes against authoritative sources before publication.",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-college-02741,College of Professional Education — Mumbai Reference Campus 2741,IN,102741,generated-reference-catalog,methodology:geographic-distribution-v1,2026.1,2026-06-14,f
3ca99756-56f6-416b-8a9f-4562c29df990,Academy of Digital and Design Studies — Bengaluru Reference Campus 2742,Bengaluru,Karnataka,private,,210000,,{},"Generated reference institution record for import-pipeline validation. Verify identity, website, rankings, accreditation, fees, and outcomes against authoritative sources before publication.",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-college-02742,Academy of Digital and Design Studies — Bengaluru Reference Campus 2742,IN,102742,generated-reference-catalog,methodology:geographic-distribution-v1,2026.1,2026-06-14,f
ae331176-3832-46d3-b5ac-958b9d8a7014,Institute of Commerce and Economics — Chennai Reference Campus 2743,Chennai,Tamil Nadu,deemed,,230000,,{},"Generated reference institution record for import-pipeline validation. Verify identity, website, rankings, accreditation, fees, and outcomes against authoritative sources before publication.",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-college-02743,Institute of Commerce and Economics — Chennai Reference Campus 2743,IN,102743,generated-reference-catalog,methodology:geographic-distribution-v1,2026.1,2026-06-14,f
37906a11-fe3f-463c-8574-2f762592916a,College of Health and Life Sciences — Lucknow Reference Campus 2744,Lucknow,Uttar Pradesh,autonomous,,250000,,{},"Generated reference institution record for import-pipeline validation. Verify identity, website, rankings, accreditation, fees, and outcomes against authoritative sources before publication.",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-college-02744,College of Health and Life Sciences — Lucknow Reference Campus 2744,IN,102744,generated-reference-catalog,methodology:geographic-distribution-v1,2026.1,2026-06-14,f
51a6250b-4f43-414f-8404-10ff5cb3bdfd,Institute of Technology and Management — Ahmedabad Reference Campus 2745,Ahmedabad,Gujarat,government,,270000,,{},"Generated reference institution record for import-pipeline validation. Verify identity, website, rankings, accreditation, fees, and outcomes against authoritative sources before publication.",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-college-02745,Institute of Technology and Management — Ahmedabad Reference Campus 2745,IN,102745,generated-reference-catalog,methodology:geographic-distribution-v1,2026.1,2026-06-14,f
d9607324-b32a-4461-ae27-bec26146ba6d,College of Arts and Sciences — Jaipur Reference Campus 2746,Jaipur,Rajasthan,private,,290000,,{},"Generated reference institution record for import-pipeline validation. Verify identity, website, rankings, accreditation, fees, and outcomes against authoritative sources before publication.",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-college-02746,College of Arts and Sciences — Jaipur Reference Campus 2746,IN,102746,generated-reference-catalog,methodology:geographic-distribution-v1,2026.1,2026-06-14,f
828d2129-14c5-48e7-9824-f87dbff8743f,School of Business and Innovation — Kolkata Reference Campus 2747,Kolkata,West Bengal,deemed,,310000,,{},"Generated reference institution record for import-pipeline validation. Verify identity, website, rankings, accreditation, fees, and outcomes against authoritative sources before publication.",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-college-02747,School of Business and Innovation — Kolkata Reference Campus 2747,IN,102747,generated-reference-catalog,methodology:geographic-distribution-v1,2026.1,2026-06-14,f
66989f8b-22e9-4649-a1b5-f96dd65bd4f9,Institute of Engineering and Applied Studies — Bhopal Reference Campus 2748,Bhopal,Madhya Pradesh,autonomous,,330000,,{},"Generated reference institution record for import-pipeline validation. Verify identity, website, rankings, accreditation, fees, and outcomes against authoritative sources before publication.",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-college-02748,Institute of Engineering and Applied Studies — Bhopal Reference Campus 2748,IN,102748,generated-reference-catalog,methodology:geographic-distribution-v1,2026.1,2026-06-14,f
03cdab51-c8f1-438d-a8f6-cb844922cee6,College of Professional Education — Hyderabad Reference Campus 2749,Hyderabad,Telangana,government,,350000,,{},"Generated reference institution record for import-pipeline validation. Verify identity, website, rankings, accreditation, fees, and outcomes against authoritative sources before publication.",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-college-02749,College of Professional Education — Hyderabad Reference Campus 2749,IN,102749,generated-reference-catalog,methodology:geographic-distribution-v1,2026.1,2026-06-14,f
1f736b23-34f3-41d1-a43d-31b087e58617,Academy of Digital and Design Studies — Visakhapatnam Reference Campus 2750,Visakhapatnam,Andhra Pradesh,private,,370000,,{},"Generated reference institution record for import-pipeline validation. Verify identity, website, rankings, accreditation, fees, and outcomes against authoritative sources before publication.",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-college-02750,Academy of Digital and Design Studies — Visakhapatnam Reference Campus 2750,IN,102750,generated-reference-catalog,methodology:geographic-distribution-v1,2026.1,2026-06-14,f
bc133122-4c92-443c-9925-78e952e14057,Institute of Commerce and Economics — Kochi Reference Campus 2751,Kochi,Kerala,deemed,,390000,,{},"Generated reference institution record for import-pipeline validation. Verify identity, website, rankings, accreditation, fees, and outcomes against authoritative sources before publication.",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-college-02751,Institute of Commerce and Economics — Kochi Reference Campus 2751,IN,102751,generated-reference-catalog,methodology:geographic-distribution-v1,2026.1,2026-06-14,f
7c0ce872-22d8-4672-a599-cff26d0eabb3,College of Health and Life Sciences — Bhubaneswar Reference Campus 2752,Bhubaneswar,Odisha,autonomous,,410000,,{},"Generated reference institution record for import-pipeline validation. Verify identity, website, rankings, accreditation, fees, and outcomes against authoritative sources before publication.",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-college-02752,College of Health and Life Sciences — Bhubaneswar Reference Campus 2752,IN,102752,generated-reference-catalog,methodology:geographic-distribution-v1,2026.1,2026-06-14,f
71a4cc78-9e1d-4c2d-9498-7867ec22e1fe,Institute of Technology and Management — Ludhiana Reference Campus 2753,Ludhiana,Punjab,government,,430000,,{},"Generated reference institution record for import-pipeline validation. Verify identity, website, rankings, accreditation, fees, and outcomes against authoritative sources before publication.",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-college-02753,Institute of Technology and Management — Ludhiana Reference Campus 2753,IN,102753,generated-reference-catalog,methodology:geographic-distribution-v1,2026.1,2026-06-14,f
c07a23c1-c113-4913-a9a4-2307f8f7cc4a,College of Arts and Sciences — Gurugram Reference Campus 2754,Gurugram,Haryana,private,,450000,,{},"Generated reference institution record for import-pipeline validation. Verify identity, website, rankings, accreditation, fees, and outcomes against authoritative sources before publication.",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-college-02754,College of Arts and Sciences — Gurugram Reference Campus 2754,IN,102754,generated-reference-catalog,methodology:geographic-distribution-v1,2026.1,2026-06-14,f
ef423589-443a-490c-910d-2cc6725bbdbc,School of Business and Innovation — Patna Reference Campus 2755,Patna,Bihar,deemed,,470000,,{},"Generated reference institution record for import-pipeline validation. Verify identity, website, rankings, accreditation, fees, and outcomes against authoritative sources before publication.",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-college-02755,School of Business and Innovation — Patna Reference Campus 2755,IN,102755,generated-reference-catalog,methodology:geographic-distribution-v1,2026.1,2026-06-14,f
8a738ff0-5354-4ae6-bd24-c666d20cf949,Institute of Engineering and Applied Studies — Guwahati Reference Campus 2756,Guwahati,Assam,autonomous,,490000,,{},"Generated reference institution record for import-pipeline validation. Verify identity, website, rankings, accreditation, fees, and outcomes against authoritative sources before publication.",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-college-02756,Institute of Engineering and Applied Studies — Guwahati Reference Campus 2756,IN,102756,generated-reference-catalog,methodology:geographic-distribution-v1,2026.1,2026-06-14,f
5c095a59-dd36-42c7-849b-9744ab4907ff,College of Professional Education — Ranchi Reference Campus 2757,Ranchi,Jharkhand,government,,510000,,{},"Generated reference institution record for import-pipeline validation. Verify identity, website, rankings, accreditation, fees, and outcomes against authoritative sources before publication.",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-college-02757,College of Professional Education — Ranchi Reference Campus 2757,IN,102757,generated-reference-catalog,methodology:geographic-distribution-v1,2026.1,2026-06-14,f
3fd971cb-f6eb-48c6-b461-5daf60626490,Academy of Digital and Design Studies — Raipur Reference Campus 2758,Raipur,Chhattisgarh,private,,530000,,{},"Generated reference institution record for import-pipeline validation. Verify identity, website, rankings, accreditation, fees, and outcomes against authoritative sources before publication.",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-college-02758,Academy of Digital and Design Studies — Raipur Reference Campus 2758,IN,102758,generated-reference-catalog,methodology:geographic-distribution-v1,2026.1,2026-06-14,f
0731a018-d5ac-443d-9e88-8d167d245f05,Institute of Commerce and Economics — Dehradun Reference Campus 2759,Dehradun,Uttarakhand,deemed,,550000,,{},"Generated reference institution record for import-pipeline validation. Verify identity, website, rankings, accreditation, fees, and outcomes against authoritative sources before publication.",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-college-02759,Institute of Commerce and Economics — Dehradun Reference Campus 2759,IN,102759,generated-reference-catalog,methodology:geographic-distribution-v1,2026.1,2026-06-14,f
03bfe6c9-468a-4223-bc46-b7577245bad8,College of Health and Life Sciences — Shimla Reference Campus 2760,Shimla,Himachal Pradesh,autonomous,,90000,,{},"Generated reference institution record for import-pipeline validation. Verify identity, website, rankings, accreditation, fees, and outcomes against authoritative sources before publication.",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-college-02760,College of Health and Life Sciences — Shimla Reference Campus 2760,IN,102760,generated-reference-catalog,methodology:geographic-distribution-v1,2026.1,2026-06-14,f
732859b7-481e-4bed-a635-71be84a16b48,Institute of Technology and Management — Mumbai Reference Campus 2761,Mumbai,Maharashtra,government,,110000,,{},"Generated reference institution record for import-pipeline validation. Verify identity, website, rankings, accreditation, fees, and outcomes against authoritative sources before publication.",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-college-02761,Institute of Technology and Management — Mumbai Reference Campus 2761,IN,102761,generated-reference-catalog,methodology:geographic-distribution-v1,2026.1,2026-06-14,f
4bdc1d81-2687-4534-af0f-74b7c5e39a21,College of Arts and Sciences — Bengaluru Reference Campus 2762,Bengaluru,Karnataka,private,,130000,,{},"Generated reference institution record for import-pipeline validation. Verify identity, website, rankings, accreditation, fees, and outcomes against authoritative sources before publication.",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-college-02762,College of Arts and Sciences — Bengaluru Reference Campus 2762,IN,102762,generated-reference-catalog,methodology:geographic-distribution-v1,2026.1,2026-06-14,f
30176b06-91cf-4bc8-a47d-7296034f8ce0,School of Business and Innovation — Chennai Reference Campus 2763,Chennai,Tamil Nadu,deemed,,150000,,{},"Generated reference institution record for import-pipeline validation. Verify identity, website, rankings, accreditation, fees, and outcomes against authoritative sources before publication.",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-college-02763,School of Business and Innovation — Chennai Reference Campus 2763,IN,102763,generated-reference-catalog,methodology:geographic-distribution-v1,2026.1,2026-06-14,f
4a21e314-7469-4229-a930-0585543ff784,Institute of Engineering and Applied Studies — Lucknow Reference Campus 2764,Lucknow,Uttar Pradesh,autonomous,,170000,,{},"Generated reference institution record for import-pipeline validation. Verify identity, website, rankings, accreditation, fees, and outcomes against authoritative sources before publication.",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-college-02764,Institute of Engineering and Applied Studies — Lucknow Reference Campus 2764,IN,102764,generated-reference-catalog,methodology:geographic-distribution-v1,2026.1,2026-06-14,f
a24acbb5-ec99-420a-a68b-b5f2a2850cb8,College of Professional Education — Ahmedabad Reference Campus 2765,Ahmedabad,Gujarat,government,,190000,,{},"Generated reference institution record for import-pipeline validation. Verify identity, website, rankings, accreditation, fees, and outcomes against authoritative sources before publication.",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-college-02765,College of Professional Education — Ahmedabad Reference Campus 2765,IN,102765,generated-reference-catalog,methodology:geographic-distribution-v1,2026.1,2026-06-14,f
6b36db1d-6484-4f69-84c8-1a07386b711c,Academy of Digital and Design Studies — Jaipur Reference Campus 2766,Jaipur,Rajasthan,private,,210000,,{},"Generated reference institution record for import-pipeline validation. Verify identity, website, rankings, accreditation, fees, and outcomes against authoritative sources before publication.",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-college-02766,Academy of Digital and Design Studies — Jaipur Reference Campus 2766,IN,102766,generated-reference-catalog,methodology:geographic-distribution-v1,2026.1,2026-06-14,f
9b8136c6-f223-4eaa-ab36-05edac1c8a4f,Institute of Commerce and Economics — Kolkata Reference Campus 2767,Kolkata,West Bengal,deemed,,230000,,{},"Generated reference institution record for import-pipeline validation. Verify identity, website, rankings, accreditation, fees, and outcomes against authoritative sources before publication.",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-college-02767,Institute of Commerce and Economics — Kolkata Reference Campus 2767,IN,102767,generated-reference-catalog,methodology:geographic-distribution-v1,2026.1,2026-06-14,f
90ea2b30-1d64-40f4-b31d-22c0f839e3bd,College of Health and Life Sciences — Bhopal Reference Campus 2768,Bhopal,Madhya Pradesh,autonomous,,250000,,{},"Generated reference institution record for import-pipeline validation. Verify identity, website, rankings, accreditation, fees, and outcomes against authoritative sources before publication.",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-college-02768,College of Health and Life Sciences — Bhopal Reference Campus 2768,IN,102768,generated-reference-catalog,methodology:geographic-distribution-v1,2026.1,2026-06-14,f
d8cecebd-b9c3-415b-983b-7f35e1b345cb,Institute of Technology and Management — Hyderabad Reference Campus 2769,Hyderabad,Telangana,government,,270000,,{},"Generated reference institution record for import-pipeline validation. Verify identity, website, rankings, accreditation, fees, and outcomes against authoritative sources before publication.",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-college-02769,Institute of Technology and Management — Hyderabad Reference Campus 2769,IN,102769,generated-reference-catalog,methodology:geographic-distribution-v1,2026.1,2026-06-14,f
fc3c7e00-2975-4230-a0b8-4a35dc1f743f,College of Arts and Sciences — Visakhapatnam Reference Campus 2770,Visakhapatnam,Andhra Pradesh,private,,290000,,{},"Generated reference institution record for import-pipeline validation. Verify identity, website, rankings, accreditation, fees, and outcomes against authoritative sources before publication.",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-college-02770,College of Arts and Sciences — Visakhapatnam Reference Campus 2770,IN,102770,generated-reference-catalog,methodology:geographic-distribution-v1,2026.1,2026-06-14,f
