id,college_id,scholarship_code,name,eligibility,award_type,award_value,currency_code,application_url,deadline,is_active,source_reference,created_at,updated_at
9f6c8a7d-170b-4945-9eaf-fbe098a21bbd,423cb416-1493-4715-963c-172cae497054,merit-reference,Merit and Access Scholarship,Indicative merit and household-income criteria; verify with the institution before applying.,percentage,36.00,INR,,,t,generated-reference-catalog,2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00
8761b06b-a830-4b1b-955f-0ae54403e5c3,7e5f4082-18a3-44e4-a8ab-f6f3b4a3cc2f,merit-reference,Merit and Access Scholarship,Indicative merit and household-income criteria; verify with the institution before applying.,percentage,49.00,INR,,,t,generated-reference-catalog,2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00
99d5e0e5-ab8f-46df-ac94-c184bb382712,110186d1-210a-4182-852b-b4c90e09a6d3,merit-reference,Merit and Access Scholarship,Indicative merit and household-income criteria; verify with the institution before applying.,percentage,19.00,INR,,,t,generated-reference-catalog,2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00
e8e20112-6e6d-4bd7-8b66-e45f68a8e7c8,8c8fac0e-27b8-4f61-bd05-e327b9877b51,merit-reference,Merit and Access Scholarship,Indicative merit and household-income criteria; verify with the institution before applying.,percentage,43.00,INR,,,t,generated-reference-catalog,2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00
597cc93e-1956-4e26-b32c-7161449adc2b,b15d039a-18eb-46ef-93bc-3565c317cc7f,merit-reference,Merit and Access Scholarship,Indicative merit and household-income criteria; verify with the institution before applying.,percentage,48.00,INR,,,t,generated-reference-catalog,2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00
401e995e-f7c9-45f1-9566-ee8ecd33de89,ce54c77a-a6cc-4748-ab58-92a7fe4b6a43,merit-reference,Merit and Access Scholarship,Indicative merit and household-income criteria; verify with the institution before applying.,percentage,11.00,INR,,,t,generated-reference-catalog,2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00
2f3ff8b2-dc59-47b1-845c-c243e715fb16,f97d854c-efb1-4c7e-a807-06b688128b73,merit-reference,Merit and Access Scholarship,Indicative merit and household-income criteria; verify with the institution before applying.,percentage,21.00,INR,,,t,generated-reference-catalog,2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00
0ecfbd98-de97-4419-8f78-0a48c668b1e9,767dde34-517a-457c-aa19-d1881d295e8c,merit-reference,Merit and Access Scholarship,Indicative merit and household-income criteria; verify with the institution before applying.,percentage,46.00,INR,,,t,generated-reference-catalog,2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00
a704720b-9eba-4289-a99a-f647f80a77b5,7e6ea76c-183c-49ea-835a-4ebf5e7b742e,merit-reference,Merit and Access Scholarship,Indicative merit and household-income criteria; verify with the institution before applying.,percentage,44.00,INR,,,t,generated-reference-catalog,2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00
44fab6b1-3c79-4a6b-bdf7-db0daa0a723b,2387ece1-3938-4786-8846-5c2b5fabd2a3,merit-reference,Merit and Access Scholarship,Indicative merit and household-income criteria; verify with the institution before applying.,percentage,40.00,INR,,,t,generated-reference-catalog,2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00
8eb61c26-3165-4697-a764-8299a99c0472,c6cf573c-553c-493b-8824-4830281f0e35,merit-reference,Merit and Access Scholarship,Indicative merit and household-income criteria; verify with the institution before applying.,percentage,42.00,INR,,,t,generated-reference-catalog,2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00
9dda7a6c-1654-4995-9469-c5dae64b6a68,f7538bfe-9de1-4ddd-8a17-b23909084846,merit-reference,Merit and Access Scholarship,Indicative merit and household-income criteria; verify with the institution before applying.,percentage,31.00,INR,,,t,generated-reference-catalog,2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00
4f03a878-2723-4083-a810-c8ffb2752cd9,f59216b2-0ba0-49c4-9359-4fdd707b4d07,merit-reference,Merit and Access Scholarship,Indicative merit and household-income criteria; verify with the institution before applying.,percentage,28.00,INR,,,t,generated-reference-catalog,2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00
3676bc68-7bfc-4074-8cab-7ba03fda68d5,ae32b814-eea3-4493-b938-be9fe139012e,merit-reference,Merit and Access Scholarship,Indicative merit and household-income criteria; verify with the institution before applying.,percentage,34.00,INR,,,t,generated-reference-catalog,2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00
e7e5b170-5ec5-43a5-9083-179ce2eb9e02,fb69e582-9bf0-4aec-8d01-bbe86787d96a,merit-reference,Merit and Access Scholarship,Indicative merit and household-income criteria; verify with the institution before applying.,percentage,29.00,INR,,,t,generated-reference-catalog,2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00
0d3202a2-4d0e-4956-9efc-39d26c947457,86f25ec9-77b6-4ec9-ba7d-3de4fdc92010,merit-reference,Merit and Access Scholarship,Indicative merit and household-income criteria; verify with the institution before applying.,percentage,49.00,INR,,,t,generated-reference-catalog,2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00
188ea681-473e-4395-8908-d4b990709f41,23478c06-6048-47d7-8b17-3081ad74f1c5,merit-reference,Merit and Access Scholarship,Indicative merit and household-income criteria; verify with the institution before applying.,percentage,40.00,INR,,,t,generated-reference-catalog,2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00
740360b3-d7b7-4008-b124-1e2a354cafb7,d5c5fc21-f2fb-452f-a6df-034efe2c7104,merit-reference,Merit and Access Scholarship,Indicative merit and household-income criteria; verify with the institution before applying.,percentage,46.00,INR,,,t,generated-reference-catalog,2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00
8f148424-c74c-401a-9b41-d0d3f4233d51,47973079-5e7f-4de8-9b82-421a68f8d626,merit-reference,Merit and Access Scholarship,Indicative merit and household-income criteria; verify with the institution before applying.,percentage,26.00,INR,,,t,generated-reference-catalog,2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00
3e9d50ee-bb86-4dea-9fa3-670d5c8571bc,3f22b998-337b-4588-a275-97637c0e7f78,merit-reference,Merit and Access Scholarship,Indicative merit and household-income criteria; verify with the institution before applying.,percentage,25.00,INR,,,t,generated-reference-catalog,2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00
4f38703e-befb-40f2-96bc-1e4e755bb3c9,b8323e0c-3e7e-4d43-94ec-c4f273bf7538,merit-reference,Merit and Access Scholarship,Indicative merit and household-income criteria; verify with the institution before applying.,percentage,47.00,INR,,,t,generated-reference-catalog,2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00
5b2fb2dc-c7ec-4e0c-914e-9cb518ea6369,ab7d4aa9-147d-4855-997f-5a39173d0ada,merit-reference,Merit and Access Scholarship,Indicative merit and household-income criteria; verify with the institution before applying.,percentage,29.00,INR,,,t,generated-reference-catalog,2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00
c510f855-b497-4661-994e-89428c766c6f,77346320-64d9-4ee9-88b6-972b62807a28,merit-reference,Merit and Access Scholarship,Indicative merit and household-income criteria; verify with the institution before applying.,percentage,44.00,INR,,,t,generated-reference-catalog,2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00
36c0417f-bb2c-4964-b6d1-e54f97b79038,8d321826-a449-4235-ae6f-2e42121453b1,merit-reference,Merit and Access Scholarship,Indicative merit and household-income criteria; verify with the institution before applying.,percentage,13.00,INR,,,t,generated-reference-catalog,2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00
3ac0f961-022b-401e-b52c-758cd835310b,588bd41e-5003-4927-a2d2-42eafbe03a26,merit-reference,Merit and Access Scholarship,Indicative merit and household-income criteria; verify with the institution before applying.,percentage,28.00,INR,,,t,generated-reference-catalog,2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00
9a5ec44c-a34d-4085-b87a-3521f413477c,a5638129-24b1-4fab-8347-dacf1a06787e,merit-reference,Merit and Access Scholarship,Indicative merit and household-income criteria; verify with the institution before applying.,percentage,42.00,INR,,,t,generated-reference-catalog,2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00
c7163813-1549-4ef8-8404-0328b93dd602,bca4c4c7-c79f-4c00-a03b-abad1fc14b6f,merit-reference,Merit and Access Scholarship,Indicative merit and household-income criteria; verify with the institution before applying.,percentage,14.00,INR,,,t,generated-reference-catalog,2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00
c16ad3ab-429f-4476-8f29-d5761197e63c,c2f259fc-3d83-488f-8555-795f62e91500,merit-reference,Merit and Access Scholarship,Indicative merit and household-income criteria; verify with the institution before applying.,percentage,26.00,INR,,,t,generated-reference-catalog,2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00
0d125ac2-97b8-48e9-8647-7ced76a03e1e,f6d5f259-bdb0-4dbf-b796-a7387e5794ba,merit-reference,Merit and Access Scholarship,Indicative merit and household-income criteria; verify with the institution before applying.,percentage,38.00,INR,,,t,generated-reference-catalog,2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00
7a75d463-acad-4a03-8f45-93308946d3e5,fe95e49d-921a-479f-ab69-61cbbdbe5850,merit-reference,Merit and Access Scholarship,Indicative merit and household-income criteria; verify with the institution before applying.,percentage,23.00,INR,,,t,generated-reference-catalog,2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00
ff606836-c73c-415a-820b-983b21a3dca2,105d9240-684b-4a19-9ef9-aa670bed84d2,merit-reference,Merit and Access Scholarship,Indicative merit and household-income criteria; verify with the institution before applying.,percentage,11.00,INR,,,t,generated-reference-catalog,2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00
d7a89415-aaaf-4ca7-ac6f-ee3008bfac01,f4c3a4c0-e326-447f-a114-a707f420d514,merit-reference,Merit and Access Scholarship,Indicative merit and household-income criteria; verify with the institution before applying.,percentage,29.00,INR,,,t,generated-reference-catalog,2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00
1f738868-7d47-496a-b837-fb412d1c3ab9,31bb77d2-a2e4-4257-b934-fb02b2af1415,merit-reference,Merit and Access Scholarship,Indicative merit and household-income criteria; verify with the institution before applying.,percentage,21.00,INR,,,t,generated-reference-catalog,2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00
325c8447-1367-4acb-a462-e347835ea4d1,19592174-ff5e-456a-b6af-b6d2447828de,merit-reference,Merit and Access Scholarship,Indicative merit and household-income criteria; verify with the institution before applying.,percentage,43.00,INR,,,t,generated-reference-catalog,2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00
209af90b-b3ff-4a0f-a98a-932462beb33d,c74e4f07-cfaa-477e-8eed-c3ca5811178f,merit-reference,Merit and Access Scholarship,Indicative merit and household-income criteria; verify with the institution before applying.,percentage,20.00,INR,,,t,generated-reference-catalog,2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00
6278d49a-9582-4b91-96a3-a573619f3686,5dfda746-0efa-49c1-b273-9b90df75011f,merit-reference,Merit and Access Scholarship,Indicative merit and household-income criteria; verify with the institution before applying.,percentage,30.00,INR,,,t,generated-reference-catalog,2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00
62245e1e-3f6a-4f83-9ab8-9f426ba9328f,269e219b-ce04-4b7e-b032-45ac90dc5fc5,merit-reference,Merit and Access Scholarship,Indicative merit and household-income criteria; verify with the institution before applying.,percentage,35.00,INR,,,t,generated-reference-catalog,2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00
d81a59cf-d210-4699-9021-be6f8dc8b0bb,62d27969-fe25-4c0a-9400-c8c5dc5e707e,merit-reference,Merit and Access Scholarship,Indicative merit and household-income criteria; verify with the institution before applying.,percentage,38.00,INR,,,t,generated-reference-catalog,2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00
90956dd4-4c78-4a99-84f9-4f364e469da8,6e9f9592-56a8-47f3-b6f5-a4b061e0efaa,merit-reference,Merit and Access Scholarship,Indicative merit and household-income criteria; verify with the institution before applying.,percentage,41.00,INR,,,t,generated-reference-catalog,2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00
db0ffd8c-9296-4682-b890-48f05ce28bcf,f534d8b4-2e58-483d-a3c5-a32b8f5cb03c,merit-reference,Merit and Access Scholarship,Indicative merit and household-income criteria; verify with the institution before applying.,percentage,20.00,INR,,,t,generated-reference-catalog,2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00
293c0302-fc62-4310-a622-db827f4f72dc,a04f7032-6f5c-4256-bfaa-92470ba73432,merit-reference,Merit and Access Scholarship,Indicative merit and household-income criteria; verify with the institution before applying.,percentage,25.00,INR,,,t,generated-reference-catalog,2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00
68962a51-e821-44c2-9802-cd65ae3669c4,6ae117c1-4f96-4214-8aa9-785610ce7a8a,merit-reference,Merit and Access Scholarship,Indicative merit and household-income criteria; verify with the institution before applying.,percentage,27.00,INR,,,t,generated-reference-catalog,2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00
116191e1-fb46-40c2-975a-371b56af29ca,0c33f9e1-eee8-47aa-b4fa-b1085a02fa9b,merit-reference,Merit and Access Scholarship,Indicative merit and household-income criteria; verify with the institution before applying.,percentage,17.00,INR,,,t,generated-reference-catalog,2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00
643ed496-3387-44db-92cd-67d8064307bb,0aaa1900-e5e3-4034-a4e6-bbc9f3ea38ac,merit-reference,Merit and Access Scholarship,Indicative merit and household-income criteria; verify with the institution before applying.,percentage,50.00,INR,,,t,generated-reference-catalog,2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00
14415833-ed94-49e9-97f1-f4e72a85d7c2,b782572c-2c53-4ea6-8207-816874abf9da,merit-reference,Merit and Access Scholarship,Indicative merit and household-income criteria; verify with the institution before applying.,percentage,14.00,INR,,,t,generated-reference-catalog,2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00
f573c5a1-aecd-4900-9852-6bad72be5de2,0a094022-445c-407b-a8c8-29d42841c168,merit-reference,Merit and Access Scholarship,Indicative merit and household-income criteria; verify with the institution before applying.,percentage,16.00,INR,,,t,generated-reference-catalog,2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00
5a66a21b-cea8-445f-a224-7529930c8722,8256dd55-b994-425a-8878-968eb72233f4,merit-reference,Merit and Access Scholarship,Indicative merit and household-income criteria; verify with the institution before applying.,percentage,12.00,INR,,,t,generated-reference-catalog,2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00
7a0fd32b-f935-4f7b-976a-6e2d163a63d0,3d7550b9-e285-4dcd-b16b-577a3568bc26,merit-reference,Merit and Access Scholarship,Indicative merit and household-income criteria; verify with the institution before applying.,percentage,43.00,INR,,,t,generated-reference-catalog,2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00
fc771552-f865-49bd-ac72-cca04c5a9eb8,bddff072-cf58-44b7-8022-8a2a62927f09,merit-reference,Merit and Access Scholarship,Indicative merit and household-income criteria; verify with the institution before applying.,percentage,14.00,INR,,,t,generated-reference-catalog,2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00
91e65a2b-19ca-46b7-96db-695e182a249a,18412d39-4ce1-4959-ba92-ef3945aaf04b,merit-reference,Merit and Access Scholarship,Indicative merit and household-income criteria; verify with the institution before applying.,percentage,13.00,INR,,,t,generated-reference-catalog,2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00
cfc5ed26-a883-457e-ae18-e3c457e52512,a9c1723a-35e7-4f86-ac09-15547fe51899,merit-reference,Merit and Access Scholarship,Indicative merit and household-income criteria; verify with the institution before applying.,percentage,11.00,INR,,,t,generated-reference-catalog,2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00
fb386ee9-b880-4fb7-9f6a-a1d549046e23,875ba53c-60bd-4fed-930d-58375d66bdde,merit-reference,Merit and Access Scholarship,Indicative merit and household-income criteria; verify with the institution before applying.,percentage,32.00,INR,,,t,generated-reference-catalog,2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00
0b7e5bd8-49ad-4323-a58f-2fc7c9fb54c0,f78f722a-6058-40cd-85e3-329cf53d08f5,merit-reference,Merit and Access Scholarship,Indicative merit and household-income criteria; verify with the institution before applying.,percentage,11.00,INR,,,t,generated-reference-catalog,2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00
fc77e126-c390-462e-9af8-83669b8cee48,72d05e7f-b836-47b2-80ab-370ac3f92448,merit-reference,Merit and Access Scholarship,Indicative merit and household-income criteria; verify with the institution before applying.,percentage,26.00,INR,,,t,generated-reference-catalog,2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00
171c1959-99de-42f8-a528-9c7aa99fea21,9340639a-5eb1-479f-8e88-b578e02ae471,merit-reference,Merit and Access Scholarship,Indicative merit and household-income criteria; verify with the institution before applying.,percentage,35.00,INR,,,t,generated-reference-catalog,2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00
a56d9ad4-97e5-49cb-a8db-16aaa137c271,8517981c-8a81-40c6-b77e-7ea9fe871851,merit-reference,Merit and Access Scholarship,Indicative merit and household-income criteria; verify with the institution before applying.,percentage,26.00,INR,,,t,generated-reference-catalog,2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00
a71da979-3930-4dfe-b585-f706cf7cb9dc,65c7c9da-a3fb-49d4-b79f-011bd4f1601f,merit-reference,Merit and Access Scholarship,Indicative merit and household-income criteria; verify with the institution before applying.,percentage,33.00,INR,,,t,generated-reference-catalog,2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00
49aea4ff-07cd-4a56-b407-d5356adbc358,7b50ea08-6b5a-485e-b51b-ff9b0b0f04ba,merit-reference,Merit and Access Scholarship,Indicative merit and household-income criteria; verify with the institution before applying.,percentage,43.00,INR,,,t,generated-reference-catalog,2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00
2b10d9b8-2c1f-45cc-af90-3961762510f3,2ca4e5ff-6fa7-40e7-931a-170bd10bf66d,merit-reference,Merit and Access Scholarship,Indicative merit and household-income criteria; verify with the institution before applying.,percentage,21.00,INR,,,t,generated-reference-catalog,2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00
a59cc573-d092-483e-aa10-9d56fdc0fb13,f30801fd-d68e-44d3-b2f5-a4156792bf34,merit-reference,Merit and Access Scholarship,Indicative merit and household-income criteria; verify with the institution before applying.,percentage,38.00,INR,,,t,generated-reference-catalog,2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00
7b45210f-f97a-4d60-b3e4-6b38f4f5a118,e984a0d3-2dd8-4117-b718-a010954e4118,merit-reference,Merit and Access Scholarship,Indicative merit and household-income criteria; verify with the institution before applying.,percentage,20.00,INR,,,t,generated-reference-catalog,2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00
dd05d8e7-e332-4f32-b53b-284df5dada43,7ca81e63-bd9f-406a-a0a7-e118e0bcf046,merit-reference,Merit and Access Scholarship,Indicative merit and household-income criteria; verify with the institution before applying.,percentage,17.00,INR,,,t,generated-reference-catalog,2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00
59ceb271-d3e5-4e9b-b655-b2d54f952a63,0c83286f-1eec-4573-a5c4-2a8177d46a6f,merit-reference,Merit and Access Scholarship,Indicative merit and household-income criteria; verify with the institution before applying.,percentage,24.00,INR,,,t,generated-reference-catalog,2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00
7a43724d-6f2b-4474-bcb3-6210e614f25e,625e7b58-b2e1-49e4-bbea-ae01c270ae15,merit-reference,Merit and Access Scholarship,Indicative merit and household-income criteria; verify with the institution before applying.,percentage,22.00,INR,,,t,generated-reference-catalog,2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00
79a87ab2-f58b-42a6-96f6-b17d3b61c11f,1606e56b-431b-444e-9e3f-cfd967ec9e72,merit-reference,Merit and Access Scholarship,Indicative merit and household-income criteria; verify with the institution before applying.,percentage,43.00,INR,,,t,generated-reference-catalog,2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00
d8cdcccc-d8df-4878-b57e-c6a106802eb7,4e22ef72-31f8-4f50-8fe7-0618e76aa052,merit-reference,Merit and Access Scholarship,Indicative merit and household-income criteria; verify with the institution before applying.,percentage,11.00,INR,,,t,generated-reference-catalog,2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00
ddc758d6-fd7c-44a3-9e25-293b368f1e94,64945ba9-929e-411e-b1e4-bc5c5fc8f536,merit-reference,Merit and Access Scholarship,Indicative merit and household-income criteria; verify with the institution before applying.,percentage,16.00,INR,,,t,generated-reference-catalog,2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00
2d9fe1b4-b312-4023-8236-4bd90b7768a2,6775b488-c38b-4af4-9b8f-b98070dee5b9,merit-reference,Merit and Access Scholarship,Indicative merit and household-income criteria; verify with the institution before applying.,percentage,12.00,INR,,,t,generated-reference-catalog,2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00
e5d6df29-d573-4680-a94e-e1451cfc8cc8,e0bef0df-3cd7-412e-9f45-020b4b398dcb,merit-reference,Merit and Access Scholarship,Indicative merit and household-income criteria; verify with the institution before applying.,percentage,38.00,INR,,,t,generated-reference-catalog,2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00
bc587eb2-33b9-4ab3-aa56-71e0bb3ed931,7f789e0d-ede7-42da-af5f-dacb2e42175c,merit-reference,Merit and Access Scholarship,Indicative merit and household-income criteria; verify with the institution before applying.,percentage,33.00,INR,,,t,generated-reference-catalog,2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00
bd3e1080-ebad-4e06-bf02-37c6b85ad01e,07894ef2-68bb-4da8-adbf-b589b99c3d9c,merit-reference,Merit and Access Scholarship,Indicative merit and household-income criteria; verify with the institution before applying.,percentage,31.00,INR,,,t,generated-reference-catalog,2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00
7b5bbd4c-310d-4832-abed-05c54ea61b98,16b6e913-6857-4e4f-8d05-266e3bc2e527,merit-reference,Merit and Access Scholarship,Indicative merit and household-income criteria; verify with the institution before applying.,percentage,33.00,INR,,,t,generated-reference-catalog,2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00
b7330ee1-b649-484b-a263-e981cd6b2dd1,64479863-9d4b-4979-974f-83720e41df77,merit-reference,Merit and Access Scholarship,Indicative merit and household-income criteria; verify with the institution before applying.,percentage,11.00,INR,,,t,generated-reference-catalog,2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00
09a1a71e-4991-417d-876b-aa7f16bc9c7c,8e9d5200-616f-458a-af5f-1c5748c41f2a,merit-reference,Merit and Access Scholarship,Indicative merit and household-income criteria; verify with the institution before applying.,percentage,40.00,INR,,,t,generated-reference-catalog,2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00
06e97926-9ee2-4267-9f28-7e07ac3363c2,bb21498c-26f1-470f-8396-f6bcb631fd42,merit-reference,Merit and Access Scholarship,Indicative merit and household-income criteria; verify with the institution before applying.,percentage,50.00,INR,,,t,generated-reference-catalog,2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00
378e13a1-1c96-4751-b76e-04d8ab08bcad,8b7b18a6-1e1d-4fb9-82e5-bb4c3475f6a5,merit-reference,Merit and Access Scholarship,Indicative merit and household-income criteria; verify with the institution before applying.,percentage,37.00,INR,,,t,generated-reference-catalog,2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00
19abd8e7-b9c6-4a99-9bf7-0204a78c0dce,eac4e985-a406-4410-a074-cbd8d724b8a5,merit-reference,Merit and Access Scholarship,Indicative merit and household-income criteria; verify with the institution before applying.,percentage,37.00,INR,,,t,generated-reference-catalog,2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00
8779003c-3157-4a64-8bbb-95f42e5a3039,9c3f98b9-1c73-4ac3-a45e-c6b5ed8b1311,merit-reference,Merit and Access Scholarship,Indicative merit and household-income criteria; verify with the institution before applying.,percentage,31.00,INR,,,t,generated-reference-catalog,2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00
44d6f748-57a5-4bca-b933-c2c7952ec9cb,72775954-9be5-461d-9c33-c21982f21746,merit-reference,Merit and Access Scholarship,Indicative merit and household-income criteria; verify with the institution before applying.,percentage,14.00,INR,,,t,generated-reference-catalog,2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00
81dfd86a-c6fb-412b-a8a9-899d55618f4d,f5014d12-062c-4ca3-8c0a-8774ed2ead4c,merit-reference,Merit and Access Scholarship,Indicative merit and household-income criteria; verify with the institution before applying.,percentage,24.00,INR,,,t,generated-reference-catalog,2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00
610e8de7-4cff-4d63-9a46-510f999a0bd4,a52bdbbe-9b53-4548-8bef-2a2569d4db71,merit-reference,Merit and Access Scholarship,Indicative merit and household-income criteria; verify with the institution before applying.,percentage,19.00,INR,,,t,generated-reference-catalog,2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00
c2194b90-3f4d-49d0-b869-1a2762808b35,c94b1430-88e5-4a2d-872e-aff212057844,merit-reference,Merit and Access Scholarship,Indicative merit and household-income criteria; verify with the institution before applying.,percentage,28.00,INR,,,t,generated-reference-catalog,2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00
5609c852-9a72-42b5-8cd7-a6603241210b,f832cd18-6bc0-4fea-91e9-260878188244,merit-reference,Merit and Access Scholarship,Indicative merit and household-income criteria; verify with the institution before applying.,percentage,15.00,INR,,,t,generated-reference-catalog,2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00
e101d515-d165-4de2-ae0e-d271e8f3bdc8,c3816481-9480-4381-86b8-ad95b6d7e9ad,merit-reference,Merit and Access Scholarship,Indicative merit and household-income criteria; verify with the institution before applying.,percentage,37.00,INR,,,t,generated-reference-catalog,2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00
f9495f3f-1517-4aa6-93a5-02d49b645579,29c0c6f3-084a-40ce-a914-921d0650d515,merit-reference,Merit and Access Scholarship,Indicative merit and household-income criteria; verify with the institution before applying.,percentage,13.00,INR,,,t,generated-reference-catalog,2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00
602318e9-7f59-4475-ae7a-4f9ed02e4984,b553e590-f2c8-456e-8946-338f679837cf,merit-reference,Merit and Access Scholarship,Indicative merit and household-income criteria; verify with the institution before applying.,percentage,31.00,INR,,,t,generated-reference-catalog,2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00
0a01ec7c-2682-4fd5-b079-0582bbcf1faf,25853e8d-e873-4155-9313-62a2185ec628,merit-reference,Merit and Access Scholarship,Indicative merit and household-income criteria; verify with the institution before applying.,percentage,49.00,INR,,,t,generated-reference-catalog,2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00
b6221923-2c39-4846-a334-c09686bb5db1,83f1e2bd-6a4d-47a7-a424-65c98e244e7a,merit-reference,Merit and Access Scholarship,Indicative merit and household-income criteria; verify with the institution before applying.,percentage,18.00,INR,,,t,generated-reference-catalog,2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00
