id,name,short_name,level,duration_years,stream,description,avg_fees,career_tags,created_at,updated_at,degree_code,canonical_name,eligibility_summary,fee_min_inr,fee_max_inr,source_system,source_reference,data_version,last_reviewed_at,is_published
7a285779-7eba-478b-806f-346148206e10,Bachelor of Chemical Engineering (International Studies),B.CHEM-11,undergrad,4,Chemical Engineering,Undergraduate pathway combining core Chemical Engineering foundations with international studies applications.,405000,"{chemical-engineering,international-studies}",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-degree-155,Bachelor of Chemical Engineering (International Studies),Class 12 or equivalent with Mathematics; science subjects preferred. Institution-specific entrance requirements may apply.,150000.00,965000.00,generated-reference-catalog,methodology:taxonomy-combination-v1,2026.1,2026-06-14,t
317f2992-4fea-4c92-bab0-4f81972cc7c0,Bachelor of Chemical Engineering (Human-Centred Practice),B.CHEM-12,undergrad,4,Chemical Engineering,Undergraduate pathway combining core Chemical Engineering foundations with human-centred practice applications.,180000,"{chemical-engineering,human-centred-practice}",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-degree-156,Bachelor of Chemical Engineering (Human-Centred Practice),Class 12 or equivalent with Mathematics; science subjects preferred. Institution-specific entrance requirements may apply.,90000.00,580000.00,generated-reference-catalog,methodology:taxonomy-combination-v1,2026.1,2026-06-14,t
45247f5c-ab52-443f-a9a1-c6a70d94a849,Bachelor of Chemical Engineering (Financial Applications),B.CHEM-13,undergrad,4,Chemical Engineering,Undergraduate pathway combining core Chemical Engineering foundations with financial applications applications.,405000,"{chemical-engineering,financial-applications}",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-degree-157,Bachelor of Chemical Engineering (Financial Applications),Class 12 or equivalent with Mathematics; science subjects preferred. Institution-specific entrance requirements may apply.,270000.00,895000.00,generated-reference-catalog,methodology:taxonomy-combination-v1,2026.1,2026-06-14,t
3c27453b-3cc8-42f5-9d58-83036b68a35a,Bachelor of Chemical Engineering (Healthcare Applications),B.CHEM-14,undergrad,4,Chemical Engineering,Undergraduate pathway combining core Chemical Engineering foundations with healthcare applications applications.,180000,"{chemical-engineering,healthcare-applications}",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-degree-158,Bachelor of Chemical Engineering (Healthcare Applications),Class 12 or equivalent with Mathematics; science subjects preferred. Institution-specific entrance requirements may apply.,210000.00,510000.00,generated-reference-catalog,methodology:taxonomy-combination-v1,2026.1,2026-06-14,t
041c1613-0cb5-4104-ae03-13db13ceb890,Bachelor of Chemical Engineering (Education Applications),B.CHEM-15,undergrad,4,Chemical Engineering,Undergraduate pathway combining core Chemical Engineering foundations with education applications applications.,405000,"{chemical-engineering,education-applications}",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-degree-159,Bachelor of Chemical Engineering (Education Applications),Class 12 or equivalent with Mathematics; science subjects preferred. Institution-specific entrance requirements may apply.,150000.00,825000.00,generated-reference-catalog,methodology:taxonomy-combination-v1,2026.1,2026-06-14,t
daff69ff-ec4a-4779-9ab8-5627b8af6baa,Bachelor of Biotechnology (International Studies),B.BIOT-11,undergrad,3,Biotechnology,Undergraduate pathway combining core Biotechnology foundations with international studies applications.,230000,"{biotechnology,international-studies}",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-degree-173,Bachelor of Biotechnology (International Studies),Class 12 or equivalent with Mathematics; science subjects preferred. Institution-specific entrance requirements may apply.,130000.00,650000.00,generated-reference-catalog,methodology:taxonomy-combination-v1,2026.1,2026-06-14,t
5b9e8998-0054-4fb7-a541-571006acc044,Bachelor of Chemical Engineering (Public Sector Applications),B.CHEM-16,undergrad,4,Chemical Engineering,Undergraduate pathway combining core Chemical Engineering foundations with public sector applications applications.,180000,"{chemical-engineering,public-sector-applications}",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-degree-160,Bachelor of Chemical Engineering (Public Sector Applications),Class 12 or equivalent with Mathematics; science subjects preferred. Institution-specific entrance requirements may apply.,90000.00,440000.00,generated-reference-catalog,methodology:taxonomy-combination-v1,2026.1,2026-06-14,t
30573631-da9d-40cc-aba8-68f0234a6623,Bachelor of Chemical Engineering (Industrial Practice),B.CHEM-17,undergrad,4,Chemical Engineering,Undergraduate pathway combining core Chemical Engineering foundations with industrial practice applications.,405000,"{chemical-engineering,industrial-practice}",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-degree-161,Bachelor of Chemical Engineering (Industrial Practice),Class 12 or equivalent with Mathematics; science subjects preferred. Institution-specific entrance requirements may apply.,270000.00,755000.00,generated-reference-catalog,methodology:taxonomy-combination-v1,2026.1,2026-06-14,t
edb58c09-c152-4b5b-9cdb-25b6c6053eca,Bachelor of Chemical Engineering (Strategic Management),B.CHEM-18,undergrad,4,Chemical Engineering,Undergraduate pathway combining core Chemical Engineering foundations with strategic management applications.,180000,"{chemical-engineering,strategic-management}",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-degree-162,Bachelor of Chemical Engineering (Strategic Management),Class 12 or equivalent with Mathematics; science subjects preferred. Institution-specific entrance requirements may apply.,210000.00,370000.00,generated-reference-catalog,methodology:taxonomy-combination-v1,2026.1,2026-06-14,t
ca96d610-3231-424f-8c8b-fc5aec0d568e,Bachelor of Biotechnology (General),B.BIOT-01,undergrad,3,Biotechnology,Undergraduate pathway combining core Biotechnology foundations with general applications.,430000,"{biotechnology,general}",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-degree-163,Bachelor of Biotechnology (General),Class 12 or equivalent with Mathematics; science subjects preferred. Institution-specific entrance requirements may apply.,290000.00,650000.00,generated-reference-catalog,methodology:taxonomy-combination-v1,2026.1,2026-06-14,t
00274916-d298-4ccf-bda6-36f837230f47,Bachelor of Biotechnology (Applied Studies),B.BIOT-02,undergrad,3,Biotechnology,Undergraduate pathway combining core Biotechnology foundations with applied studies applications.,230000,"{biotechnology,applied-studies}",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-degree-164,Bachelor of Biotechnology (Applied Studies),Class 12 or equivalent with Mathematics; science subjects preferred. Institution-specific entrance requirements may apply.,250000.00,300000.00,generated-reference-catalog,methodology:taxonomy-combination-v1,2026.1,2026-06-14,t
26b18c41-7dcd-4d7f-9350-8fdb4d03c139,Bachelor of Biotechnology (Advanced Systems),B.BIOT-03,undergrad,3,Biotechnology,Undergraduate pathway combining core Biotechnology foundations with advanced systems applications.,480000,"{biotechnology,advanced-systems}",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-degree-165,Bachelor of Biotechnology (Advanced Systems),Class 12 or equivalent with Mathematics; science subjects preferred. Institution-specific entrance requirements may apply.,210000.00,650000.00,generated-reference-catalog,methodology:taxonomy-combination-v1,2026.1,2026-06-14,t
de820797-ea7e-4088-9ba0-d653fff190d4,Bachelor of Biotechnology (Analytics),B.BIOT-04,undergrad,3,Biotechnology,Undergraduate pathway combining core Biotechnology foundations with analytics applications.,280000,"{biotechnology,analytics}",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-degree-166,Bachelor of Biotechnology (Analytics),Class 12 or equivalent with Mathematics; science subjects preferred. Institution-specific entrance requirements may apply.,170000.00,300000.00,generated-reference-catalog,methodology:taxonomy-combination-v1,2026.1,2026-06-14,t
5a7bd08f-d575-4a6a-b7f8-ca40340a149f,Bachelor of Biotechnology (Digital Innovation),B.BIOT-05,undergrad,3,Biotechnology,Undergraduate pathway combining core Biotechnology foundations with digital innovation applications.,530000,"{biotechnology,digital-innovation}",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-degree-167,Bachelor of Biotechnology (Digital Innovation),Class 12 or equivalent with Mathematics; science subjects preferred. Institution-specific entrance requirements may apply.,130000.00,650000.00,generated-reference-catalog,methodology:taxonomy-combination-v1,2026.1,2026-06-14,t
5d1237e9-3ca7-498d-8982-b63dc0663fca,Bachelor of Biotechnology (Sustainable Practice),B.BIOT-06,undergrad,3,Biotechnology,Undergraduate pathway combining core Biotechnology foundations with sustainable practice applications.,330000,"{biotechnology,sustainable-practice}",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-degree-168,Bachelor of Biotechnology (Sustainable Practice),Class 12 or equivalent with Mathematics; science subjects preferred. Institution-specific entrance requirements may apply.,90000.00,300000.00,generated-reference-catalog,methodology:taxonomy-combination-v1,2026.1,2026-06-14,t
d7dd4a7f-d97e-4c92-9007-957982746267,Bachelor of Biotechnology (Research),B.BIOT-07,undergrad,3,Biotechnology,Undergraduate pathway combining core Biotechnology foundations with research applications.,580000,"{biotechnology,research}",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-degree-169,Bachelor of Biotechnology (Research),Class 12 or equivalent with Mathematics; science subjects preferred. Institution-specific entrance requirements may apply.,290000.00,650000.00,generated-reference-catalog,methodology:taxonomy-combination-v1,2026.1,2026-06-14,t
9b8a9004-a82a-4b74-ba3b-e63dbe1a9389,Bachelor of Biotechnology (Operations),B.BIOT-08,undergrad,3,Biotechnology,Undergraduate pathway combining core Biotechnology foundations with operations applications.,380000,"{biotechnology,operations}",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-degree-170,Bachelor of Biotechnology (Operations),Class 12 or equivalent with Mathematics; science subjects preferred. Institution-specific entrance requirements may apply.,250000.00,300000.00,generated-reference-catalog,methodology:taxonomy-combination-v1,2026.1,2026-06-14,t
f4712f2f-022d-4ea4-a6c1-3664c99ba285,Bachelor of Biotechnology (Product Development),B.BIOT-09,undergrad,3,Biotechnology,Undergraduate pathway combining core Biotechnology foundations with product development applications.,180000,"{biotechnology,product-development}",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-degree-171,Bachelor of Biotechnology (Product Development),Class 12 or equivalent with Mathematics; science subjects preferred. Institution-specific entrance requirements may apply.,210000.00,650000.00,generated-reference-catalog,methodology:taxonomy-combination-v1,2026.1,2026-06-14,t
466ac220-c23b-49ce-87a4-83e7b3fb1c73,Bachelor of Biotechnology (Entrepreneurship),B.BIOT-10,undergrad,3,Biotechnology,Undergraduate pathway combining core Biotechnology foundations with entrepreneurship applications.,430000,"{biotechnology,entrepreneurship}",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-degree-172,Bachelor of Biotechnology (Entrepreneurship),Class 12 or equivalent with Mathematics; science subjects preferred. Institution-specific entrance requirements may apply.,170000.00,300000.00,generated-reference-catalog,methodology:taxonomy-combination-v1,2026.1,2026-06-14,t
d4d99ecf-20d0-463f-ade5-6b3e6f8e3ee9,Bachelor of Biotechnology (Human-Centred Practice),B.BIOT-12,undergrad,3,Biotechnology,Undergraduate pathway combining core Biotechnology foundations with human-centred practice applications.,480000,"{biotechnology,human-centred-practice}",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-degree-174,Bachelor of Biotechnology (Human-Centred Practice),Class 12 or equivalent with Mathematics; science subjects preferred. Institution-specific entrance requirements may apply.,90000.00,300000.00,generated-reference-catalog,methodology:taxonomy-combination-v1,2026.1,2026-06-14,t
994ee6f7-f985-4bdf-959b-86ef4412c536,Bachelor of Biotechnology (Financial Applications),B.BIOT-13,undergrad,3,Biotechnology,Undergraduate pathway combining core Biotechnology foundations with financial applications applications.,280000,"{biotechnology,financial-applications}",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-degree-175,Bachelor of Biotechnology (Financial Applications),Class 12 or equivalent with Mathematics; science subjects preferred. Institution-specific entrance requirements may apply.,290000.00,650000.00,generated-reference-catalog,methodology:taxonomy-combination-v1,2026.1,2026-06-14,t
7ed8181e-debe-42c6-952f-0f5df107ace6,Bachelor of Biotechnology (Healthcare Applications),B.BIOT-14,undergrad,3,Biotechnology,Undergraduate pathway combining core Biotechnology foundations with healthcare applications applications.,530000,"{biotechnology,healthcare-applications}",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-degree-176,Bachelor of Biotechnology (Healthcare Applications),Class 12 or equivalent with Mathematics; science subjects preferred. Institution-specific entrance requirements may apply.,250000.00,300000.00,generated-reference-catalog,methodology:taxonomy-combination-v1,2026.1,2026-06-14,t
3916ff17-5dea-443f-a032-e56b643a768a,Bachelor of Biotechnology (Education Applications),B.BIOT-15,undergrad,3,Biotechnology,Undergraduate pathway combining core Biotechnology foundations with education applications applications.,330000,"{biotechnology,education-applications}",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-degree-177,Bachelor of Biotechnology (Education Applications),Class 12 or equivalent with Mathematics; science subjects preferred. Institution-specific entrance requirements may apply.,210000.00,650000.00,generated-reference-catalog,methodology:taxonomy-combination-v1,2026.1,2026-06-14,t
0a6d5c06-b0c4-4afc-8904-e2989cb430f5,Bachelor of Biotechnology (Public Sector Applications),B.BIOT-16,undergrad,3,Biotechnology,Undergraduate pathway combining core Biotechnology foundations with public sector applications applications.,580000,"{biotechnology,public-sector-applications}",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-degree-178,Bachelor of Biotechnology (Public Sector Applications),Class 12 or equivalent with Mathematics; science subjects preferred. Institution-specific entrance requirements may apply.,170000.00,300000.00,generated-reference-catalog,methodology:taxonomy-combination-v1,2026.1,2026-06-14,t
9836758e-4e00-46ce-95c9-2f908a6a6f53,Bachelor of Biotechnology (Industrial Practice),B.BIOT-17,undergrad,3,Biotechnology,Undergraduate pathway combining core Biotechnology foundations with industrial practice applications.,380000,"{biotechnology,industrial-practice}",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-degree-179,Bachelor of Biotechnology (Industrial Practice),Class 12 or equivalent with Mathematics; science subjects preferred. Institution-specific entrance requirements may apply.,130000.00,650000.00,generated-reference-catalog,methodology:taxonomy-combination-v1,2026.1,2026-06-14,t
f72a4795-5e55-434b-9074-fab5a7a45f4f,Bachelor of Biotechnology (Strategic Management),B.BIOT-18,undergrad,3,Biotechnology,Undergraduate pathway combining core Biotechnology foundations with strategic management applications.,180000,"{biotechnology,strategic-management}",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-degree-180,Bachelor of Biotechnology (Strategic Management),Class 12 or equivalent with Mathematics; science subjects preferred. Institution-specific entrance requirements may apply.,90000.00,300000.00,generated-reference-catalog,methodology:taxonomy-combination-v1,2026.1,2026-06-14,t
2cc4adc8-6903-406c-a3dd-1c8bf09c50f7,Bachelor of Business Administration (General),B.BUSI-01,undergrad,3,Business Administration,Undergraduate pathway combining core Business Administration foundations with general applications.,455000,"{business-administration,general}",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-degree-181,Bachelor of Business Administration (General),Class 12 or equivalent from a recognised board. Institution-specific merit or entrance requirements may apply.,310000.00,685000.00,generated-reference-catalog,methodology:taxonomy-combination-v1,2026.1,2026-06-14,t
43734023-3895-4f31-ae49-4ee579a7bb4a,Bachelor of Business Administration (Applied Studies),B.BUSI-02,undergrad,3,Business Administration,Undergraduate pathway combining core Business Administration foundations with applied studies applications.,280000,"{business-administration,applied-studies}",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-degree-182,Bachelor of Business Administration (Applied Studies),Class 12 or equivalent from a recognised board. Institution-specific merit or entrance requirements may apply.,290000.00,370000.00,generated-reference-catalog,methodology:taxonomy-combination-v1,2026.1,2026-06-14,t
3c3d16ae-10f4-4800-acb7-dee31620a860,Bachelor of Business Administration (Advanced Systems),B.BUSI-03,undergrad,3,Business Administration,Undergraduate pathway combining core Business Administration foundations with advanced systems applications.,555000,"{business-administration,advanced-systems}",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-degree-183,Bachelor of Business Administration (Advanced Systems),Class 12 or equivalent from a recognised board. Institution-specific merit or entrance requirements may apply.,270000.00,755000.00,generated-reference-catalog,methodology:taxonomy-combination-v1,2026.1,2026-06-14,t
f2aafc9b-113e-46e0-bda4-e711b9736436,Bachelor of Business Administration (Analytics),B.BUSI-04,undergrad,3,Business Administration,Undergraduate pathway combining core Business Administration foundations with analytics applications.,380000,"{business-administration,analytics}",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-degree-184,Bachelor of Business Administration (Analytics),Class 12 or equivalent from a recognised board. Institution-specific merit or entrance requirements may apply.,250000.00,440000.00,generated-reference-catalog,methodology:taxonomy-combination-v1,2026.1,2026-06-14,t
4058f2ec-f4ee-4bf5-97e3-ef7fb1b7a44b,Bachelor of Business Administration (Digital Innovation),B.BUSI-05,undergrad,3,Business Administration,Undergraduate pathway combining core Business Administration foundations with digital innovation applications.,205000,"{business-administration,digital-innovation}",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-degree-185,Bachelor of Business Administration (Digital Innovation),Class 12 or equivalent from a recognised board. Institution-specific merit or entrance requirements may apply.,230000.00,825000.00,generated-reference-catalog,methodology:taxonomy-combination-v1,2026.1,2026-06-14,t
d3f44fde-57ec-4044-90b6-e18c18b45871,Bachelor of Business Administration (Sustainable Practice),B.BUSI-06,undergrad,3,Business Administration,Undergraduate pathway combining core Business Administration foundations with sustainable practice applications.,480000,"{business-administration,sustainable-practice}",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-degree-186,Bachelor of Business Administration (Sustainable Practice),Class 12 or equivalent from a recognised board. Institution-specific merit or entrance requirements may apply.,210000.00,510000.00,generated-reference-catalog,methodology:taxonomy-combination-v1,2026.1,2026-06-14,t
cc24538b-8a20-4e5d-bf77-0f781bff85cf,Bachelor of Business Administration (Research),B.BUSI-07,undergrad,3,Business Administration,Undergraduate pathway combining core Business Administration foundations with research applications.,305000,"{business-administration,research}",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-degree-187,Bachelor of Business Administration (Research),Class 12 or equivalent from a recognised board. Institution-specific merit or entrance requirements may apply.,190000.00,895000.00,generated-reference-catalog,methodology:taxonomy-combination-v1,2026.1,2026-06-14,t
3369ee2e-5060-47b2-8806-114baf93477f,Bachelor of Business Administration (Operations),B.BUSI-08,undergrad,3,Business Administration,Undergraduate pathway combining core Business Administration foundations with operations applications.,580000,"{business-administration,operations}",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-degree-188,Bachelor of Business Administration (Operations),Class 12 or equivalent from a recognised board. Institution-specific merit or entrance requirements may apply.,170000.00,580000.00,generated-reference-catalog,methodology:taxonomy-combination-v1,2026.1,2026-06-14,t
0abca3bb-447f-4fb6-bfae-70580d7760b5,Bachelor of Business Administration (Product Development),B.BUSI-09,undergrad,3,Business Administration,Undergraduate pathway combining core Business Administration foundations with product development applications.,405000,"{business-administration,product-development}",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-degree-189,Bachelor of Business Administration (Product Development),Class 12 or equivalent from a recognised board. Institution-specific merit or entrance requirements may apply.,150000.00,965000.00,generated-reference-catalog,methodology:taxonomy-combination-v1,2026.1,2026-06-14,t
51c63943-fd4e-4979-b515-95c22809305a,Bachelor of Business Administration (Entrepreneurship),B.BUSI-10,undergrad,3,Business Administration,Undergraduate pathway combining core Business Administration foundations with entrepreneurship applications.,230000,"{business-administration,entrepreneurship}",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-degree-190,Bachelor of Business Administration (Entrepreneurship),Class 12 or equivalent from a recognised board. Institution-specific merit or entrance requirements may apply.,130000.00,650000.00,generated-reference-catalog,methodology:taxonomy-combination-v1,2026.1,2026-06-14,t
e932a789-65ae-45c9-951b-8400aee59c2d,Bachelor of Business Administration (International Studies),B.BUSI-11,undergrad,3,Business Administration,Undergraduate pathway combining core Business Administration foundations with international studies applications.,505000,"{business-administration,international-studies}",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-degree-191,Bachelor of Business Administration (International Studies),Class 12 or equivalent from a recognised board. Institution-specific merit or entrance requirements may apply.,110000.00,335000.00,generated-reference-catalog,methodology:taxonomy-combination-v1,2026.1,2026-06-14,t
bdde2c22-088a-4065-ae22-fa1aaf15adb2,Bachelor of Business Administration (Human-Centred Practice),B.BUSI-12,undergrad,3,Business Administration,Undergraduate pathway combining core Business Administration foundations with human-centred practice applications.,330000,"{business-administration,human-centred-practice}",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-degree-192,Bachelor of Business Administration (Human-Centred Practice),Class 12 or equivalent from a recognised board. Institution-specific merit or entrance requirements may apply.,90000.00,720000.00,generated-reference-catalog,methodology:taxonomy-combination-v1,2026.1,2026-06-14,t
49d5e9fb-c503-4fc5-b56c-a391b5320bf1,Bachelor of Business Administration (Financial Applications),B.BUSI-13,undergrad,3,Business Administration,Undergraduate pathway combining core Business Administration foundations with financial applications applications.,605000,"{business-administration,financial-applications}",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-degree-193,Bachelor of Business Administration (Financial Applications),Class 12 or equivalent from a recognised board. Institution-specific merit or entrance requirements may apply.,310000.00,405000.00,generated-reference-catalog,methodology:taxonomy-combination-v1,2026.1,2026-06-14,t
c25b89db-a1c0-4167-b8c0-fec4e4059598,Bachelor of Business Administration (Healthcare Applications),B.BUSI-14,undergrad,3,Business Administration,Undergraduate pathway combining core Business Administration foundations with healthcare applications applications.,430000,"{business-administration,healthcare-applications}",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-degree-194,Bachelor of Business Administration (Healthcare Applications),Class 12 or equivalent from a recognised board. Institution-specific merit or entrance requirements may apply.,290000.00,790000.00,generated-reference-catalog,methodology:taxonomy-combination-v1,2026.1,2026-06-14,t
d8f1d170-9452-4e10-b48f-1f13e746cafb,Bachelor of Business Administration (Education Applications),B.BUSI-15,undergrad,3,Business Administration,Undergraduate pathway combining core Business Administration foundations with education applications applications.,255000,"{business-administration,education-applications}",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-degree-195,Bachelor of Business Administration (Education Applications),Class 12 or equivalent from a recognised board. Institution-specific merit or entrance requirements may apply.,270000.00,475000.00,generated-reference-catalog,methodology:taxonomy-combination-v1,2026.1,2026-06-14,t
3608d363-072f-4e70-8bda-d6197cbe9520,Bachelor of Business Administration (Public Sector Applications),B.BUSI-16,undergrad,3,Business Administration,Undergraduate pathway combining core Business Administration foundations with public sector applications applications.,530000,"{business-administration,public-sector-applications}",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-degree-196,Bachelor of Business Administration (Public Sector Applications),Class 12 or equivalent from a recognised board. Institution-specific merit or entrance requirements may apply.,250000.00,860000.00,generated-reference-catalog,methodology:taxonomy-combination-v1,2026.1,2026-06-14,t
5677b44c-6b30-46d7-bc3e-8bee4c796186,Bachelor of Business Administration (Industrial Practice),B.BUSI-17,undergrad,3,Business Administration,Undergraduate pathway combining core Business Administration foundations with industrial practice applications.,355000,"{business-administration,industrial-practice}",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-degree-197,Bachelor of Business Administration (Industrial Practice),Class 12 or equivalent from a recognised board. Institution-specific merit or entrance requirements may apply.,230000.00,545000.00,generated-reference-catalog,methodology:taxonomy-combination-v1,2026.1,2026-06-14,t
0bd04013-9a82-4489-8e11-1a70121bd5ee,Bachelor of Business Administration (Strategic Management),B.BUSI-18,undergrad,3,Business Administration,Undergraduate pathway combining core Business Administration foundations with strategic management applications.,180000,"{business-administration,strategic-management}",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-degree-198,Bachelor of Business Administration (Strategic Management),Class 12 or equivalent from a recognised board. Institution-specific merit or entrance requirements may apply.,210000.00,930000.00,generated-reference-catalog,methodology:taxonomy-combination-v1,2026.1,2026-06-14,t
4905e3c6-9cb6-4b81-92dd-2b172595dc4f,Bachelor of Commerce (Applied Studies),B.COMM-02,undergrad,3,Commerce,Undergraduate pathway combining core Commerce foundations with applied studies applications.,330000,"{commerce,applied-studies}",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-degree-200,Bachelor of Commerce (Applied Studies),Class 12 or equivalent from a recognised board. Institution-specific merit or entrance requirements may apply.,90000.00,440000.00,generated-reference-catalog,methodology:taxonomy-combination-v1,2026.1,2026-06-14,t
6f682513-eac5-4681-9724-2c08135e5ca9,Bachelor of Commerce (Advanced Systems),B.COMM-03,undergrad,3,Commerce,Undergraduate pathway combining core Commerce foundations with advanced systems applications.,180000,"{commerce,advanced-systems}",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-degree-201,Bachelor of Commerce (Advanced Systems),Class 12 or equivalent from a recognised board. Institution-specific merit or entrance requirements may apply.,90000.00,860000.00,generated-reference-catalog,methodology:taxonomy-combination-v1,2026.1,2026-06-14,t
0e5231ac-1aba-46d7-a141-d5fa1821682f,Bachelor of Commerce (Analytics),B.COMM-04,undergrad,3,Commerce,Undergraduate pathway combining core Commerce foundations with analytics applications.,480000,"{commerce,analytics}",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-degree-202,Bachelor of Commerce (Analytics),Class 12 or equivalent from a recognised board. Institution-specific merit or entrance requirements may apply.,90000.00,580000.00,generated-reference-catalog,methodology:taxonomy-combination-v1,2026.1,2026-06-14,t
20407d27-2ebd-4888-a034-97426a91adfd,Bachelor of Commerce (Digital Innovation),B.COMM-05,undergrad,3,Commerce,Undergraduate pathway combining core Commerce foundations with digital innovation applications.,330000,"{commerce,digital-innovation}",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-degree-203,Bachelor of Commerce (Digital Innovation),Class 12 or equivalent from a recognised board. Institution-specific merit or entrance requirements may apply.,90000.00,300000.00,generated-reference-catalog,methodology:taxonomy-combination-v1,2026.1,2026-06-14,t
ffb35275-bf8e-4efb-923c-489b7c153856,Bachelor of Commerce (Sustainable Practice),B.COMM-06,undergrad,3,Commerce,Undergraduate pathway combining core Commerce foundations with sustainable practice applications.,180000,"{commerce,sustainable-practice}",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-degree-204,Bachelor of Commerce (Sustainable Practice),Class 12 or equivalent from a recognised board. Institution-specific merit or entrance requirements may apply.,90000.00,720000.00,generated-reference-catalog,methodology:taxonomy-combination-v1,2026.1,2026-06-14,t
fcd94d6a-c4ac-435b-bd64-81067aa94075,Bachelor of Commerce (Research),B.COMM-07,undergrad,3,Commerce,Undergraduate pathway combining core Commerce foundations with research applications.,480000,"{commerce,research}",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-degree-205,Bachelor of Commerce (Research),Class 12 or equivalent from a recognised board. Institution-specific merit or entrance requirements may apply.,90000.00,440000.00,generated-reference-catalog,methodology:taxonomy-combination-v1,2026.1,2026-06-14,t
e84b8bd0-f9eb-4b07-8115-74da4b089274,Bachelor of Commerce (Operations),B.COMM-08,undergrad,3,Commerce,Undergraduate pathway combining core Commerce foundations with operations applications.,330000,"{commerce,operations}",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-degree-206,Bachelor of Commerce (Operations),Class 12 or equivalent from a recognised board. Institution-specific merit or entrance requirements may apply.,90000.00,860000.00,generated-reference-catalog,methodology:taxonomy-combination-v1,2026.1,2026-06-14,t
