career_id,degree_id,requirement_level,notes
1aa96704-791b-44d8-8c0f-6caaf0ee7d84,597837c4-573a-4867-a1d0-a25ea66f80be,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
f36dc204-a383-4ded-9c7b-f25e28b1abe6,2c5e6c51-3d22-4554-927b-318cfd8f2664,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
492329f5-9de7-4184-922f-f416dcf59a77,2c5e6c51-3d22-4554-927b-318cfd8f2664,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
878c951f-dde1-47b3-aaed-8c63b836a3e0,b21efbb9-f7f3-4206-94ff-915a2aafb291,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
b60bca24-57d5-4090-9b1d-0f3c8f730d9e,b21efbb9-f7f3-4206-94ff-915a2aafb291,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
03022e59-d3a1-42f6-8be5-447e5ac4b063,b21efbb9-f7f3-4206-94ff-915a2aafb291,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
cbd20153-7287-42da-831c-83e6a2b4961c,b21efbb9-f7f3-4206-94ff-915a2aafb291,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
f36dc204-a383-4ded-9c7b-f25e28b1abe6,20c25502-dfff-4d83-8961-c530dacc15a4,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
0f19d185-6851-4da2-b997-6384abbe7f04,20c25502-dfff-4d83-8961-c530dacc15a4,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
6c4febc3-3f9b-4054-ae00-c2be167869fd,20c25502-dfff-4d83-8961-c530dacc15a4,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
1d5d6c43-88f7-4b41-8c6b-e2e6f717313a,20c25502-dfff-4d83-8961-c530dacc15a4,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
ed4fc491-ed9c-46cf-b1d1-716813f14869,2c529586-efde-4112-a682-06a0f4ab3354,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
2ad9c76d-d800-4aa1-9af1-2243397e82df,2c529586-efde-4112-a682-06a0f4ab3354,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
c206a559-d3eb-4647-8a7e-910e0ec512dc,2c529586-efde-4112-a682-06a0f4ab3354,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
7f938093-db98-4024-bf3f-1d149d898e7b,2c529586-efde-4112-a682-06a0f4ab3354,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
59f1ac35-ee64-48ee-9ef3-e3155268f2a6,7a285779-7eba-478b-806f-346148206e10,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
a51afebd-c66d-40c0-b2f4-bc3bdc23b86f,7a285779-7eba-478b-806f-346148206e10,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
fa24ff68-e7d3-427a-b054-7cb6efdef182,7a285779-7eba-478b-806f-346148206e10,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
f0885e1a-de16-4bd1-9714-e2e567314986,7a285779-7eba-478b-806f-346148206e10,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
b45d6e6e-fa8c-46d1-bc0d-231cad51c5ca,317f2992-4fea-4c92-bab0-4f81972cc7c0,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
db5e9b3c-f693-4bba-82f2-3a01ac37660a,317f2992-4fea-4c92-bab0-4f81972cc7c0,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
25d0ce66-28ef-4bae-bff7-cc73f7d4d11c,317f2992-4fea-4c92-bab0-4f81972cc7c0,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
b82ddc64-f228-4d43-9d92-6ea892af4ca7,317f2992-4fea-4c92-bab0-4f81972cc7c0,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
2150344a-8f43-4f90-894c-a075395119f9,45247f5c-ab52-443f-a9a1-c6a70d94a849,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
0fd9fe2c-88ce-45e2-9ffc-e93aa9d55388,45247f5c-ab52-443f-a9a1-c6a70d94a849,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
58d5d060-7873-4dd9-9634-01fae26134c1,45247f5c-ab52-443f-a9a1-c6a70d94a849,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
52fd0354-829f-4e36-918e-faceeff77588,45247f5c-ab52-443f-a9a1-c6a70d94a849,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
5d0df09d-657f-4a64-abdf-a0200ebb4a95,3c27453b-3cc8-42f5-9d58-83036b68a35a,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
3698d33c-8f73-4203-a84d-dbbaddb90b6f,3c27453b-3cc8-42f5-9d58-83036b68a35a,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
3c229710-6016-4fdf-b8ef-f91572162e3a,3c27453b-3cc8-42f5-9d58-83036b68a35a,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
0b093488-b196-4935-adde-cd390ae73ab4,3c27453b-3cc8-42f5-9d58-83036b68a35a,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
782c82da-2f78-4fa3-aa4c-a58a0288f506,041c1613-0cb5-4104-ae03-13db13ceb890,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
bb79fa74-4b6d-4355-93de-b751fcd0d8bb,041c1613-0cb5-4104-ae03-13db13ceb890,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
2c525628-9ed5-455a-99bb-fe854a2eb1d9,041c1613-0cb5-4104-ae03-13db13ceb890,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
90f020d2-379c-464c-9743-36e200cad95f,041c1613-0cb5-4104-ae03-13db13ceb890,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
fe8163c0-5131-49fa-8b47-bfe972e85ecd,daff69ff-ec4a-4779-9ab8-5627b8af6baa,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
7c9751b7-4dec-4d35-b2b9-7cf63af7047c,daff69ff-ec4a-4779-9ab8-5627b8af6baa,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
8862c7dc-738f-48a4-96d9-d160df4fcdc7,daff69ff-ec4a-4779-9ab8-5627b8af6baa,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
bbe4af51-cfa8-4d0c-9d90-d99e47972ab4,daff69ff-ec4a-4779-9ab8-5627b8af6baa,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
47d37a5b-0cef-427d-8ba8-ee2861b34644,5b9e8998-0054-4fb7-a541-571006acc044,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
e031ad3a-d189-486a-b2b8-9d29f3ba8ce6,5b9e8998-0054-4fb7-a541-571006acc044,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
7643a716-8962-49f1-b7f1-a38836075ea4,5b9e8998-0054-4fb7-a541-571006acc044,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
fd814a9e-83f6-4b63-bb00-31b6b6db5a61,5b9e8998-0054-4fb7-a541-571006acc044,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
e475ff0e-6ec2-4ff2-9b0c-1fd233489bac,30573631-da9d-40cc-aba8-68f0234a6623,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
7c63c255-f5b3-4717-969e-d1404189a3d5,30573631-da9d-40cc-aba8-68f0234a6623,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
c6719575-0212-4be8-97af-d4c2ce68cac4,30573631-da9d-40cc-aba8-68f0234a6623,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
03580e59-d83e-4bc8-8e2c-fdedb60fb73b,30573631-da9d-40cc-aba8-68f0234a6623,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
b3f98d6e-0b3b-4847-9378-255e3af4ed54,edb58c09-c152-4b5b-9cdb-25b6c6053eca,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
175e62b7-f831-48e8-9349-c82927cb1b79,edb58c09-c152-4b5b-9cdb-25b6c6053eca,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
e437c6fd-4745-414f-bb3e-e6321965571d,edb58c09-c152-4b5b-9cdb-25b6c6053eca,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
8b8280d4-9a01-492b-a164-9d3fe3154715,edb58c09-c152-4b5b-9cdb-25b6c6053eca,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
17b8224e-0b2e-46ae-a8e0-26e8003c1c42,ca96d610-3231-424f-8c8b-fc5aec0d568e,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
dd07e51e-1630-4e19-8d53-daf4f825527c,ca96d610-3231-424f-8c8b-fc5aec0d568e,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
69b8125b-663e-43e4-bdc8-bab5a3998978,ca96d610-3231-424f-8c8b-fc5aec0d568e,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
d22531ca-d8d4-4962-a762-68250af421e8,ca96d610-3231-424f-8c8b-fc5aec0d568e,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
c65da93b-e765-4ee6-b01d-16b2a261b3fb,00274916-d298-4ccf-bda6-36f837230f47,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
d792ea74-205a-4b60-bb4f-96f2efa0968d,00274916-d298-4ccf-bda6-36f837230f47,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
f4ca0ca1-9739-4b36-9f41-6e6ccb332bd2,00274916-d298-4ccf-bda6-36f837230f47,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
2ea4a1ac-1ab8-4bf9-b8e6-3ae5fd40bd0e,00274916-d298-4ccf-bda6-36f837230f47,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
6a1b0426-f71f-4f1d-9f15-8f14ffedcaed,26b18c41-7dcd-4d7f-9350-8fdb4d03c139,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
f784880a-f205-4ae8-bdc4-c438aadd67dc,26b18c41-7dcd-4d7f-9350-8fdb4d03c139,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
463ee56a-1334-4a43-b59f-001ec9bbe45a,26b18c41-7dcd-4d7f-9350-8fdb4d03c139,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
2d8a4154-cf46-47ad-b361-c39b38d41092,26b18c41-7dcd-4d7f-9350-8fdb4d03c139,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
af4f3357-0efc-4509-86f7-bd33fa9bb048,de820797-ea7e-4088-9ba0-d653fff190d4,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
102a06de-25c3-4fe0-b522-3d21f062812d,de820797-ea7e-4088-9ba0-d653fff190d4,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
eec7edc1-be8b-4918-89b4-38f7f4925825,de820797-ea7e-4088-9ba0-d653fff190d4,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
1221e49b-5a03-4d07-8f58-bb68f4d927bf,de820797-ea7e-4088-9ba0-d653fff190d4,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
0a90493a-a261-490c-b1ec-65262644a32f,5a7bd08f-d575-4a6a-b7f8-ca40340a149f,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
64e3ec85-5194-43d1-a19a-ef11c59d7953,5a7bd08f-d575-4a6a-b7f8-ca40340a149f,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
bce28a9e-6d5a-44bf-a3c8-3e182abfef60,5a7bd08f-d575-4a6a-b7f8-ca40340a149f,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
6c212d50-e06a-4f65-88e8-917c76df5b3e,5a7bd08f-d575-4a6a-b7f8-ca40340a149f,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
a6dfb5d3-b52e-4ecd-92dc-02f0156c63c7,5d1237e9-3ca7-498d-8982-b63dc0663fca,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
7f8e07ed-f69c-4e7f-9588-048724033276,5d1237e9-3ca7-498d-8982-b63dc0663fca,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
446eb79a-152c-4dfb-a8ae-5ae7e6a1c550,5d1237e9-3ca7-498d-8982-b63dc0663fca,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
d97b5331-1843-4683-8aa9-679106f86eec,5d1237e9-3ca7-498d-8982-b63dc0663fca,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
c177520b-3e6c-4a13-bc99-ed3c539236c1,d7dd4a7f-d97e-4c92-9007-957982746267,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
caff7afd-acc0-4dc7-a058-57cc828d72c2,d7dd4a7f-d97e-4c92-9007-957982746267,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
519bb1c7-d3d0-4302-847d-6515bf995014,d7dd4a7f-d97e-4c92-9007-957982746267,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
904d91a4-28fb-44ab-8727-b819df2a2edc,d7dd4a7f-d97e-4c92-9007-957982746267,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
0869cfea-eb59-4d6c-8821-66c42af9849d,9b8a9004-a82a-4b74-ba3b-e63dbe1a9389,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
f871ac68-9ec6-4e8d-9a92-135034f9b63e,9b8a9004-a82a-4b74-ba3b-e63dbe1a9389,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
766ae3c3-a3c6-4254-9cac-90dfd309aef7,9b8a9004-a82a-4b74-ba3b-e63dbe1a9389,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
4adb4ab6-3271-42f7-a642-9d6b35277520,9b8a9004-a82a-4b74-ba3b-e63dbe1a9389,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
ce01bcb5-e2da-4c74-b787-b78af324bbb4,f4712f2f-022d-4ea4-a6c1-3664c99ba285,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
aa45fd9a-09be-49e3-9c01-90da94c2fd65,f4712f2f-022d-4ea4-a6c1-3664c99ba285,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
981112e4-2685-44f7-a9e0-050b476a5a32,f4712f2f-022d-4ea4-a6c1-3664c99ba285,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
782c82da-2f78-4fa3-aa4c-a58a0288f506,f4712f2f-022d-4ea4-a6c1-3664c99ba285,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
1d32a2ee-9ac6-4776-a9b3-f97facb937cd,466ac220-c23b-49ce-87a4-83e7b3fb1c73,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
f8e36e51-e887-4b55-8bf6-9badafb4a57f,466ac220-c23b-49ce-87a4-83e7b3fb1c73,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
e5cfe59e-cb50-411b-af02-fba2c1cb4f87,466ac220-c23b-49ce-87a4-83e7b3fb1c73,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
9b085eda-1036-40bd-98a5-95326992cddc,466ac220-c23b-49ce-87a4-83e7b3fb1c73,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
e475ff0e-6ec2-4ff2-9b0c-1fd233489bac,d4d99ecf-20d0-463f-ade5-6b3e6f8e3ee9,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
d01af807-a4e3-4515-ad43-53c097cd43cd,d4d99ecf-20d0-463f-ade5-6b3e6f8e3ee9,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
b3662f0a-eb24-4380-b4c2-f45812015914,d4d99ecf-20d0-463f-ade5-6b3e6f8e3ee9,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
a657dba3-d4fc-4567-9d0a-7b9d66254ae1,d4d99ecf-20d0-463f-ade5-6b3e6f8e3ee9,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
47cff14a-7cda-4f55-b76d-e442bb287da9,994ee6f7-f985-4bdf-959b-86ef4412c536,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
9afe8226-6a16-4747-b401-89fc40b502b6,994ee6f7-f985-4bdf-959b-86ef4412c536,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
95cb5349-c497-43b9-af38-e13ad9600b2a,994ee6f7-f985-4bdf-959b-86ef4412c536,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
981112e4-2685-44f7-a9e0-050b476a5a32,994ee6f7-f985-4bdf-959b-86ef4412c536,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
0096f00f-adee-44ee-9952-20e96dfbb791,7ed8181e-debe-42c6-952f-0f5df107ace6,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
622cd156-8e56-47e0-8b8f-dd2b9c5103eb,7ed8181e-debe-42c6-952f-0f5df107ace6,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
ae60aad3-692b-47d5-8534-9674ad0ae32b,7ed8181e-debe-42c6-952f-0f5df107ace6,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
e4e31deb-e67a-4a3f-9c46-01da714da6ca,7ed8181e-debe-42c6-952f-0f5df107ace6,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
fdd2b1a0-3140-4f3e-8114-e60807140b89,3916ff17-5dea-443f-a032-e56b643a768a,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
ece14bcb-42e8-45e3-82bd-cee5682030da,3916ff17-5dea-443f-a032-e56b643a768a,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
094b348d-fc6b-4c33-b945-96cf6a50da8a,3916ff17-5dea-443f-a032-e56b643a768a,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
62a50770-9622-4694-8396-edf5f13cc98c,3916ff17-5dea-443f-a032-e56b643a768a,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
87c1ea7f-cfb3-441a-831e-f3f98c8586c1,0a6d5c06-b0c4-4afc-8904-e2989cb430f5,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
b099eef5-18f5-4183-bcfd-c486531af3a7,0a6d5c06-b0c4-4afc-8904-e2989cb430f5,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
ec9294fd-2fce-4461-93f0-fae5cc39196a,0a6d5c06-b0c4-4afc-8904-e2989cb430f5,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
56413fda-38a7-43e0-b269-b511e741b6d4,0a6d5c06-b0c4-4afc-8904-e2989cb430f5,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
1cc71041-b918-435f-9ea1-77213a92c49a,9836758e-4e00-46ce-95c9-2f908a6a6f53,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
24415957-2e5e-4779-a183-ff6a31c52a91,9836758e-4e00-46ce-95c9-2f908a6a6f53,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
eba946d8-9535-4297-a900-f69ec6bb4747,9836758e-4e00-46ce-95c9-2f908a6a6f53,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
cbd20153-7287-42da-831c-83e6a2b4961c,9836758e-4e00-46ce-95c9-2f908a6a6f53,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
1454e2a6-17b9-478a-8d50-e62d433843a1,f72a4795-5e55-434b-9074-fab5a7a45f4f,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
52fd0354-829f-4e36-918e-faceeff77588,f72a4795-5e55-434b-9074-fab5a7a45f4f,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
09e3009f-dbad-4535-91a9-0d611f41580d,f72a4795-5e55-434b-9074-fab5a7a45f4f,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
49973a43-f5e8-4201-83eb-7486aafe7240,f72a4795-5e55-434b-9074-fab5a7a45f4f,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
eec7edc1-be8b-4918-89b4-38f7f4925825,2cc4adc8-6903-406c-a3dd-1c8bf09c50f7,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
3b4c5ffa-4583-44e2-907d-621723f28a8d,2cc4adc8-6903-406c-a3dd-1c8bf09c50f7,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
aebcd50a-8ce5-4cc5-be03-b1d1999544e3,2cc4adc8-6903-406c-a3dd-1c8bf09c50f7,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
c4ab606a-47a4-4093-9f8a-a1b1cb04c68d,2cc4adc8-6903-406c-a3dd-1c8bf09c50f7,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
4924d8ec-9fe2-4165-8461-227882748f6b,43734023-3895-4f31-ae49-4ee579a7bb4a,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
8e32829e-eeeb-492a-a55f-499a6671a25c,43734023-3895-4f31-ae49-4ee579a7bb4a,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
2c47e52a-d85c-4049-ac61-02bf7cb6ff9c,43734023-3895-4f31-ae49-4ee579a7bb4a,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
7a27bc5e-2b3b-4eac-8513-7df08134acbb,43734023-3895-4f31-ae49-4ee579a7bb4a,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
88322616-886d-4bf7-b89d-7b3274916afe,3c3d16ae-10f4-4800-acb7-dee31620a860,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
bce28a9e-6d5a-44bf-a3c8-3e182abfef60,3c3d16ae-10f4-4800-acb7-dee31620a860,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
c39ce6e8-6a3a-4510-a9b0-bbecb09e37dc,3c3d16ae-10f4-4800-acb7-dee31620a860,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
519bb1c7-d3d0-4302-847d-6515bf995014,3c3d16ae-10f4-4800-acb7-dee31620a860,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
02dc58fe-7a8d-4191-99f4-bdf69ff23c89,f2aafc9b-113e-46e0-bda4-e711b9736436,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
a6dfb5d3-b52e-4ecd-92dc-02f0156c63c7,f2aafc9b-113e-46e0-bda4-e711b9736436,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
79965b0e-00af-4a71-8101-35dde7d09afd,f2aafc9b-113e-46e0-bda4-e711b9736436,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
6771597d-e731-49b8-8203-d76f0a852f9b,f2aafc9b-113e-46e0-bda4-e711b9736436,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
6e0713e6-d53e-4757-8f60-0bdc302b3ee1,4058f2ec-f4ee-4bf5-97e3-ef7fb1b7a44b,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
cce14525-a4d2-4997-9221-f4aa695d32b9,4058f2ec-f4ee-4bf5-97e3-ef7fb1b7a44b,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
4d99bb18-3a41-4042-81af-d576797ad4c8,4058f2ec-f4ee-4bf5-97e3-ef7fb1b7a44b,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
209d4816-d03e-4101-a438-b7cf9109c1f4,4058f2ec-f4ee-4bf5-97e3-ef7fb1b7a44b,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
c1c2ff21-86b9-4099-9b05-e14b663415e4,d3f44fde-57ec-4044-90b6-e18c18b45871,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
67b0c520-10f4-44cd-afa1-56d78204f88e,d3f44fde-57ec-4044-90b6-e18c18b45871,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
c179ba01-cba3-4604-961d-7786127ae2f4,d3f44fde-57ec-4044-90b6-e18c18b45871,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
0096f00f-adee-44ee-9952-20e96dfbb791,d3f44fde-57ec-4044-90b6-e18c18b45871,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
bb79fa74-4b6d-4355-93de-b751fcd0d8bb,cc24538b-8a20-4e5d-bf77-0f781bff85cf,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
2327d84f-c12b-480e-83db-841a48c63dd2,cc24538b-8a20-4e5d-bf77-0f781bff85cf,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
211edb68-cfd3-4977-bce3-852dde69c95c,cc24538b-8a20-4e5d-bf77-0f781bff85cf,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
efd3c8f7-1df6-4766-8e7b-b33c7beaf143,cc24538b-8a20-4e5d-bf77-0f781bff85cf,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
7d537e66-7c07-4635-9865-cb78621ab0b5,3369ee2e-5060-47b2-8806-114baf93477f,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
9afe8226-6a16-4747-b401-89fc40b502b6,3369ee2e-5060-47b2-8806-114baf93477f,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
65b0229d-70fd-41ec-9a41-5941c7463a2d,3369ee2e-5060-47b2-8806-114baf93477f,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
9191680c-ff80-4e9d-91db-cae22f7b5e55,3369ee2e-5060-47b2-8806-114baf93477f,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
4da09946-a50a-4341-8995-4dbb8654c78c,0abca3bb-447f-4fb6-bfae-70580d7760b5,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
166115c3-d570-4523-bb32-b7eb84cd080e,0abca3bb-447f-4fb6-bfae-70580d7760b5,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
081527f7-7a36-4949-bc9c-436a3fe7c8be,0abca3bb-447f-4fb6-bfae-70580d7760b5,eligible,Indicative pathway match based on catalog taxonomy; verify role-specific licensing requirements.
