career_id,ai_disruption_risk,future_demand_score,work_life_balance_score,remote_work_potential,entrepreneurship_potential,methodology_version,rationale,source_names,assessed_at,updated_at
43878898-f591-460c-92c7-c7b945db18d5,52,84,62,25,78,career-gps-outlook-2026.1,"Composite heuristic normalized to 0–100 from task structure, work setting, digitization, demand and self-employment pathways.","{""Career GPS occupation research model""}",2026-06-13,2026-06-13 04:25:25.412242+00
166115c3-d570-4523-bb32-b7eb84cd080e,25,62,62,60,55,career-gps-outlook-2026.1,"Composite heuristic normalized to 0–100 from task structure, work setting, digitization, demand and self-employment pathways.","{""Career GPS occupation research model""}",2026-06-13,2026-06-13 04:25:25.412242+00
ded12957-1b58-4541-82b6-3f690cbdd355,78,73,62,60,55,career-gps-outlook-2026.1,"Composite heuristic normalized to 0–100 from task structure, work setting, digitization, demand and self-employment pathways.","{""Career GPS occupation research model""}",2026-06-13,2026-06-13 04:25:25.412242+00
8ca10300-f637-4df6-a63c-912ef3b3e827,78,59,62,60,55,career-gps-outlook-2026.1,"Composite heuristic normalized to 0–100 from task structure, work setting, digitization, demand and self-employment pathways.","{""Career GPS occupation research model""}",2026-06-13,2026-06-13 04:25:25.412242+00
46896567-51fa-465e-ac41-20a7a2058f4e,78,53,62,60,55,career-gps-outlook-2026.1,"Composite heuristic normalized to 0–100 from task structure, work setting, digitization, demand and self-employment pathways.","{""Career GPS occupation research model""}",2026-06-13,2026-06-13 04:25:25.412242+00
e7027f71-347c-4089-9bfe-034ceb2cc658,25,53,62,85,55,career-gps-outlook-2026.1,"Composite heuristic normalized to 0–100 from task structure, work setting, digitization, demand and self-employment pathways.","{""Career GPS occupation research model""}",2026-06-13,2026-06-13 04:25:25.412242+00
9afe8226-6a16-4747-b401-89fc40b502b6,78,70,62,85,78,career-gps-outlook-2026.1,"Composite heuristic normalized to 0–100 from task structure, work setting, digitization, demand and self-employment pathways.","{""Career GPS occupation research model""}",2026-06-13,2026-06-13 04:25:25.412242+00
86e842c1-6812-41cd-b051-0d80757e30a4,52,65,62,60,78,career-gps-outlook-2026.1,"Composite heuristic normalized to 0–100 from task structure, work setting, digitization, demand and self-employment pathways.","{""Career GPS occupation research model""}",2026-06-13,2026-06-13 04:25:25.412242+00
872a1155-47f4-46cc-8052-1c0038633417,78,56,62,25,55,career-gps-outlook-2026.1,"Composite heuristic normalized to 0–100 from task structure, work setting, digitization, demand and self-employment pathways.","{""Career GPS occupation research model""}",2026-06-13,2026-06-13 04:25:25.412242+00
6a127214-604c-4552-840e-d6fb7f5ff976,25,58,52,60,78,career-gps-outlook-2026.1,"Composite heuristic normalized to 0–100 from task structure, work setting, digitization, demand and self-employment pathways.","{""Career GPS occupation research model""}",2026-06-13,2026-06-13 04:25:25.412242+00
269be175-723e-4a72-a39d-8b946d91c5d7,78,67,62,25,55,career-gps-outlook-2026.1,"Composite heuristic normalized to 0–100 from task structure, work setting, digitization, demand and self-employment pathways.","{""Career GPS occupation research model""}",2026-06-13,2026-06-13 04:25:25.412242+00
b7fc7a8d-38fe-4ad4-9277-4304116b1f59,25,79,62,25,55,career-gps-outlook-2026.1,"Composite heuristic normalized to 0–100 from task structure, work setting, digitization, demand and self-employment pathways.","{""Career GPS occupation research model""}",2026-06-13,2026-06-13 04:25:25.412242+00
47cff14a-7cda-4f55-b76d-e442bb287da9,52,44,62,60,55,career-gps-outlook-2026.1,"Composite heuristic normalized to 0–100 from task structure, work setting, digitization, demand and self-employment pathways.","{""Career GPS occupation research model""}",2026-06-13,2026-06-13 04:25:25.412242+00
caf55f2f-ca12-4f79-9dde-72fa37ca6bc6,25,47,62,60,55,career-gps-outlook-2026.1,"Composite heuristic normalized to 0–100 from task structure, work setting, digitization, demand and self-employment pathways.","{""Career GPS occupation research model""}",2026-06-13,2026-06-13 04:25:25.412242+00
0d37f7c8-91de-4833-aa3c-da996d40da57,78,80,52,60,55,career-gps-outlook-2026.1,"Composite heuristic normalized to 0–100 from task structure, work setting, digitization, demand and self-employment pathways.","{""Career GPS occupation research model""}",2026-06-13,2026-06-13 04:25:25.412242+00
1bd6148e-02c0-47d7-8913-d3ec37366bd8,52,50,52,60,78,career-gps-outlook-2026.1,"Composite heuristic normalized to 0–100 from task structure, work setting, digitization, demand and self-employment pathways.","{""Career GPS occupation research model""}",2026-06-13,2026-06-13 04:25:25.412242+00
1fa1ab1f-8bd0-47e2-b74f-130bf44d4698,52,60,52,25,78,career-gps-outlook-2026.1,"Composite heuristic normalized to 0–100 from task structure, work setting, digitization, demand and self-employment pathways.","{""Career GPS occupation research model""}",2026-06-13,2026-06-13 04:25:25.412242+00
285fbf0c-5487-4e6b-aaf7-9c795bcd9d61,52,42,62,85,78,career-gps-outlook-2026.1,"Composite heuristic normalized to 0–100 from task structure, work setting, digitization, demand and self-employment pathways.","{""Career GPS occupation research model""}",2026-06-13,2026-06-13 04:25:25.412242+00
d07e464c-bc19-4687-b894-1e03286a10b6,78,56,62,85,55,career-gps-outlook-2026.1,"Composite heuristic normalized to 0–100 from task structure, work setting, digitization, demand and self-employment pathways.","{""Career GPS occupation research model""}",2026-06-13,2026-06-13 04:25:25.412242+00
e9630608-ea4b-436c-9b60-08a4b6e5b23c,52,84,52,60,78,career-gps-outlook-2026.1,"Composite heuristic normalized to 0–100 from task structure, work setting, digitization, demand and self-employment pathways.","{""Career GPS occupation research model""}",2026-06-13,2026-06-13 04:25:25.412242+00
8f41e753-ebb9-44fd-9681-d2422d879cf8,25,82,62,60,55,career-gps-outlook-2026.1,"Composite heuristic normalized to 0–100 from task structure, work setting, digitization, demand and self-employment pathways.","{""Career GPS occupation research model""}",2026-06-13,2026-06-13 04:25:25.412242+00
4854710c-f3b7-4718-85f0-7c5c91ffe757,52,75,62,60,55,career-gps-outlook-2026.1,"Composite heuristic normalized to 0–100 from task structure, work setting, digitization, demand and self-employment pathways.","{""Career GPS occupation research model""}",2026-06-13,2026-06-13 04:25:25.412242+00
58fed9b5-9f8b-43fb-9933-7eee5944bc85,52,86,62,25,55,career-gps-outlook-2026.1,"Composite heuristic normalized to 0–100 from task structure, work setting, digitization, demand and self-employment pathways.","{""Career GPS occupation research model""}",2026-06-13,2026-06-13 04:25:25.412242+00
9b085eda-1036-40bd-98a5-95326992cddc,52,40,62,60,55,career-gps-outlook-2026.1,"Composite heuristic normalized to 0–100 from task structure, work setting, digitization, demand and self-employment pathways.","{""Career GPS occupation research model""}",2026-06-13,2026-06-13 04:25:25.412242+00
cd79704f-e370-478b-ad23-19210d30c9e2,25,63,70,60,55,career-gps-outlook-2026.1,"Composite heuristic normalized to 0–100 from task structure, work setting, digitization, demand and self-employment pathways.","{""Career GPS occupation research model""}",2026-06-13,2026-06-13 04:25:25.412242+00
fdaaced6-f890-4cb0-8fc3-01c59fad6cfd,25,76,52,60,78,career-gps-outlook-2026.1,"Composite heuristic normalized to 0–100 from task structure, work setting, digitization, demand and self-employment pathways.","{""Career GPS occupation research model""}",2026-06-13,2026-06-13 04:25:25.412242+00
b0d4a1c4-f2fc-4163-9efc-cdda7a2eda2d,52,73,62,60,55,career-gps-outlook-2026.1,"Composite heuristic normalized to 0–100 from task structure, work setting, digitization, demand and self-employment pathways.","{""Career GPS occupation research model""}",2026-06-13,2026-06-13 04:25:25.412242+00
03e18b61-34d0-442b-9414-40d13f324a8b,52,65,62,85,55,career-gps-outlook-2026.1,"Composite heuristic normalized to 0–100 from task structure, work setting, digitization, demand and self-employment pathways.","{""Career GPS occupation research model""}",2026-06-13,2026-06-13 04:25:25.412242+00
4eca0f28-1cf9-40cb-80c6-b670d52f0787,78,69,62,60,55,career-gps-outlook-2026.1,"Composite heuristic normalized to 0–100 from task structure, work setting, digitization, demand and self-employment pathways.","{""Career GPS occupation research model""}",2026-06-13,2026-06-13 04:25:25.412242+00
d522cd44-e6b5-499c-80d3-f05d977708b5,25,46,62,25,55,career-gps-outlook-2026.1,"Composite heuristic normalized to 0–100 from task structure, work setting, digitization, demand and self-employment pathways.","{""Career GPS occupation research model""}",2026-06-13,2026-06-13 04:25:25.412242+00
28ba021b-4f3c-417d-a2bc-b69fe2e229c7,52,87,70,60,55,career-gps-outlook-2026.1,"Composite heuristic normalized to 0–100 from task structure, work setting, digitization, demand and self-employment pathways.","{""Career GPS occupation research model""}",2026-06-13,2026-06-13 04:25:25.412242+00
cb95d5de-3af7-4879-95a0-647237bd18b2,52,53,70,60,55,career-gps-outlook-2026.1,"Composite heuristic normalized to 0–100 from task structure, work setting, digitization, demand and self-employment pathways.","{""Career GPS occupation research model""}",2026-06-13,2026-06-13 04:25:25.412242+00
df217990-9378-43f7-a4d4-c4ecddd690b8,25,55,62,60,55,career-gps-outlook-2026.1,"Composite heuristic normalized to 0–100 from task structure, work setting, digitization, demand and self-employment pathways.","{""Career GPS occupation research model""}",2026-06-13,2026-06-13 04:25:25.412242+00
639ba8e6-aa75-443c-9304-dc94396096e5,52,88,62,85,55,career-gps-outlook-2026.1,"Composite heuristic normalized to 0–100 from task structure, work setting, digitization, demand and self-employment pathways.","{""Career GPS occupation research model""}",2026-06-13,2026-06-13 04:25:25.412242+00
7c99ee32-ca11-49bc-a89d-01d0b955f63f,52,86,62,60,55,career-gps-outlook-2026.1,"Composite heuristic normalized to 0–100 from task structure, work setting, digitization, demand and self-employment pathways.","{""Career GPS occupation research model""}",2026-06-13,2026-06-13 04:25:25.412242+00
a3aaa708-cad2-46df-b3b1-9366020b6583,52,87,62,85,55,career-gps-outlook-2026.1,"Composite heuristic normalized to 0–100 from task structure, work setting, digitization, demand and self-employment pathways.","{""Career GPS occupation research model""}",2026-06-13,2026-06-13 04:25:25.412242+00
a900302d-211e-4ba5-9b76-b46cdf6901e1,52,50,62,25,55,career-gps-outlook-2026.1,"Composite heuristic normalized to 0–100 from task structure, work setting, digitization, demand and self-employment pathways.","{""Career GPS occupation research model""}",2026-06-13,2026-06-13 04:25:25.412242+00
026af1c5-d0ff-4e39-a808-300f6cabd86a,52,53,70,60,55,career-gps-outlook-2026.1,"Composite heuristic normalized to 0–100 from task structure, work setting, digitization, demand and self-employment pathways.","{""Career GPS occupation research model""}",2026-06-13,2026-06-13 04:25:25.412242+00
d2f22a79-e681-48de-8f96-4b78b07a279c,25,81,62,25,55,career-gps-outlook-2026.1,"Composite heuristic normalized to 0–100 from task structure, work setting, digitization, demand and self-employment pathways.","{""Career GPS occupation research model""}",2026-06-13,2026-06-13 04:25:25.412242+00
a4ab855f-5714-448d-ab8d-a35421270a6b,52,54,62,60,55,career-gps-outlook-2026.1,"Composite heuristic normalized to 0–100 from task structure, work setting, digitization, demand and self-employment pathways.","{""Career GPS occupation research model""}",2026-06-13,2026-06-13 04:25:25.412242+00
ece14bcb-42e8-45e3-82bd-cee5682030da,52,53,70,60,55,career-gps-outlook-2026.1,"Composite heuristic normalized to 0–100 from task structure, work setting, digitization, demand and self-employment pathways.","{""Career GPS occupation research model""}",2026-06-13,2026-06-13 04:25:25.412242+00
157639a3-a88a-4fae-ac7f-47bfc61f4722,25,94,52,60,78,career-gps-outlook-2026.1,"Composite heuristic normalized to 0–100 from task structure, work setting, digitization, demand and self-employment pathways.","{""Career GPS occupation research model""}",2026-06-13,2026-06-13 04:25:25.412242+00
50d04c40-f8f9-4b4d-a50a-3318ddb540bc,78,84,62,60,55,career-gps-outlook-2026.1,"Composite heuristic normalized to 0–100 from task structure, work setting, digitization, demand and self-employment pathways.","{""Career GPS occupation research model""}",2026-06-13,2026-06-13 04:25:25.412242+00
ef3cf3d6-3dc9-469f-9281-3da065686efb,52,67,62,25,55,career-gps-outlook-2026.1,"Composite heuristic normalized to 0–100 from task structure, work setting, digitization, demand and self-employment pathways.","{""Career GPS occupation research model""}",2026-06-13,2026-06-13 04:25:25.412242+00
ce670401-6fa8-4cda-9202-42afbd212733,52,78,62,25,55,career-gps-outlook-2026.1,"Composite heuristic normalized to 0–100 from task structure, work setting, digitization, demand and self-employment pathways.","{""Career GPS occupation research model""}",2026-06-13,2026-06-13 04:25:25.412242+00
77166ea6-995b-4f79-ac51-a55c010d4a0e,78,56,62,85,55,career-gps-outlook-2026.1,"Composite heuristic normalized to 0–100 from task structure, work setting, digitization, demand and self-employment pathways.","{""Career GPS occupation research model""}",2026-06-13,2026-06-13 04:25:25.412242+00
79965b0e-00af-4a71-8101-35dde7d09afd,78,71,62,85,55,career-gps-outlook-2026.1,"Composite heuristic normalized to 0–100 from task structure, work setting, digitization, demand and self-employment pathways.","{""Career GPS occupation research model""}",2026-06-13,2026-06-13 04:25:25.412242+00
9191680c-ff80-4e9d-91db-cae22f7b5e55,52,72,52,25,78,career-gps-outlook-2026.1,"Composite heuristic normalized to 0–100 from task structure, work setting, digitization, demand and self-employment pathways.","{""Career GPS occupation research model""}",2026-06-13,2026-06-13 04:25:25.412242+00
0e1253ed-ad9a-4e88-9413-0a92bcd2c0c6,52,46,62,85,55,career-gps-outlook-2026.1,"Composite heuristic normalized to 0–100 from task structure, work setting, digitization, demand and self-employment pathways.","{""Career GPS occupation research model""}",2026-06-13,2026-06-13 04:25:25.412242+00
5b342f5c-2e3c-40b6-b585-9832d4b8d430,25,44,62,60,55,career-gps-outlook-2026.1,"Composite heuristic normalized to 0–100 from task structure, work setting, digitization, demand and self-employment pathways.","{""Career GPS occupation research model""}",2026-06-13,2026-06-13 04:25:25.412242+00
58bc7f2f-9c37-4b3a-a555-a260d8ec43b3,78,54,62,85,55,career-gps-outlook-2026.1,"Composite heuristic normalized to 0–100 from task structure, work setting, digitization, demand and self-employment pathways.","{""Career GPS occupation research model""}",2026-06-13,2026-06-13 04:25:25.412242+00
f8e36e51-e887-4b55-8bf6-9badafb4a57f,25,78,62,25,55,career-gps-outlook-2026.1,"Composite heuristic normalized to 0–100 from task structure, work setting, digitization, demand and self-employment pathways.","{""Career GPS occupation research model""}",2026-06-13,2026-06-13 04:25:25.412242+00
b54c61bd-e39a-4a38-a07c-c4716701e39e,52,95,62,85,55,career-gps-outlook-2026.1,"Composite heuristic normalized to 0–100 from task structure, work setting, digitization, demand and self-employment pathways.","{""Career GPS occupation research model""}",2026-06-13,2026-06-13 04:25:25.412242+00
d22531ca-d8d4-4962-a762-68250af421e8,52,79,62,25,55,career-gps-outlook-2026.1,"Composite heuristic normalized to 0–100 from task structure, work setting, digitization, demand and self-employment pathways.","{""Career GPS occupation research model""}",2026-06-13,2026-06-13 04:25:25.412242+00
fb04187d-90a8-49e5-af0c-b2dd784d2830,52,52,62,85,55,career-gps-outlook-2026.1,"Composite heuristic normalized to 0–100 from task structure, work setting, digitization, demand and self-employment pathways.","{""Career GPS occupation research model""}",2026-06-13,2026-06-13 04:25:25.412242+00
77e9eb96-701f-4c25-964c-7e8edc0d29a2,52,46,62,60,55,career-gps-outlook-2026.1,"Composite heuristic normalized to 0–100 from task structure, work setting, digitization, demand and self-employment pathways.","{""Career GPS occupation research model""}",2026-06-13,2026-06-13 04:25:25.412242+00
4924d8ec-9fe2-4165-8461-227882748f6b,78,59,52,60,55,career-gps-outlook-2026.1,"Composite heuristic normalized to 0–100 from task structure, work setting, digitization, demand and self-employment pathways.","{""Career GPS occupation research model""}",2026-06-13,2026-06-13 04:25:25.412242+00
1ca3f33e-fff3-427a-af06-c7db2eb660b3,52,67,62,85,55,career-gps-outlook-2026.1,"Composite heuristic normalized to 0–100 from task structure, work setting, digitization, demand and self-employment pathways.","{""Career GPS occupation research model""}",2026-06-13,2026-06-13 04:25:25.412242+00
fbcbca36-2cc8-4af3-afcd-9b3def1fd2d4,52,70,62,60,55,career-gps-outlook-2026.1,"Composite heuristic normalized to 0–100 from task structure, work setting, digitization, demand and self-employment pathways.","{""Career GPS occupation research model""}",2026-06-13,2026-06-13 04:25:25.412242+00
80b0757c-cd4f-4cb9-8639-0cd56135e0ed,25,61,52,60,78,career-gps-outlook-2026.1,"Composite heuristic normalized to 0–100 from task structure, work setting, digitization, demand and self-employment pathways.","{""Career GPS occupation research model""}",2026-06-13,2026-06-13 04:25:25.412242+00
4851afdb-9d3d-46db-9db6-684c884c0a07,25,66,52,25,78,career-gps-outlook-2026.1,"Composite heuristic normalized to 0–100 from task structure, work setting, digitization, demand and self-employment pathways.","{""Career GPS occupation research model""}",2026-06-13,2026-06-13 04:25:25.412242+00
3d442b19-a3b5-44e0-9ad8-679046b0bcf3,25,80,52,25,78,career-gps-outlook-2026.1,"Composite heuristic normalized to 0–100 from task structure, work setting, digitization, demand and self-employment pathways.","{""Career GPS occupation research model""}",2026-06-13,2026-06-13 04:25:25.412242+00
69d716f5-fb2f-4103-9bb4-88502ff3b705,52,60,52,25,78,career-gps-outlook-2026.1,"Composite heuristic normalized to 0–100 from task structure, work setting, digitization, demand and self-employment pathways.","{""Career GPS occupation research model""}",2026-06-13,2026-06-13 04:25:25.412242+00
9197b43c-b7ee-49d0-ae95-0a788f661bdc,52,58,62,60,55,career-gps-outlook-2026.1,"Composite heuristic normalized to 0–100 from task structure, work setting, digitization, demand and self-employment pathways.","{""Career GPS occupation research model""}",2026-06-13,2026-06-13 04:25:25.412242+00
b82ddc64-f228-4d43-9d92-6ea892af4ca7,25,42,62,85,78,career-gps-outlook-2026.1,"Composite heuristic normalized to 0–100 from task structure, work setting, digitization, demand and self-employment pathways.","{""Career GPS occupation research model""}",2026-06-13,2026-06-13 04:25:25.412242+00
a59dbb2b-61f2-4c85-9991-c012dba7d258,25,83,52,60,78,career-gps-outlook-2026.1,"Composite heuristic normalized to 0–100 from task structure, work setting, digitization, demand and self-employment pathways.","{""Career GPS occupation research model""}",2026-06-13,2026-06-13 04:25:25.412242+00
6ecdf780-7a48-47d5-a6d7-baeaaae24c85,78,85,70,25,55,career-gps-outlook-2026.1,"Composite heuristic normalized to 0–100 from task structure, work setting, digitization, demand and self-employment pathways.","{""Career GPS occupation research model""}",2026-06-13,2026-06-13 04:25:25.412242+00
fe8163c0-5131-49fa-8b47-bfe972e85ecd,25,94,70,60,55,career-gps-outlook-2026.1,"Composite heuristic normalized to 0–100 from task structure, work setting, digitization, demand and self-employment pathways.","{""Career GPS occupation research model""}",2026-06-13,2026-06-13 04:25:25.412242+00
c4ab606a-47a4-4093-9f8a-a1b1cb04c68d,52,78,62,60,55,career-gps-outlook-2026.1,"Composite heuristic normalized to 0–100 from task structure, work setting, digitization, demand and self-employment pathways.","{""Career GPS occupation research model""}",2026-06-13,2026-06-13 04:25:25.412242+00
e3197fff-8c6a-4b16-a1b8-b6b29595f132,52,84,62,60,55,career-gps-outlook-2026.1,"Composite heuristic normalized to 0–100 from task structure, work setting, digitization, demand and self-employment pathways.","{""Career GPS occupation research model""}",2026-06-13,2026-06-13 04:25:25.412242+00
06cd32d3-6c2c-4313-a4f6-b6f8e5a6e96f,52,55,62,25,55,career-gps-outlook-2026.1,"Composite heuristic normalized to 0–100 from task structure, work setting, digitization, demand and self-employment pathways.","{""Career GPS occupation research model""}",2026-06-13,2026-06-13 04:25:25.412242+00
ed012f80-095f-4c95-a565-131b75f68ad3,52,52,62,60,55,career-gps-outlook-2026.1,"Composite heuristic normalized to 0–100 from task structure, work setting, digitization, demand and self-employment pathways.","{""Career GPS occupation research model""}",2026-06-13,2026-06-13 04:25:25.412242+00
3de1d07c-271b-4b2f-9e9c-f234fa07a2b6,25,53,62,85,78,career-gps-outlook-2026.1,"Composite heuristic normalized to 0–100 from task structure, work setting, digitization, demand and self-employment pathways.","{""Career GPS occupation research model""}",2026-06-13,2026-06-13 04:25:25.412242+00
f07cafa9-a962-4d62-bea1-4e9edb233e9e,52,80,62,85,55,career-gps-outlook-2026.1,"Composite heuristic normalized to 0–100 from task structure, work setting, digitization, demand and self-employment pathways.","{""Career GPS occupation research model""}",2026-06-13,2026-06-13 04:25:25.412242+00
90c10ebd-4e6f-4a85-a6f3-67f25c429eb5,25,87,52,60,78,career-gps-outlook-2026.1,"Composite heuristic normalized to 0–100 from task structure, work setting, digitization, demand and self-employment pathways.","{""Career GPS occupation research model""}",2026-06-13,2026-06-13 04:25:25.412242+00
ae60aad3-692b-47d5-8534-9674ad0ae32b,78,50,62,60,55,career-gps-outlook-2026.1,"Composite heuristic normalized to 0–100 from task structure, work setting, digitization, demand and self-employment pathways.","{""Career GPS occupation research model""}",2026-06-13,2026-06-13 04:25:25.412242+00
5626970f-15f8-4775-854b-28a47bf92ff6,25,82,52,25,78,career-gps-outlook-2026.1,"Composite heuristic normalized to 0–100 from task structure, work setting, digitization, demand and self-employment pathways.","{""Career GPS occupation research model""}",2026-06-13,2026-06-13 04:25:25.412242+00
13172c0d-1308-487e-928c-ad2c6f43a813,25,77,52,60,78,career-gps-outlook-2026.1,"Composite heuristic normalized to 0–100 from task structure, work setting, digitization, demand and self-employment pathways.","{""Career GPS occupation research model""}",2026-06-13,2026-06-13 04:25:25.412242+00
7b8df0bb-0826-4afb-9466-cf65d1bf8b85,52,47,52,60,78,career-gps-outlook-2026.1,"Composite heuristic normalized to 0–100 from task structure, work setting, digitization, demand and self-employment pathways.","{""Career GPS occupation research model""}",2026-06-13,2026-06-13 04:25:25.412242+00
670a753d-c51f-4a89-8d07-0701f6f8f7bb,52,84,70,60,55,career-gps-outlook-2026.1,"Composite heuristic normalized to 0–100 from task structure, work setting, digitization, demand and self-employment pathways.","{""Career GPS occupation research model""}",2026-06-13,2026-06-13 04:25:25.412242+00
cce14525-a4d2-4997-9221-f4aa695d32b9,52,65,62,25,55,career-gps-outlook-2026.1,"Composite heuristic normalized to 0–100 from task structure, work setting, digitization, demand and self-employment pathways.","{""Career GPS occupation research model""}",2026-06-13,2026-06-13 04:25:25.412242+00
a7bb9254-a511-46df-9d6c-e22b5b1c7c14,25,70,62,25,55,career-gps-outlook-2026.1,"Composite heuristic normalized to 0–100 from task structure, work setting, digitization, demand and self-employment pathways.","{""Career GPS occupation research model""}",2026-06-13,2026-06-13 04:25:25.412242+00
eeb1948b-6ab8-4650-8b67-8e24dc1deec0,52,44,62,60,55,career-gps-outlook-2026.1,"Composite heuristic normalized to 0–100 from task structure, work setting, digitization, demand and self-employment pathways.","{""Career GPS occupation research model""}",2026-06-13,2026-06-13 04:25:25.412242+00
3fea1060-8808-4998-9720-02ef39f33fb6,52,94,62,60,55,career-gps-outlook-2026.1,"Composite heuristic normalized to 0–100 from task structure, work setting, digitization, demand and self-employment pathways.","{""Career GPS occupation research model""}",2026-06-13,2026-06-13 04:25:25.412242+00
5e9439eb-300c-4cb7-9f24-770c16c38c56,52,70,52,60,55,career-gps-outlook-2026.1,"Composite heuristic normalized to 0–100 from task structure, work setting, digitization, demand and self-employment pathways.","{""Career GPS occupation research model""}",2026-06-13,2026-06-13 04:25:25.412242+00
82e6adf0-b228-4774-a806-93ea093327b1,52,61,52,60,78,career-gps-outlook-2026.1,"Composite heuristic normalized to 0–100 from task structure, work setting, digitization, demand and self-employment pathways.","{""Career GPS occupation research model""}",2026-06-13,2026-06-13 04:25:25.412242+00
3ea7d516-02b4-4615-bc91-7d2c1914aa95,25,93,62,60,55,career-gps-outlook-2026.1,"Composite heuristic normalized to 0–100 from task structure, work setting, digitization, demand and self-employment pathways.","{""Career GPS occupation research model""}",2026-06-13,2026-06-13 04:25:25.412242+00
09d46afc-22ad-418b-bb45-61f1e764880c,25,66,62,25,55,career-gps-outlook-2026.1,"Composite heuristic normalized to 0–100 from task structure, work setting, digitization, demand and self-employment pathways.","{""Career GPS occupation research model""}",2026-06-13,2026-06-13 04:25:25.412242+00
ae6c82f9-2dc0-4d72-b1ff-f1e1f6ada59e,52,67,62,25,78,career-gps-outlook-2026.1,"Composite heuristic normalized to 0–100 from task structure, work setting, digitization, demand and self-employment pathways.","{""Career GPS occupation research model""}",2026-06-13,2026-06-13 04:25:25.412242+00
16f95c52-b2da-4c87-ae4a-01b1bac9f211,52,63,52,60,55,career-gps-outlook-2026.1,"Composite heuristic normalized to 0–100 from task structure, work setting, digitization, demand and self-employment pathways.","{""Career GPS occupation research model""}",2026-06-13,2026-06-13 04:25:25.412242+00
750d4977-39f6-42eb-ae03-f00e1a18fcc0,78,82,52,60,78,career-gps-outlook-2026.1,"Composite heuristic normalized to 0–100 from task structure, work setting, digitization, demand and self-employment pathways.","{""Career GPS occupation research model""}",2026-06-13,2026-06-13 04:25:25.412242+00
43c64926-37f2-475a-adf5-1ca891bcdd63,25,56,52,25,78,career-gps-outlook-2026.1,"Composite heuristic normalized to 0–100 from task structure, work setting, digitization, demand and self-employment pathways.","{""Career GPS occupation research model""}",2026-06-13,2026-06-13 04:25:25.412242+00
415da3b7-8d4d-4b0f-acfb-c3a0889bdca4,78,45,62,60,55,career-gps-outlook-2026.1,"Composite heuristic normalized to 0–100 from task structure, work setting, digitization, demand and self-employment pathways.","{""Career GPS occupation research model""}",2026-06-13,2026-06-13 04:25:25.412242+00
c6719575-0212-4be8-97af-d4c2ce68cac4,78,50,62,60,55,career-gps-outlook-2026.1,"Composite heuristic normalized to 0–100 from task structure, work setting, digitization, demand and self-employment pathways.","{""Career GPS occupation research model""}",2026-06-13,2026-06-13 04:25:25.412242+00
d01af807-a4e3-4515-ad43-53c097cd43cd,52,43,62,25,78,career-gps-outlook-2026.1,"Composite heuristic normalized to 0–100 from task structure, work setting, digitization, demand and self-employment pathways.","{""Career GPS occupation research model""}",2026-06-13,2026-06-13 04:25:25.412242+00
6771597d-e731-49b8-8203-d76f0a852f9b,78,59,52,60,78,career-gps-outlook-2026.1,"Composite heuristic normalized to 0–100 from task structure, work setting, digitization, demand and self-employment pathways.","{""Career GPS occupation research model""}",2026-06-13,2026-06-13 04:25:25.412242+00
d3d37bc3-8a6b-4848-af5f-d0f1c35a5f66,25,54,62,60,55,career-gps-outlook-2026.1,"Composite heuristic normalized to 0–100 from task structure, work setting, digitization, demand and self-employment pathways.","{""Career GPS occupation research model""}",2026-06-13,2026-06-13 04:25:25.412242+00
b0515d45-8ca9-4705-87d2-336451ef3989,25,69,62,25,55,career-gps-outlook-2026.1,"Composite heuristic normalized to 0–100 from task structure, work setting, digitization, demand and self-employment pathways.","{""Career GPS occupation research model""}",2026-06-13,2026-06-13 04:25:25.412242+00
175e62b7-f831-48e8-9349-c82927cb1b79,78,95,62,60,55,career-gps-outlook-2026.1,"Composite heuristic normalized to 0–100 from task structure, work setting, digitization, demand and self-employment pathways.","{""Career GPS occupation research model""}",2026-06-13,2026-06-13 04:25:25.412242+00
d9c3918f-e1f3-4e77-98c9-0043e0a5b819,52,49,62,60,78,career-gps-outlook-2026.1,"Composite heuristic normalized to 0–100 from task structure, work setting, digitization, demand and self-employment pathways.","{""Career GPS occupation research model""}",2026-06-13,2026-06-13 04:25:25.412242+00
287089e0-9eaf-4916-ad10-3b5a68ccd6a7,78,92,52,25,78,career-gps-outlook-2026.1,"Composite heuristic normalized to 0–100 from task structure, work setting, digitization, demand and self-employment pathways.","{""Career GPS occupation research model""}",2026-06-13,2026-06-13 04:25:25.412242+00
f36dc204-a383-4ded-9c7b-f25e28b1abe6,25,53,62,60,55,career-gps-outlook-2026.1,"Composite heuristic normalized to 0–100 from task structure, work setting, digitization, demand and self-employment pathways.","{""Career GPS occupation research model""}",2026-06-13,2026-06-13 04:25:25.412242+00
e5df0c28-1460-4c01-92da-76ab896e2319,25,47,70,25,55,career-gps-outlook-2026.1,"Composite heuristic normalized to 0–100 from task structure, work setting, digitization, demand and self-employment pathways.","{""Career GPS occupation research model""}",2026-06-13,2026-06-13 04:25:25.412242+00
94091612-e4fd-4161-b028-657b5a02d6b1,78,81,52,25,78,career-gps-outlook-2026.1,"Composite heuristic normalized to 0–100 from task structure, work setting, digitization, demand and self-employment pathways.","{""Career GPS occupation research model""}",2026-06-13,2026-06-13 04:25:25.412242+00
