degree_id,certification_id,relevance,recommendation_level,notes
b52ae384-25d4-4292-b110-107b83f54478,5264f259-9f99-41b7-a470-b22cdcb566c4,4,recommended,Recommended based on broad discipline alignment.
d0729b31-1b1e-44c9-a6b9-24ecf0dbe74b,01a2e766-3131-4ee5-85f8-66e30e38b1af,3,recommended,Recommended based on broad discipline alignment.
d0729b31-1b1e-44c9-a6b9-24ecf0dbe74b,dff4272e-1056-4724-a832-aef195a5c628,3,recommended,Recommended based on broad discipline alignment.
d0729b31-1b1e-44c9-a6b9-24ecf0dbe74b,c6b83724-15a7-4d2c-a50d-9797e41cc927,5,recommended,Recommended based on broad discipline alignment.
cefccce9-9033-4f21-ad89-b0fafcafe991,c5eacf71-2ee2-47b4-aa05-6b77c12a297a,5,recommended,Recommended based on broad discipline alignment.
cefccce9-9033-4f21-ad89-b0fafcafe991,0c36cae4-adfa-4324-9856-b37c6c407148,4,recommended,Recommended based on broad discipline alignment.
cefccce9-9033-4f21-ad89-b0fafcafe991,dc25fc5e-69b6-4b83-929a-4f9dc8668325,5,recommended,Recommended based on broad discipline alignment.
0cd5ed93-e7ea-4313-8483-2787e3fed07d,a81a5e1e-9d1d-4fb4-a409-a50283012269,5,recommended,Recommended based on broad discipline alignment.
0cd5ed93-e7ea-4313-8483-2787e3fed07d,c6c4a676-84f9-4959-86ad-8f2039db9a54,4,recommended,Recommended based on broad discipline alignment.
0cd5ed93-e7ea-4313-8483-2787e3fed07d,3912ad3b-37a0-4331-8fae-0cf78aa34d7f,5,recommended,Recommended based on broad discipline alignment.
70328be4-d434-4bf2-933c-6073a0f8ae35,dcd44431-2b7c-4c6d-b199-34255161d0a4,3,recommended,Recommended based on broad discipline alignment.
70328be4-d434-4bf2-933c-6073a0f8ae35,01a2e766-3131-4ee5-85f8-66e30e38b1af,4,recommended,Recommended based on broad discipline alignment.
70328be4-d434-4bf2-933c-6073a0f8ae35,85cc54f0-d0be-452e-afae-9973fee61aff,3,recommended,Recommended based on broad discipline alignment.
828c3d22-3ea5-43a1-892d-3264672f054d,7a1f2807-a1fb-4def-a528-168178f8720f,5,recommended,Recommended based on broad discipline alignment.
828c3d22-3ea5-43a1-892d-3264672f054d,a81a5e1e-9d1d-4fb4-a409-a50283012269,3,recommended,Recommended based on broad discipline alignment.
828c3d22-3ea5-43a1-892d-3264672f054d,85cc54f0-d0be-452e-afae-9973fee61aff,3,recommended,Recommended based on broad discipline alignment.
890bae64-a5a5-4d09-b101-f68077170708,3912ad3b-37a0-4331-8fae-0cf78aa34d7f,3,recommended,Recommended based on broad discipline alignment.
890bae64-a5a5-4d09-b101-f68077170708,4c1ea680-2d6c-471a-8bd7-64fd25972f18,3,recommended,Recommended based on broad discipline alignment.
890bae64-a5a5-4d09-b101-f68077170708,c6b83724-15a7-4d2c-a50d-9797e41cc927,3,recommended,Recommended based on broad discipline alignment.
e804e084-4c67-4b32-837e-c999f7c47313,0c36cae4-adfa-4324-9856-b37c6c407148,4,recommended,Recommended based on broad discipline alignment.
e804e084-4c67-4b32-837e-c999f7c47313,dff4272e-1056-4724-a832-aef195a5c628,5,recommended,Recommended based on broad discipline alignment.
e804e084-4c67-4b32-837e-c999f7c47313,c6b83724-15a7-4d2c-a50d-9797e41cc927,4,recommended,Recommended based on broad discipline alignment.
ff9cdb33-2cee-49b3-989a-c5071cbe51ec,6cf971de-065a-4d5e-a56c-fe0ffdde861f,3,recommended,Recommended based on broad discipline alignment.
ff9cdb33-2cee-49b3-989a-c5071cbe51ec,b57573c5-90ad-4b72-8e84-ad49d2bfad02,5,recommended,Recommended based on broad discipline alignment.
ff9cdb33-2cee-49b3-989a-c5071cbe51ec,85cc54f0-d0be-452e-afae-9973fee61aff,4,recommended,Recommended based on broad discipline alignment.
304074d6-26bc-45ed-9f4f-57ff91ebed35,c5eacf71-2ee2-47b4-aa05-6b77c12a297a,4,recommended,Recommended based on broad discipline alignment.
304074d6-26bc-45ed-9f4f-57ff91ebed35,a81a5e1e-9d1d-4fb4-a409-a50283012269,3,recommended,Recommended based on broad discipline alignment.
304074d6-26bc-45ed-9f4f-57ff91ebed35,85cc54f0-d0be-452e-afae-9973fee61aff,5,recommended,Recommended based on broad discipline alignment.
a16a0462-ce29-402e-8e3f-c1617bdd2c3c,c5eacf71-2ee2-47b4-aa05-6b77c12a297a,3,recommended,Recommended based on broad discipline alignment.
a16a0462-ce29-402e-8e3f-c1617bdd2c3c,dff4272e-1056-4724-a832-aef195a5c628,4,recommended,Recommended based on broad discipline alignment.
a16a0462-ce29-402e-8e3f-c1617bdd2c3c,6cf971de-065a-4d5e-a56c-fe0ffdde861f,3,recommended,Recommended based on broad discipline alignment.
beab2a10-5f35-4210-8d11-f5e7a623ae9d,01a2e766-3131-4ee5-85f8-66e30e38b1af,4,recommended,Recommended based on broad discipline alignment.
beab2a10-5f35-4210-8d11-f5e7a623ae9d,6cf971de-065a-4d5e-a56c-fe0ffdde861f,5,recommended,Recommended based on broad discipline alignment.
beab2a10-5f35-4210-8d11-f5e7a623ae9d,c6c4a676-84f9-4959-86ad-8f2039db9a54,5,recommended,Recommended based on broad discipline alignment.
90fc3d4f-0fe6-48ec-9a42-e06eba08bfb7,a2fa76be-ec9f-44ea-a097-640d89a6890e,4,recommended,Recommended based on broad discipline alignment.
90fc3d4f-0fe6-48ec-9a42-e06eba08bfb7,dcd44431-2b7c-4c6d-b199-34255161d0a4,3,recommended,Recommended based on broad discipline alignment.
90fc3d4f-0fe6-48ec-9a42-e06eba08bfb7,b57573c5-90ad-4b72-8e84-ad49d2bfad02,3,recommended,Recommended based on broad discipline alignment.
5d72cad1-a961-4e45-bcae-8d5e8b46ca7d,dff4272e-1056-4724-a832-aef195a5c628,4,recommended,Recommended based on broad discipline alignment.
5d72cad1-a961-4e45-bcae-8d5e8b46ca7d,1f9f03bb-43b5-4248-879b-8e3905ace7c6,5,recommended,Recommended based on broad discipline alignment.
5d72cad1-a961-4e45-bcae-8d5e8b46ca7d,afc9837c-580c-4705-b873-1e8b7e9828f3,5,recommended,Recommended based on broad discipline alignment.
944f13a2-df7a-4cd6-a594-14595dc3e3b2,6cf971de-065a-4d5e-a56c-fe0ffdde861f,5,recommended,Recommended based on broad discipline alignment.
944f13a2-df7a-4cd6-a594-14595dc3e3b2,0c36cae4-adfa-4324-9856-b37c6c407148,3,recommended,Recommended based on broad discipline alignment.
944f13a2-df7a-4cd6-a594-14595dc3e3b2,5264f259-9f99-41b7-a470-b22cdcb566c4,4,recommended,Recommended based on broad discipline alignment.
178ff8b5-410a-4a94-819e-fe203ea5d1f5,dc25fc5e-69b6-4b83-929a-4f9dc8668325,3,recommended,Recommended based on broad discipline alignment.
178ff8b5-410a-4a94-819e-fe203ea5d1f5,c5eacf71-2ee2-47b4-aa05-6b77c12a297a,5,recommended,Recommended based on broad discipline alignment.
178ff8b5-410a-4a94-819e-fe203ea5d1f5,c5915310-0c54-4943-a4ae-8bab7b58bd6c,4,recommended,Recommended based on broad discipline alignment.
7e3beadb-9806-43f2-9666-72d401ef958d,7a1f2807-a1fb-4def-a528-168178f8720f,4,recommended,Recommended based on broad discipline alignment.
7e3beadb-9806-43f2-9666-72d401ef958d,dc25fc5e-69b6-4b83-929a-4f9dc8668325,3,recommended,Recommended based on broad discipline alignment.
7e3beadb-9806-43f2-9666-72d401ef958d,dff4272e-1056-4724-a832-aef195a5c628,5,recommended,Recommended based on broad discipline alignment.
71ea22d2-2728-4a1a-9b16-02ac1c075c9f,c6c4a676-84f9-4959-86ad-8f2039db9a54,3,recommended,Recommended based on broad discipline alignment.
71ea22d2-2728-4a1a-9b16-02ac1c075c9f,dff4272e-1056-4724-a832-aef195a5c628,4,recommended,Recommended based on broad discipline alignment.
71ea22d2-2728-4a1a-9b16-02ac1c075c9f,5264f259-9f99-41b7-a470-b22cdcb566c4,5,recommended,Recommended based on broad discipline alignment.
49a29681-1c24-472c-b5d8-ce76f61c9873,dc25fc5e-69b6-4b83-929a-4f9dc8668325,5,recommended,Recommended based on broad discipline alignment.
49a29681-1c24-472c-b5d8-ce76f61c9873,b57573c5-90ad-4b72-8e84-ad49d2bfad02,4,recommended,Recommended based on broad discipline alignment.
49a29681-1c24-472c-b5d8-ce76f61c9873,4c1ea680-2d6c-471a-8bd7-64fd25972f18,5,recommended,Recommended based on broad discipline alignment.
bd5c039f-f55c-48a4-96e5-f9764dd97173,85cc54f0-d0be-452e-afae-9973fee61aff,4,recommended,Recommended based on broad discipline alignment.
bd5c039f-f55c-48a4-96e5-f9764dd97173,6cf971de-065a-4d5e-a56c-fe0ffdde861f,5,recommended,Recommended based on broad discipline alignment.
bd5c039f-f55c-48a4-96e5-f9764dd97173,a2fa76be-ec9f-44ea-a097-640d89a6890e,3,recommended,Recommended based on broad discipline alignment.
9521f6c0-9da9-4259-b041-566824f2663a,dc25fc5e-69b6-4b83-929a-4f9dc8668325,4,recommended,Recommended based on broad discipline alignment.
9521f6c0-9da9-4259-b041-566824f2663a,c6c4a676-84f9-4959-86ad-8f2039db9a54,4,recommended,Recommended based on broad discipline alignment.
9521f6c0-9da9-4259-b041-566824f2663a,c6b83724-15a7-4d2c-a50d-9797e41cc927,5,recommended,Recommended based on broad discipline alignment.
e51895bf-4b78-49a2-b48d-20d0cba1aeae,b57573c5-90ad-4b72-8e84-ad49d2bfad02,4,recommended,Recommended based on broad discipline alignment.
e51895bf-4b78-49a2-b48d-20d0cba1aeae,dc25fc5e-69b6-4b83-929a-4f9dc8668325,3,recommended,Recommended based on broad discipline alignment.
e51895bf-4b78-49a2-b48d-20d0cba1aeae,01a2e766-3131-4ee5-85f8-66e30e38b1af,3,recommended,Recommended based on broad discipline alignment.
15165f7c-17d3-4040-acb8-fd22eb195514,dc25fc5e-69b6-4b83-929a-4f9dc8668325,4,recommended,Recommended based on broad discipline alignment.
15165f7c-17d3-4040-acb8-fd22eb195514,c5915310-0c54-4943-a4ae-8bab7b58bd6c,3,recommended,Recommended based on broad discipline alignment.
15165f7c-17d3-4040-acb8-fd22eb195514,c5eacf71-2ee2-47b4-aa05-6b77c12a297a,5,recommended,Recommended based on broad discipline alignment.
cbab84b1-28e8-43ff-b947-d40a0e26e63a,a81a5e1e-9d1d-4fb4-a409-a50283012269,3,recommended,Recommended based on broad discipline alignment.
cbab84b1-28e8-43ff-b947-d40a0e26e63a,a2fa76be-ec9f-44ea-a097-640d89a6890e,4,recommended,Recommended based on broad discipline alignment.
cbab84b1-28e8-43ff-b947-d40a0e26e63a,c5eacf71-2ee2-47b4-aa05-6b77c12a297a,3,recommended,Recommended based on broad discipline alignment.
5a72b1be-18a8-48ff-a1cf-e374333815f8,c5eacf71-2ee2-47b4-aa05-6b77c12a297a,4,recommended,Recommended based on broad discipline alignment.
5a72b1be-18a8-48ff-a1cf-e374333815f8,c6b83724-15a7-4d2c-a50d-9797e41cc927,3,recommended,Recommended based on broad discipline alignment.
5a72b1be-18a8-48ff-a1cf-e374333815f8,a2fa76be-ec9f-44ea-a097-640d89a6890e,5,recommended,Recommended based on broad discipline alignment.
907a7115-875c-404f-9cee-43ca71367b18,a81a5e1e-9d1d-4fb4-a409-a50283012269,3,recommended,Recommended based on broad discipline alignment.
907a7115-875c-404f-9cee-43ca71367b18,dcd44431-2b7c-4c6d-b199-34255161d0a4,4,recommended,Recommended based on broad discipline alignment.
907a7115-875c-404f-9cee-43ca71367b18,c5eacf71-2ee2-47b4-aa05-6b77c12a297a,4,recommended,Recommended based on broad discipline alignment.
abc1ba60-be32-4f49-ae59-ebe89f5a854a,dc25fc5e-69b6-4b83-929a-4f9dc8668325,3,recommended,Recommended based on broad discipline alignment.
abc1ba60-be32-4f49-ae59-ebe89f5a854a,afc9837c-580c-4705-b873-1e8b7e9828f3,3,recommended,Recommended based on broad discipline alignment.
abc1ba60-be32-4f49-ae59-ebe89f5a854a,5264f259-9f99-41b7-a470-b22cdcb566c4,4,recommended,Recommended based on broad discipline alignment.
78c7de15-e093-45e6-bfb4-272dcde80fc0,4c1ea680-2d6c-471a-8bd7-64fd25972f18,5,recommended,Recommended based on broad discipline alignment.
78c7de15-e093-45e6-bfb4-272dcde80fc0,0c36cae4-adfa-4324-9856-b37c6c407148,3,recommended,Recommended based on broad discipline alignment.
78c7de15-e093-45e6-bfb4-272dcde80fc0,afc9837c-580c-4705-b873-1e8b7e9828f3,3,recommended,Recommended based on broad discipline alignment.
c1900e45-a270-4911-bd64-4b9883f8cd15,4c1ea680-2d6c-471a-8bd7-64fd25972f18,4,recommended,Recommended based on broad discipline alignment.
c1900e45-a270-4911-bd64-4b9883f8cd15,6cf971de-065a-4d5e-a56c-fe0ffdde861f,4,recommended,Recommended based on broad discipline alignment.
c1900e45-a270-4911-bd64-4b9883f8cd15,a2fa76be-ec9f-44ea-a097-640d89a6890e,5,recommended,Recommended based on broad discipline alignment.
8ebaaf5c-91c3-4c23-aea4-c0eff64c4e8e,dc25fc5e-69b6-4b83-929a-4f9dc8668325,5,recommended,Recommended based on broad discipline alignment.
8ebaaf5c-91c3-4c23-aea4-c0eff64c4e8e,a81a5e1e-9d1d-4fb4-a409-a50283012269,5,recommended,Recommended based on broad discipline alignment.
8ebaaf5c-91c3-4c23-aea4-c0eff64c4e8e,0c36cae4-adfa-4324-9856-b37c6c407148,5,recommended,Recommended based on broad discipline alignment.
2c5e6c51-3d22-4554-927b-318cfd8f2664,4c1ea680-2d6c-471a-8bd7-64fd25972f18,4,recommended,Recommended based on broad discipline alignment.
2c5e6c51-3d22-4554-927b-318cfd8f2664,b57573c5-90ad-4b72-8e84-ad49d2bfad02,4,recommended,Recommended based on broad discipline alignment.
2c5e6c51-3d22-4554-927b-318cfd8f2664,dcd44431-2b7c-4c6d-b199-34255161d0a4,5,recommended,Recommended based on broad discipline alignment.
b21efbb9-f7f3-4206-94ff-915a2aafb291,c6c4a676-84f9-4959-86ad-8f2039db9a54,5,recommended,Recommended based on broad discipline alignment.
b21efbb9-f7f3-4206-94ff-915a2aafb291,a2fa76be-ec9f-44ea-a097-640d89a6890e,4,recommended,Recommended based on broad discipline alignment.
b21efbb9-f7f3-4206-94ff-915a2aafb291,c5915310-0c54-4943-a4ae-8bab7b58bd6c,3,recommended,Recommended based on broad discipline alignment.
20c25502-dfff-4d83-8961-c530dacc15a4,afc9837c-580c-4705-b873-1e8b7e9828f3,4,recommended,Recommended based on broad discipline alignment.
20c25502-dfff-4d83-8961-c530dacc15a4,a81a5e1e-9d1d-4fb4-a409-a50283012269,4,recommended,Recommended based on broad discipline alignment.
20c25502-dfff-4d83-8961-c530dacc15a4,c5eacf71-2ee2-47b4-aa05-6b77c12a297a,3,recommended,Recommended based on broad discipline alignment.
2c529586-efde-4112-a682-06a0f4ab3354,c6b83724-15a7-4d2c-a50d-9797e41cc927,3,recommended,Recommended based on broad discipline alignment.
2c529586-efde-4112-a682-06a0f4ab3354,afc9837c-580c-4705-b873-1e8b7e9828f3,4,recommended,Recommended based on broad discipline alignment.
2c529586-efde-4112-a682-06a0f4ab3354,dff4272e-1056-4724-a832-aef195a5c628,5,recommended,Recommended based on broad discipline alignment.
7a285779-7eba-478b-806f-346148206e10,7a1f2807-a1fb-4def-a528-168178f8720f,4,recommended,Recommended based on broad discipline alignment.
7a285779-7eba-478b-806f-346148206e10,1f9f03bb-43b5-4248-879b-8e3905ace7c6,3,recommended,Recommended based on broad discipline alignment.
7a285779-7eba-478b-806f-346148206e10,85cc54f0-d0be-452e-afae-9973fee61aff,4,recommended,Recommended based on broad discipline alignment.
317f2992-4fea-4c92-bab0-4f81972cc7c0,dff4272e-1056-4724-a832-aef195a5c628,4,recommended,Recommended based on broad discipline alignment.
317f2992-4fea-4c92-bab0-4f81972cc7c0,85cc54f0-d0be-452e-afae-9973fee61aff,4,recommended,Recommended based on broad discipline alignment.
317f2992-4fea-4c92-bab0-4f81972cc7c0,7a1f2807-a1fb-4def-a528-168178f8720f,3,recommended,Recommended based on broad discipline alignment.
45247f5c-ab52-443f-a9a1-c6a70d94a849,3912ad3b-37a0-4331-8fae-0cf78aa34d7f,3,recommended,Recommended based on broad discipline alignment.
45247f5c-ab52-443f-a9a1-c6a70d94a849,c5eacf71-2ee2-47b4-aa05-6b77c12a297a,4,recommended,Recommended based on broad discipline alignment.
45247f5c-ab52-443f-a9a1-c6a70d94a849,afc9837c-580c-4705-b873-1e8b7e9828f3,3,recommended,Recommended based on broad discipline alignment.
3c27453b-3cc8-42f5-9d58-83036b68a35a,c6b83724-15a7-4d2c-a50d-9797e41cc927,3,recommended,Recommended based on broad discipline alignment.
3c27453b-3cc8-42f5-9d58-83036b68a35a,dc25fc5e-69b6-4b83-929a-4f9dc8668325,4,recommended,Recommended based on broad discipline alignment.
3c27453b-3cc8-42f5-9d58-83036b68a35a,afc9837c-580c-4705-b873-1e8b7e9828f3,5,recommended,Recommended based on broad discipline alignment.
041c1613-0cb5-4104-ae03-13db13ceb890,7a1f2807-a1fb-4def-a528-168178f8720f,4,recommended,Recommended based on broad discipline alignment.
041c1613-0cb5-4104-ae03-13db13ceb890,afc9837c-580c-4705-b873-1e8b7e9828f3,3,recommended,Recommended based on broad discipline alignment.
041c1613-0cb5-4104-ae03-13db13ceb890,3912ad3b-37a0-4331-8fae-0cf78aa34d7f,5,recommended,Recommended based on broad discipline alignment.
daff69ff-ec4a-4779-9ab8-5627b8af6baa,c6b83724-15a7-4d2c-a50d-9797e41cc927,5,recommended,Recommended based on broad discipline alignment.
daff69ff-ec4a-4779-9ab8-5627b8af6baa,6cf971de-065a-4d5e-a56c-fe0ffdde861f,3,recommended,Recommended based on broad discipline alignment.
daff69ff-ec4a-4779-9ab8-5627b8af6baa,c6c4a676-84f9-4959-86ad-8f2039db9a54,4,recommended,Recommended based on broad discipline alignment.
5b9e8998-0054-4fb7-a541-571006acc044,c5eacf71-2ee2-47b4-aa05-6b77c12a297a,5,recommended,Recommended based on broad discipline alignment.
5b9e8998-0054-4fb7-a541-571006acc044,dcd44431-2b7c-4c6d-b199-34255161d0a4,5,recommended,Recommended based on broad discipline alignment.
5b9e8998-0054-4fb7-a541-571006acc044,c6c4a676-84f9-4959-86ad-8f2039db9a54,4,recommended,Recommended based on broad discipline alignment.
30573631-da9d-40cc-aba8-68f0234a6623,6cf971de-065a-4d5e-a56c-fe0ffdde861f,4,recommended,Recommended based on broad discipline alignment.
30573631-da9d-40cc-aba8-68f0234a6623,c5915310-0c54-4943-a4ae-8bab7b58bd6c,4,recommended,Recommended based on broad discipline alignment.
30573631-da9d-40cc-aba8-68f0234a6623,7a1f2807-a1fb-4def-a528-168178f8720f,3,recommended,Recommended based on broad discipline alignment.
edb58c09-c152-4b5b-9cdb-25b6c6053eca,dcd44431-2b7c-4c6d-b199-34255161d0a4,5,recommended,Recommended based on broad discipline alignment.
edb58c09-c152-4b5b-9cdb-25b6c6053eca,c5eacf71-2ee2-47b4-aa05-6b77c12a297a,5,recommended,Recommended based on broad discipline alignment.
edb58c09-c152-4b5b-9cdb-25b6c6053eca,6cf971de-065a-4d5e-a56c-fe0ffdde861f,5,recommended,Recommended based on broad discipline alignment.
ca96d610-3231-424f-8c8b-fc5aec0d568e,a81a5e1e-9d1d-4fb4-a409-a50283012269,5,recommended,Recommended based on broad discipline alignment.
ca96d610-3231-424f-8c8b-fc5aec0d568e,dff4272e-1056-4724-a832-aef195a5c628,4,recommended,Recommended based on broad discipline alignment.
ca96d610-3231-424f-8c8b-fc5aec0d568e,c5915310-0c54-4943-a4ae-8bab7b58bd6c,5,recommended,Recommended based on broad discipline alignment.
00274916-d298-4ccf-bda6-36f837230f47,85cc54f0-d0be-452e-afae-9973fee61aff,3,recommended,Recommended based on broad discipline alignment.
00274916-d298-4ccf-bda6-36f837230f47,0c36cae4-adfa-4324-9856-b37c6c407148,5,recommended,Recommended based on broad discipline alignment.
00274916-d298-4ccf-bda6-36f837230f47,01a2e766-3131-4ee5-85f8-66e30e38b1af,5,recommended,Recommended based on broad discipline alignment.
26b18c41-7dcd-4d7f-9350-8fdb4d03c139,3912ad3b-37a0-4331-8fae-0cf78aa34d7f,3,recommended,Recommended based on broad discipline alignment.
26b18c41-7dcd-4d7f-9350-8fdb4d03c139,0c36cae4-adfa-4324-9856-b37c6c407148,3,recommended,Recommended based on broad discipline alignment.
26b18c41-7dcd-4d7f-9350-8fdb4d03c139,1f9f03bb-43b5-4248-879b-8e3905ace7c6,4,recommended,Recommended based on broad discipline alignment.
de820797-ea7e-4088-9ba0-d653fff190d4,dc25fc5e-69b6-4b83-929a-4f9dc8668325,4,recommended,Recommended based on broad discipline alignment.
de820797-ea7e-4088-9ba0-d653fff190d4,c6c4a676-84f9-4959-86ad-8f2039db9a54,5,recommended,Recommended based on broad discipline alignment.
de820797-ea7e-4088-9ba0-d653fff190d4,c6b83724-15a7-4d2c-a50d-9797e41cc927,4,recommended,Recommended based on broad discipline alignment.
5a7bd08f-d575-4a6a-b7f8-ca40340a149f,c5915310-0c54-4943-a4ae-8bab7b58bd6c,4,recommended,Recommended based on broad discipline alignment.
5a7bd08f-d575-4a6a-b7f8-ca40340a149f,01a2e766-3131-4ee5-85f8-66e30e38b1af,5,recommended,Recommended based on broad discipline alignment.
5a7bd08f-d575-4a6a-b7f8-ca40340a149f,c6b83724-15a7-4d2c-a50d-9797e41cc927,5,recommended,Recommended based on broad discipline alignment.
5d1237e9-3ca7-498d-8982-b63dc0663fca,3912ad3b-37a0-4331-8fae-0cf78aa34d7f,5,recommended,Recommended based on broad discipline alignment.
5d1237e9-3ca7-498d-8982-b63dc0663fca,b57573c5-90ad-4b72-8e84-ad49d2bfad02,3,recommended,Recommended based on broad discipline alignment.
5d1237e9-3ca7-498d-8982-b63dc0663fca,7a1f2807-a1fb-4def-a528-168178f8720f,5,recommended,Recommended based on broad discipline alignment.
d7dd4a7f-d97e-4c92-9007-957982746267,01a2e766-3131-4ee5-85f8-66e30e38b1af,4,recommended,Recommended based on broad discipline alignment.
d7dd4a7f-d97e-4c92-9007-957982746267,dff4272e-1056-4724-a832-aef195a5c628,4,recommended,Recommended based on broad discipline alignment.
d7dd4a7f-d97e-4c92-9007-957982746267,1f9f03bb-43b5-4248-879b-8e3905ace7c6,5,recommended,Recommended based on broad discipline alignment.
9b8a9004-a82a-4b74-ba3b-e63dbe1a9389,dcd44431-2b7c-4c6d-b199-34255161d0a4,4,recommended,Recommended based on broad discipline alignment.
9b8a9004-a82a-4b74-ba3b-e63dbe1a9389,a2fa76be-ec9f-44ea-a097-640d89a6890e,3,recommended,Recommended based on broad discipline alignment.
9b8a9004-a82a-4b74-ba3b-e63dbe1a9389,0c36cae4-adfa-4324-9856-b37c6c407148,4,recommended,Recommended based on broad discipline alignment.
f4712f2f-022d-4ea4-a6c1-3664c99ba285,dcd44431-2b7c-4c6d-b199-34255161d0a4,4,recommended,Recommended based on broad discipline alignment.
f4712f2f-022d-4ea4-a6c1-3664c99ba285,c5eacf71-2ee2-47b4-aa05-6b77c12a297a,4,recommended,Recommended based on broad discipline alignment.
f4712f2f-022d-4ea4-a6c1-3664c99ba285,dc25fc5e-69b6-4b83-929a-4f9dc8668325,4,recommended,Recommended based on broad discipline alignment.
466ac220-c23b-49ce-87a4-83e7b3fb1c73,c6b83724-15a7-4d2c-a50d-9797e41cc927,4,recommended,Recommended based on broad discipline alignment.
466ac220-c23b-49ce-87a4-83e7b3fb1c73,c5eacf71-2ee2-47b4-aa05-6b77c12a297a,4,recommended,Recommended based on broad discipline alignment.
466ac220-c23b-49ce-87a4-83e7b3fb1c73,1f9f03bb-43b5-4248-879b-8e3905ace7c6,4,recommended,Recommended based on broad discipline alignment.
d4d99ecf-20d0-463f-ade5-6b3e6f8e3ee9,6cf971de-065a-4d5e-a56c-fe0ffdde861f,4,recommended,Recommended based on broad discipline alignment.
d4d99ecf-20d0-463f-ade5-6b3e6f8e3ee9,c5eacf71-2ee2-47b4-aa05-6b77c12a297a,4,recommended,Recommended based on broad discipline alignment.
d4d99ecf-20d0-463f-ade5-6b3e6f8e3ee9,0c36cae4-adfa-4324-9856-b37c6c407148,4,recommended,Recommended based on broad discipline alignment.
994ee6f7-f985-4bdf-959b-86ef4412c536,5264f259-9f99-41b7-a470-b22cdcb566c4,3,recommended,Recommended based on broad discipline alignment.
994ee6f7-f985-4bdf-959b-86ef4412c536,dc25fc5e-69b6-4b83-929a-4f9dc8668325,5,recommended,Recommended based on broad discipline alignment.
994ee6f7-f985-4bdf-959b-86ef4412c536,a81a5e1e-9d1d-4fb4-a409-a50283012269,4,recommended,Recommended based on broad discipline alignment.
7ed8181e-debe-42c6-952f-0f5df107ace6,85cc54f0-d0be-452e-afae-9973fee61aff,4,recommended,Recommended based on broad discipline alignment.
7ed8181e-debe-42c6-952f-0f5df107ace6,dc25fc5e-69b6-4b83-929a-4f9dc8668325,4,recommended,Recommended based on broad discipline alignment.
7ed8181e-debe-42c6-952f-0f5df107ace6,01a2e766-3131-4ee5-85f8-66e30e38b1af,3,recommended,Recommended based on broad discipline alignment.
3916ff17-5dea-443f-a032-e56b643a768a,4c1ea680-2d6c-471a-8bd7-64fd25972f18,5,recommended,Recommended based on broad discipline alignment.
3916ff17-5dea-443f-a032-e56b643a768a,afc9837c-580c-4705-b873-1e8b7e9828f3,5,recommended,Recommended based on broad discipline alignment.
3916ff17-5dea-443f-a032-e56b643a768a,dc25fc5e-69b6-4b83-929a-4f9dc8668325,4,recommended,Recommended based on broad discipline alignment.
0a6d5c06-b0c4-4afc-8904-e2989cb430f5,dcd44431-2b7c-4c6d-b199-34255161d0a4,5,recommended,Recommended based on broad discipline alignment.
0a6d5c06-b0c4-4afc-8904-e2989cb430f5,c6c4a676-84f9-4959-86ad-8f2039db9a54,3,recommended,Recommended based on broad discipline alignment.
0a6d5c06-b0c4-4afc-8904-e2989cb430f5,01a2e766-3131-4ee5-85f8-66e30e38b1af,3,recommended,Recommended based on broad discipline alignment.
9836758e-4e00-46ce-95c9-2f908a6a6f53,01a2e766-3131-4ee5-85f8-66e30e38b1af,4,recommended,Recommended based on broad discipline alignment.
9836758e-4e00-46ce-95c9-2f908a6a6f53,3912ad3b-37a0-4331-8fae-0cf78aa34d7f,4,recommended,Recommended based on broad discipline alignment.
9836758e-4e00-46ce-95c9-2f908a6a6f53,6cf971de-065a-4d5e-a56c-fe0ffdde861f,5,recommended,Recommended based on broad discipline alignment.
f72a4795-5e55-434b-9074-fab5a7a45f4f,5264f259-9f99-41b7-a470-b22cdcb566c4,4,recommended,Recommended based on broad discipline alignment.
f72a4795-5e55-434b-9074-fab5a7a45f4f,c6b83724-15a7-4d2c-a50d-9797e41cc927,4,recommended,Recommended based on broad discipline alignment.
f72a4795-5e55-434b-9074-fab5a7a45f4f,6cf971de-065a-4d5e-a56c-fe0ffdde861f,3,recommended,Recommended based on broad discipline alignment.
2cc4adc8-6903-406c-a3dd-1c8bf09c50f7,0c36cae4-adfa-4324-9856-b37c6c407148,5,recommended,Recommended based on broad discipline alignment.
2cc4adc8-6903-406c-a3dd-1c8bf09c50f7,b57573c5-90ad-4b72-8e84-ad49d2bfad02,3,recommended,Recommended based on broad discipline alignment.
2cc4adc8-6903-406c-a3dd-1c8bf09c50f7,5264f259-9f99-41b7-a470-b22cdcb566c4,4,recommended,Recommended based on broad discipline alignment.
43734023-3895-4f31-ae49-4ee579a7bb4a,dff4272e-1056-4724-a832-aef195a5c628,4,recommended,Recommended based on broad discipline alignment.
43734023-3895-4f31-ae49-4ee579a7bb4a,6cf971de-065a-4d5e-a56c-fe0ffdde861f,4,recommended,Recommended based on broad discipline alignment.
43734023-3895-4f31-ae49-4ee579a7bb4a,7a1f2807-a1fb-4def-a528-168178f8720f,5,recommended,Recommended based on broad discipline alignment.
